code,code,decimal_point,name,pre_close,sec,sse,volunit
399659,399659,2,深成指EW,3556.4084472656,index_cn,sz,100
399660,399660,2,中创EW,2401.3337402344,index_cn,sz,100
399661,399661,2,深证低波,4467.0107421875,index_cn,sz,100
399662,399662,2,深证高贝,1797.291015625,index_cn,sz,100
399663,399663,2,中小低波,1317.3295898438,index_cn,sz,100
399664,399664,2,中小高贝,984.2354736328,index_cn,sz,100
399665,399665,2,中创低波,1511.9321289062,index_cn,sz,100
399666,399666,2,中创高贝,1370.9079589844,index_cn,sz,100
399667,399667,2,创业板G,2946.4973144531,index_cn,sz,100
399668,399668,2,创业板V,2534.0686035156,index_cn,sz,100
399669,399669,2,深证农业,10220.263671875,index_cn,sz,100
399670,399670,2,深周期50,2820.1857910156,index_cn,sz,100
399671,399671,2,深防御50,8259.4365234375,index_cn,sz,100
399672,399672,2,深红利50,3724.8249511719,index_cn,sz,100
399673,399673,2,创业板50,1752.9068603516,index_cn,sz,100
399674,399674,2,深A医药,2496.8513183594,index_cn,sz,100
399675,399675,2,深互联网,3214.736328125,index_cn,sz,100
399676,399676,2,深医药EW,2933.5666503906,index_cn,sz,100
399677,399677,2,深互联EW,3712.791015625,index_cn,sz,100
399678,399678,2,深次新股,1033.0072021484,index_cn,sz,100
399679,399679,2,深证200R,4598.2954101562,index_cn,sz,100
399680,399680,2,深成能源,487.1607971191,index_cn,sz,100
399681,399681,2,深成材料,784.0797729492,index_cn,sz,100
399682,399682,2,深成工业,1033.7806396484,index_cn,sz,100
399683,399683,2,深成可选,1564.0356445312,index_cn,sz,100
399684,399684,2,深成消费,2531.3566894531,index_cn,sz,100
399685,399685,2,深成医药,2589.1667480469,index_cn,sz,100
399686,399686,2,深成金融,1610.9265136719,index_cn,sz,100
399687,399687,2,深成信息,2620.439453125,index_cn,sz,100
399688,399688,2,深成电信,1851.9836425781,index_cn,sz,100
399689,399689,2,深成公用,749.1654052734,index_cn,sz,100
399690,399690,2,中小专利,1821.5985107422,index_cn,sz,100
399691,399691,2,创业专利,2322.7202148438,index_cn,sz,100
399692,399692,2,创业低波,2539.3681640625,index_cn,sz,100
399693,399693,2,安防产业,3704.9592285156,index_cn,sz,100
399694,399694,2,创业高贝,2567.2468261719,index_cn,sz,100
399695,399695,2,深证节能,1984.5209960938,index_cn,sz,100
399696,399696,2,深证创投,2298.3784179688,index_cn,sz,100
399697,399697,2,中关村60,4176.0913085938,index_cn,sz,100
399698,399698,2,优势成长,17860.505859375,index_cn,sz,100
399699,399699,2,金融科技,3500.6782226562,index_cn,sz,100
399701,399701,2,深证F60,7573.9326171875,index_cn,sz,100
399702,399702,2,深证F120,6793.2250976562,index_cn,sz,100
399703,399703,2,深证F200,6503.3247070312,index_cn,sz,100
399704,399704,2,深证上游,3004.2060546875,index_cn,sz,100
399705,399705,2,深证中游,2404.4829101562,index_cn,sz,100
399706,399706,2,深证下游,6604.2622070312,index_cn,sz,100
399707,399707,2,CSSW证券,5687.0590820312,index_cn,sz,100
399802,399802,2,500深市,4876.861328125,index_cn,sz,100
399803,399803,2,工业4.0,3031.7800292969,index_cn,sz,100
399804,399804,2,中证体育,1844.8979492188,index_cn,sz,100
399805,399805,2,互联金融,2609.6550292969,index_cn,sz,100
399806,399806,2,环境治理,1366.4610595703,index_cn,sz,100
399807,399807,2,高铁产业,1316.9814453125,index_cn,sz,100
399808,399808,2,中证新能,1527.9788818359,index_cn,sz,100
399809,399809,2,保险主题,2067.5275878906,index_cn,sz,100
399810,399810,2,CSSW传媒,2865.7478027344,index_cn,sz,100
399811,399811,2,CSSW电子,3092.8562011719,index_cn,sz,100
399812,399812,2,养老产业,7746.4321289062,index_cn,sz,100
399813,399813,2,中证国安,5243.3955078125,index_cn,sz,100
399814,399814,2,大农业,1425.5632324219,index_cn,sz,100
399817,399817,2,生态100,996.0853881836,index_cn,sz,100
399901,399901,2,小康指数,4569.9755859375,index_cn,sz,100
399903,399903,2,中证100,3988.4145507812,index_cn,sz,100
399904,399904,2,中证 200,4050.3295898438,index_cn,sz,100
399905,399905,2,中证 500,5226.8115234375,index_cn,sz,100
399913,399913,2,300 医药,12029.7294921875,index_cn,sz,100
399914,399914,2,300 金融,6075.2041015625,index_cn,sz,100
399918,399918,2,300 成长,4978.3374023438,index_cn,sz,100
399928,399928,2,中证能源,1414.7469482422,index_cn,sz,100
399932,399932,2,中证消费,17530.51953125,index_cn,sz,100
399933,399933,2,中证医药,11488.5751953125,index_cn,sz,100
399934,399934,2,中证金融,5786.50390625,index_cn,sz,100
399935,399935,2,中证信息,4882.9575195312,index_cn,sz,100
399944,399944,2,内地资源,1890.9545898438,index_cn,sz,100
399958,399958,2,创业成长,1232.0487060547,index_cn,sz,100
399959,399959,2,军工指数,1065.9405517578,index_cn,sz,100
399965,399965,2,800地产,6093.5756835938,index_cn,sz,100
399966,399966,2,800非银,5603.99609375,index_cn,sz,100
399967,399967,2,中证军工,8095.4833984375,index_cn,sz,100
399970,399970,2,移动互联,2885.005859375,index_cn,sz,100
399971,399971,2,中证传媒,1337.1375732422,index_cn,sz,100
399972,399972,2,300深市,4898.0668945312,index_cn,sz,100
399973,399973,2,中证国防,1237.111328125,index_cn,sz,100
399974,399974,2,国企改革,1488.7625732422,index_cn,sz,100
399975,399975,2,证券公司,700.7711791992,index_cn,sz,100
399976,399976,2,CS新能车,1978.3123779297,index_cn,sz,100
399982,399982,2,500等权,6025.16796875,index_cn,sz,100
399983,399983,2,地产等权,6738.8725585938,index_cn,sz,100
399986,399986,2,中证银行,6035.5688476562,index_cn,sz,100
399987,399987,2,中证酒,4531.3466796875,index_cn,sz,100
399989,399989,2,中证医疗,11424.5947265625,index_cn,sz,100
399990,399990,2,煤炭等权,1332.9204101562,index_cn,sz,100
399991,399991,2,一带一路,1386.9072265625,index_cn,sz,100
399992,399992,2,CSWD并购,1475.2320556641,index_cn,sz,100
399993,399993,2,CSWD生科,3975.5283203125,index_cn,sz,100
399994,399994,2,信息安全,1875.8551025391,index_cn,sz,100
399995,399995,2,基建工程,3524.5822753906,index_cn,sz,100
399996,399996,2,智能家居,2795.546875,index_cn,sz,100
399997,399997,2,中证白酒,8074.5600585938,index_cn,sz,100
399998,399998,2,中证煤炭,1024.4274902344,index_cn,sz,100
880001,880001,2,总市值,5829.419921875,index_cn,sh,100
880002,880002,2,流通市值,4730.3500976562,index_cn,sh,100
880003,880003,2,平均股价,17.0200004578,index_cn,sh,100
880004,880004,2,成交均价,728.0174999237,index_cn,sh,100
880005,880005,2,涨跌家数,1912.0,index_cn,sh,100
880006,880006,2,停板家数,448.0,index_cn,sh,100
880007,880007,2,活筹市值,2402.1201171875,index_cn,sh,100
880011,880011,2,Ａ主总值,4012.8500976562,index_cn,sh,100
880012,880012,2,Ａ主流通,3476.3798828125,index_cn,sh,100
880013,880013,2,Ａ主平均,1576.0249996185,index_cn,sh,100
880014,880014,2,Ａ主均价,552.0550003052,index_cn,sh,100
880015,880015,2,Ａ主涨跌,983.0,index_cn,sh,100
880016,880016,2,Ａ主停板,96.0,index_cn,sh,100
880017,880017,2,Ａ主活筹,1606.7099609375,index_cn,sh,100
880021,880021,2,中小总值,1013.3300170898,index_cn,sh,100
880022,880022,2,中小流通,780.2600097656,index_cn,sh,100
880023,880023,2,中小平均,1400.0024995804,index_cn,sh,100
880024,880024,2,中小均价,504.0124998093,index_cn,sh,100
880025,880025,2,中小涨跌,477.0,index_cn,sh,100
880026,880026,2,中小停板,1032.0,index_cn,sh,100
880027,880027,2,中小活筹,453.7399902344,index_cn,sh,100
880031,880031,2,创业总值,672.799987793,index_cn,sh,100
880032,880032,2,创业流通,453.5700073242,index_cn,sh,100
880033,880033,2,创业平均,22.4099998474,index_cn,sh,100
880034,880034,2,创业均价,1448.0550003052,index_cn,sh,100
880035,880035,2,创业涨跌,402.0,index_cn,sh,100
880036,880036,2,创业停板,520.0,index_cn,sh,100
880037,880037,2,创业活筹,321.5199890137,index_cn,sh,100
880201,880201,2,黑龙江,711.1799926758,index_cn,sh,100
880202,880202,2,新疆板块,660.7299804688,index_cn,sh,100
880203,880203,2,吉林板块,958.700012207,index_cn,sh,100
880204,880204,2,甘肃板块,976.0,index_cn,sh,100
880205,880205,2,辽宁板块,710.7800292969,index_cn,sh,100
880206,880206,2,青海板块,299.5599975586,index_cn,sh,100
880207,880207,2,北京板块,1180.9699707031,index_cn,sh,100
880208,880208,2,陕西板块,922.1099853516,index_cn,sh,100
880209,880209,2,天津板块,784.7299804688,index_cn,sh,100
880210,880210,2,广西板块,706.4299926758,index_cn,sh,100
880211,880211,2,河北板块,746.7700195312,index_cn,sh,100
880212,880212,2,广东板块,2002.4000244141,index_cn,sh,100
880213,880213,2,河南板块,1037.4599609375,index_cn,sh,100
880214,880214,2,宁夏板块,401.0700073242,index_cn,sh,100
880215,880215,2,山东板块,1193.8299560547,index_cn,sh,100
880216,880216,2,上海板块,1251.6600341797,index_cn,sh,100
880217,880217,2,山西板块,586.1400146484,index_cn,sh,100
880218,880218,2,深圳板块,2142.2900390625,index_cn,sh,100
880219,880219,2,湖北板块,1223.5100097656,index_cn,sh,100
880220,880220,2,福建板块,1604.0899658203,index_cn,sh,100
880221,880221,2,湖南板块,1024.1199951172,index_cn,sh,100
880222,880222,2,江西板块,939.8400268555,index_cn,sh,100
880223,880223,2,四川板块,1578.9899902344,index_cn,sh,100
880224,880224,2,安徽板块,1196.6999511719,index_cn,sh,100
880225,880225,2,重庆板块,1165.9699707031,index_cn,sh,100
880226,880226,2,江苏板块,1441.0799560547,index_cn,sh,100
880227,880227,2,云南板块,923.8699951172,index_cn,sh,100
880228,880228,2,浙江板块,1529.8399658203,index_cn,sh,100
880229,880229,2,贵州板块,5816.2700195312,index_cn,sh,100
880230,880230,2,海南板块,624.049987793,index_cn,sh,100
880231,880231,2,西藏板块,514.299987793,index_cn,sh,100
880232,880232,2,内蒙板块,1098.4399414062,index_cn,sh,100
880301,880301,2,煤炭,478.0199890137,index_cn,sh,100
880302,880302,2,煤炭开采,486.799987793,index_cn,sh,100
880303,880303,2,焦炭加工,389.9899902344,index_cn,sh,100
880305,880305,2,电力,1156.6199951172,index_cn,sh,100
880306,880306,2,水力发电,1668.7900390625,index_cn,sh,100
880307,880307,2,火力发电,877.9699707031,index_cn,sh,100
880308,880308,2,新型电力,585.9899902344,index_cn,sh,100
880310,880310,2,石油,577.9799804688,index_cn,sh,100
880311,880311,2,石油开采,459.75,index_cn,sh,100
880312,880312,2,石油加工,928.1699829102,index_cn,sh,100
880313,880313,2,石油贸易,1114.9100341797,index_cn,sh,100
880318,880318,2,钢铁,631.4799804688,index_cn,sh,100
880319,880319,2,普钢,555.8599853516,index_cn,sh,100
880320,880320,2,特种钢,1098.0100097656,index_cn,sh,100
880321,880321,2,钢加工,731.1500244141,index_cn,sh,100
880324,880324,2,有色,472.950012207,index_cn,sh,100
880325,880325,2,铜,401.4700012207,index_cn,sh,100
880326,880326,2,铝,415.8500061035,index_cn,sh,100
880327,880327,2,铅锌,367.1600036621,index_cn,sh,100
880328,880328,2,黄金,686.7100219727,index_cn,sh,100
880329,880329,2,小金属,500.299987793,index_cn,sh,100
880330,880330,2,化纤,1483.5999755859,index_cn,sh,100
880335,880335,2,化工,995.2299804688,index_cn,sh,100
880336,880336,2,化工原料,1047.9300537109,index_cn,sh,100
880337,880337,2,农药化肥,755.8400268555,index_cn,sh,100
880338,880338,2,塑料,1071.9499511719,index_cn,sh,100
880339,880339,2,橡胶,753.2899780273,index_cn,sh,100
880340,880340,2,染料涂料,1951.6899414062,index_cn,sh,100
880344,880344,2,建材,1425.9799804688,index_cn,sh,100
880345,880345,2,陶瓷,2074.919921875,index_cn,sh,100
880346,880346,2,水泥,1538.1099853516,index_cn,sh,100
880347,880347,2,玻璃,982.799987793,index_cn,sh,100
880348,880348,2,其他建材,1794.8900146484,index_cn,sh,100
880350,880350,2,造纸,1056.2700195312,index_cn,sh,100
880351,880351,2,矿物制品,899.2399902344,index_cn,sh,100
880355,880355,2,日用化工,1326.7399902344,index_cn,sh,100
880360,880360,2,农林牧渔,1954.1099853516,index_cn,sh,100
880361,880361,2,种植业,1150.1700439453,index_cn,sh,100
880362,880362,2,渔业,392.3999938965,index_cn,sh,100
880363,880363,2,林业,787.8800048828,index_cn,sh,100
880364,880364,2,饲料,3501.2600097656,index_cn,sh,100
880366,880366,2,农业综合,1984.2199707031,index_cn,sh,100
880367,880367,2,纺织服饰,830.3800048828,index_cn,sh,100
880368,880368,2,纺织,806.8599853516,index_cn,sh,100
880369,880369,2,服饰,834.3499755859,index_cn,sh,100
880372,880372,2,食品饮料,2637.330078125,index_cn,sh,100
880373,880373,2,乳制品,3454.080078125,index_cn,sh,100
880374,880374,2,软饮料,868.3499755859,index_cn,sh,100
880375,880375,2,食品,2468.8200683594,index_cn,sh,100
880380,880380,2,酿酒,4510.6401367188,index_cn,sh,100
880381,880381,2,白酒,5843.1899414062,index_cn,sh,100
880382,880382,2,啤酒,927.1900024414,index_cn,sh,100
880383,880383,2,红黄酒,548.2100219727,index_cn,sh,100
880387,880387,2,家用电器,3113.580078125,index_cn,sh,100
880390,880390,2,汽车类,1193.1300048828,index_cn,sh,100
880391,880391,2,汽车整车,1225.9200439453,index_cn,sh,100
880392,880392,2,汽车配件,1275.6099853516,index_cn,sh,100
880393,880393,2,汽车服务,544.0700073242,index_cn,sh,100
880394,880394,2,摩托车,598.6300048828,index_cn,sh,100
880398,880398,2,医疗保健,3891.3500976562,index_cn,sh,100
880399,880399,2,家居用品,2104.4099121094,index_cn,sh,100
880400,880400,2,医药,2085.7199707031,index_cn,sh,100
880401,880401,2,化学制药,2222.1298828125,index_cn,sh,100
880402,880402,2,生物制药,3326.1101074219,index_cn,sh,100
880403,880403,2,中成药,1323.0500488281,index_cn,sh,100
880406,880406,2,商业连锁,894.9199829102,index_cn,sh,100
880407,880407,2,百货,708.0399780273,index_cn,sh,100
880408,880408,2,超市连锁,1306.9499511719,index_cn,sh,100
880409,880409,2,电器连锁,647.5100097656,index_cn,sh,100
880410,880410,2,医药商业,1648.1700439453,index_cn,sh,100
880411,880411,2,其他商业,536.1900024414,index_cn,sh,100
880412,880412,2,商品城,405.2399902344,index_cn,sh,100
880413,880413,2,批发业,775.3400268555,index_cn,sh,100
880414,880414,2,商贸代理,749.0800170898,index_cn,sh,100
880418,880418,2,传媒娱乐,926.4099731445,index_cn,sh,100
880419,880419,2,出版业,927.6400146484,index_cn,sh,100
880420,880420,2,影视音像,958.9099731445,index_cn,sh,100
880421,880421,2,广告包装,1213.4599609375,index_cn,sh,100
880422,880422,2,文教休闲,1899.9300537109,index_cn,sh,100
880423,880423,2,酒店餐饮,917.5100097656,index_cn,sh,100
880424,880424,2,旅游,2121.0900878906,index_cn,sh,100
880425,880425,2,旅游服务,3373.4499511719,index_cn,sh,100
880426,880426,2,旅游景点,1170.9599609375,index_cn,sh,100
880430,880430,2,航空,1215.9300537109,index_cn,sh,100
880431,880431,2,船舶,539.1400146484,index_cn,sh,100
880432,880432,2,运输设备,1202.5,index_cn,sh,100
880437,880437,2,通用机械,845.6099853516,index_cn,sh,100
880438,880438,2,机床制造,477.5199890137,index_cn,sh,100
880439,880439,2,机械基件,922.8800048828,index_cn,sh,100
880440,880440,2,工业机械,1219.3000488281,index_cn,sh,100
880441,880441,2,化工机械,813.4799804688,index_cn,sh,100
880442,880442,2,轻工机械,653.1799926758,index_cn,sh,100
880443,880443,2,纺织机械,588.0,index_cn,sh,100
880444,880444,2,农用机械,696.8099975586,index_cn,sh,100
880445,880445,2,专用机械,1737.6500244141,index_cn,sh,100
880446,880446,2,电气设备,926.0599975586,index_cn,sh,100
880447,880447,2,工程机械,838.3300170898,index_cn,sh,100
880448,880448,2,电器仪表,2650.7600097656,index_cn,sh,100
880452,880452,2,电信运营,1175.1500244141,index_cn,sh,100
880453,880453,2,公共交通,638.9600219727,index_cn,sh,100
880454,880454,2,水务,998.9899902344,index_cn,sh,100
880455,880455,2,供气供热,706.9099731445,index_cn,sh,100
880456,880456,2,环境保护,1101.9599609375,index_cn,sh,100
880459,880459,2,运输服务,746.0900268555,index_cn,sh,100
880460,880460,2,铁路,1143.6600341797,index_cn,sh,100
880461,880461,2,水运,589.3900146484,index_cn,sh,100
880462,880462,2,空运,643.5300292969,index_cn,sh,100
880463,880463,2,公路,750.6500244141,index_cn,sh,100
880464,880464,2,仓储物流,1688.5,index_cn,sh,100
880465,880465,2,交通设施,1379.4300537109,index_cn,sh,100
880466,880466,2,路桥,1338.2700195312,index_cn,sh,100
880467,880467,2,机场,3340.3701171875,index_cn,sh,100
880468,880468,2,港口,1111.0,index_cn,sh,100
880471,880471,2,银行,1806.9899902344,index_cn,sh,100
880472,880472,2,证券,1289.0200195312,index_cn,sh,100
880473,880473,2,保险,1937.5500488281,index_cn,sh,100
880474,880474,2,多元金融,1189.3000488281,index_cn,sh,100
880476,880476,2,建筑,1083.8199462891,index_cn,sh,100
880477,880477,2,建筑工程,1115.2600097656,index_cn,sh,100
880478,880478,2,装修装饰,927.6900024414,index_cn,sh,100
880482,880482,2,房地产,1419.3000488281,index_cn,sh,100
880483,880483,2,全国地产,1812.8199462891,index_cn,sh,100
880484,880484,2,区域地产,1075.0600585938,index_cn,sh,100
880485,880485,2,园区开发,1239.9300537109,index_cn,sh,100
880486,880486,2,房产服务,1296.5,index_cn,sh,100
880489,880489,2,IT设备,1490.7900390625,index_cn,sh,100
880490,880490,2,通信设备,1602.9100341797,index_cn,sh,100
880491,880491,2,半导体,1730.1500244141,index_cn,sh,100
880492,880492,2,元器件,1917.3299560547,index_cn,sh,100
880493,880493,2,软件服务,2567.919921875,index_cn,sh,100
880494,880494,2,互联网,2608.2700195312,index_cn,sh,100
880497,880497,2,综合类,611.0900268555,index_cn,sh,100
880501,880501,2,含H股,1249.5899658203,index_cn,sh,100
880502,880502,2,含B股,1033.4499511719,index_cn,sh,100
880503,880503,2,皖江区域,1092.7399902344,index_cn,sh,100
880504,880504,2,长株潭,977.9199829102,index_cn,sh,100
880505,880505,2,稀缺资源,339.5299987793,index_cn,sh,100
880506,880506,2,5G概念,1707.8499755859,index_cn,sh,100
880507,880507,2,国防军工,1125.9399414062,index_cn,sh,100
880511,880511,2,承诺注资,834.3499755859,index_cn,sh,100
880513,880513,2,海峡西岸,1155.8900146484,index_cn,sh,100
880515,880515,2,通达信88,1988.1500244141,index_cn,sh,100
880516,880516,2,ST板块,755.5200195312,index_cn,sh,100
880519,880519,2,低碳经济,785.700012207,index_cn,sh,100
880520,880520,2,智能电网,1203.8599853516,index_cn,sh,100
880521,880521,2,黄金概念,578.299987793,index_cn,sh,100
880522,880522,2,成渝特区,1400.9100341797,index_cn,sh,100
880523,880523,2,黄河三角,1128.3399658203,index_cn,sh,100
880524,880524,2,含可转债,1261.6500244141,index_cn,sh,100
880525,880525,2,铁路基建,1098.4300537109,index_cn,sh,100
880526,880526,2,长三角,1289.8599853516,index_cn,sh,100
880527,880527,2,泛珠三角,3027.1599121094,index_cn,sh,100
880528,880528,2,环渤海,1144.0200195312,index_cn,sh,100
880529,880529,2,次新股,2528.7900390625,index_cn,sh,100
880530,880530,2,三网融合,985.1900024414,index_cn,sh,100
880531,880531,2,武汉规划,1057.5,index_cn,sh,100
880532,880532,2,整体上市,1258.5600585938,index_cn,sh,100
880533,880533,2,物联网,1289.5300292969,index_cn,sh,100
880534,880534,2,锂电池,1121.0699462891,index_cn,sh,100
880535,880535,2,稀土永磁,429.5799865723,index_cn,sh,100
880536,880536,2,多晶硅,1031.6099853516,index_cn,sh,100
880537,880537,2,核电核能,655.1699829102,index_cn,sh,100
880538,880538,2,参股金融,1163.3699951172,index_cn,sh,100
880539,880539,2,股权激励,2032.5999755859,index_cn,sh,100
880540,880540,2,创投概念,1263.4200439453,index_cn,sh,100
880542,880542,2,水利建设,951.7800292969,index_cn,sh,100
880543,880543,2,外资背景,2020.4000244141,index_cn,sh,100
880544,880544,2,光伏概念,1515.2299804688,index_cn,sh,100
880545,880545,2,云计算,2462.669921875,index_cn,sh,100
880546,880546,2,卫星导航,1821.4699707031,index_cn,sh,100
880547,880547,2,电子支付,1917.0899658203,index_cn,sh,100
880549,880549,2,可燃冰,879.799987793,index_cn,sh,100
880550,880550,2,保障房,2321.2900390625,index_cn,sh,100
880551,880551,2,涉矿概念,1122.1300048828,index_cn,sh,100
880552,880552,2,金融改革,1328.5799560547,index_cn,sh,100
880553,880553,2,页岩气,968.6099853516,index_cn,sh,100
880554,880554,2,东亚自贸,1386.1800537109,index_cn,sh,100
880556,880556,2,IP变现,1123.9799804688,index_cn,sh,100
880557,880557,2,生物疫苗,3304.8200683594,index_cn,sh,100
880558,880558,2,节能,1421.6600341797,index_cn,sh,100
880559,880559,2,要约收购,1209.1400146484,index_cn,sh,100
880560,880560,2,高端装备,1120.6700439453,index_cn,sh,100
880562,880562,2,高校背景,1928.8299560547,index_cn,sh,100
880563,880563,2,食品安全,2335.6999511719,index_cn,sh,100
880564,880564,2,奢侈品,5533.7299804688,index_cn,sh,100
880565,880565,2,送转潜力,6128.7099609375,index_cn,sh,100
880567,880567,2,海南自贸,1634.3499755859,index_cn,sh,100
880568,880568,2,生物质能,1114.6099853516,index_cn,sh,100
880569,880569,2,3D打印,2010.4899902344,index_cn,sh,100
880570,880570,2,海水淡化,1210.6300048828,index_cn,sh,100
880571,880571,2,碳纤维,1258.3699951172,index_cn,sh,100
880572,880572,2,新零售,1114.2600097656,index_cn,sh,100
880573,880573,2,摘帽,1594.3299560547,index_cn,sh,100
880574,880574,2,苹果概念,2425.1499023438,index_cn,sh,100
880575,880575,2,地热能,1173.4100341797,index_cn,sh,100
880576,880576,2,重组股,2064.419921875,index_cn,sh,100
880577,880577,2,安防服务,3286.6799316406,index_cn,sh,100
880578,880578,2,建筑节能,2368.1298828125,index_cn,sh,100
880579,880579,2,生态农业,1615.5899658203,index_cn,sh,100
880580,880580,2,智能交通,2816.75,index_cn,sh,100
880581,880581,2,空气治理,1476.5400390625,index_cn,sh,100
880582,880582,2,风能,1059.7700195312,index_cn,sh,100
880583,880583,2,充电桩,1714.1800537109,index_cn,sh,100
880584,880584,2,石墨烯,1083.9300537109,index_cn,sh,100
880585,880585,2,风沙治理,687.6400146484,index_cn,sh,100
880586,880586,2,土地流转,1148.3299560547,index_cn,sh,100
880587,880587,2,聚氨酯,1939.7900390625,index_cn,sh,100
880588,880588,2,绿色照明,1406.75,index_cn,sh,100
880589,880589,2,智能穿戴,1444.4200439453,index_cn,sh,100
880590,880590,2,网络游戏,1162.5899658203,index_cn,sh,100
880591,880591,2,上海自贸,1569.1600341797,index_cn,sh,100
880592,880592,2,互联金融,1811.6400146484,index_cn,sh,100
880593,880593,2,婴童概念,1600.4300537109,index_cn,sh,100
880594,880594,2,一带一路,1454.8100585938,index_cn,sh,100
880595,880595,2,民营银行,1860.5400390625,index_cn,sh,100
880596,880596,2,体育概念,1051.7600097656,index_cn,sh,100
880597,880597,2,养老概念,1138.1700439453,index_cn,sh,100
880598,880598,2,博彩概念,1097.1099853516,index_cn,sh,100
880599,880599,2,民营医院,1494.1400146484,index_cn,sh,100
880600,880600,2,油气改革,719.5200195312,index_cn,sh,100
880601,880601,2,种植业,1153.0,index_cn,sh,100
880602,880602,2,渔业,392.3999938965,index_cn,sh,100
880603,880603,2,林业,875.7299804688,index_cn,sh,100
880604,880604,2,饲料,3501.2600097656,index_cn,sh,100
880605,880605,2,农产加工,549.7700195312,index_cn,sh,100
880606,880606,2,农业综合,1035.5400390625,index_cn,sh,100
880607,880607,2,畜禽养殖,4360.6899414062,index_cn,sh,100
880608,880608,2,动物保健,3384.7399902344,index_cn,sh,100
880609,880609,2,石油开采,385.6799926758,index_cn,sh,100
880610,880610,2,煤炭开采,469.5899963379,index_cn,sh,100
880612,880612,2,采掘服务,652.9899902344,index_cn,sh,100
880613,880613,2,石油化工,864.5300292969,index_cn,sh,100
880614,880614,2,化学原料,854.6099853516,index_cn,sh,100
880615,880615,2,化学制品,883.049987793,index_cn,sh,100
880616,880616,2,化学纤维,1432.5200195312,index_cn,sh,100
880617,880617,2,塑料,1067.9499511719,index_cn,sh,100
880618,880618,2,橡胶,767.0100097656,index_cn,sh,100
880619,880619,2,化工新材,2052.3500976562,index_cn,sh,100
880620,880620,2,钢铁,635.1699829102,index_cn,sh,100
880621,880621,2,有色金属,474.2099914551,index_cn,sh,100
880622,880622,2,金属新材,879.799987793,index_cn,sh,100
880623,880623,2,建筑材料,1433.9000244141,index_cn,sh,100
880624,880624,2,建筑装饰,1153.7900390625,index_cn,sh,100
880625,880625,2,通用机械,747.0999755859,index_cn,sh,100
880626,880626,2,专用设备,852.2600097656,index_cn,sh,100
880627,880627,2,仪器仪表,2365.9399414062,index_cn,sh,100
880628,880628,2,电气设备,952.4600219727,index_cn,sh,100
880629,880629,2,金属制品,832.1699829102,index_cn,sh,100
880630,880630,2,半导体,1923.3800048828,index_cn,sh,100
880631,880631,2,元件,2101.4899902344,index_cn,sh,100
880632,880632,2,光学光电,1156.1600341797,index_cn,sh,100
880633,880633,2,其他电子,4241.669921875,index_cn,sh,100
880634,880634,2,电子制造,1005.8400268555,index_cn,sh,100
880635,880635,2,汽车整车,1206.2399902344,index_cn,sh,100
880636,880636,2,汽车部件,1281.8299560547,index_cn,sh,100
880637,880637,2,其它交运,941.1799926758,index_cn,sh,100
880638,880638,2,交运服务,690.4600219727,index_cn,sh,100
880639,880639,2,通信设备,1498.9499511719,index_cn,sh,100
880640,880640,2,电脑设备,1686.0400390625,index_cn,sh,100
880641,880641,2,白色家电,4117.6098632812,index_cn,sh,100
880642,880642,2,视听器材,1368.9399414062,index_cn,sh,100
880643,880643,2,食品加工,3350.2199707031,index_cn,sh,100
880644,880644,2,饮料制造,3513.3100585938,index_cn,sh,100
880645,880645,2,纺织制造,867.2199707031,index_cn,sh,100
880646,880646,2,服装家纺,869.5200195312,index_cn,sh,100
880647,880647,2,造纸,1088.0999755859,index_cn,sh,100
880648,880648,2,包装印刷,1364.9599609375,index_cn,sh,100
880649,880649,2,家用轻工,1775.8699951172,index_cn,sh,100
880650,880650,2,其他轻工,1736.6899414062,index_cn,sh,100
880651,880651,2,化学制药,2267.0300292969,index_cn,sh,100
880652,880652,2,中药,1271.9899902344,index_cn,sh,100
880653,880653,2,生物制品,3519.4799804688,index_cn,sh,100
880654,880654,2,医药商业,1661.7099609375,index_cn,sh,100
880655,880655,2,医疗器械,3187.580078125,index_cn,sh,100
880656,880656,2,医疗服务,5855.4702148438,index_cn,sh,100
880657,880657,2,电力,1148.0400390625,index_cn,sh,100
880658,880658,2,水务,991.4600219727,index_cn,sh,100
880659,880659,2,燃气,586.7100219727,index_cn,sh,100
880660,880660,2,环保工程,1050.3299560547,index_cn,sh,100
880661,880661,2,港口,1070.2299804688,index_cn,sh,100
880662,880662,2,高速公路,1233.7900390625,index_cn,sh,100
880663,880663,2,公交,713.9099731445,index_cn,sh,100
880664,880664,2,航空运输,718.7299804688,index_cn,sh,100
880665,880665,2,机场,3372.169921875,index_cn,sh,100
880666,880666,2,航运,597.9799804688,index_cn,sh,100
880667,880667,2,铁路运输,1092.9100341797,index_cn,sh,100
880668,880668,2,物流,1851.6800537109,index_cn,sh,100
880669,880669,2,房产开发,1391.8100585938,index_cn,sh,100
880670,880670,2,园区开发,1183.4799804688,index_cn,sh,100
880671,880671,2,银行,1807.2099609375,index_cn,sh,100
880672,880672,2,多元金融,1008.3200073242,index_cn,sh,100
880673,880673,2,证券,1236.5,index_cn,sh,100
880674,880674,2,保险,1926.1099853516,index_cn,sh,100
880675,880675,2,零售,716.9000244141,index_cn,sh,100
880676,880676,2,贸易,678.4099731445,index_cn,sh,100
