code,code,volunit,decimal_point,name,pre_close,sse,sec
880573,880573,100.0,2.0,摘帽,1594.3299560547,sh,index_cn
880574,880574,100.0,2.0,苹果概念,2425.1499023438,sh,index_cn
880575,880575,100.0,2.0,地热能,1173.4100341797,sh,index_cn
880576,880576,100.0,2.0,重组股,2064.419921875,sh,index_cn
880577,880577,100.0,2.0,安防服务,3286.6799316406,sh,index_cn
880578,880578,100.0,2.0,建筑节能,2368.1298828125,sh,index_cn
880579,880579,100.0,2.0,生态农业,1615.5899658203,sh,index_cn
880580,880580,100.0,2.0,智能交通,2816.75,sh,index_cn
880581,880581,100.0,2.0,空气治理,1476.5400390625,sh,index_cn
880582,880582,100.0,2.0,风能,1059.7700195312,sh,index_cn
880583,880583,100.0,2.0,充电桩,1714.1800537109,sh,index_cn
880584,880584,100.0,2.0,石墨烯,1083.9300537109,sh,index_cn
880585,880585,100.0,2.0,风沙治理,687.6400146484,sh,index_cn
880586,880586,100.0,2.0,土地流转,1148.3299560547,sh,index_cn
880587,880587,100.0,2.0,聚氨酯,1939.7900390625,sh,index_cn
880588,880588,100.0,2.0,绿色照明,1406.75,sh,index_cn
880589,880589,100.0,2.0,智能穿戴,1444.4200439453,sh,index_cn
880590,880590,100.0,2.0,网络游戏,1162.5899658203,sh,index_cn
880591,880591,100.0,2.0,上海自贸,1569.1600341797,sh,index_cn
880592,880592,100.0,2.0,互联金融,1811.6400146484,sh,index_cn
880593,880593,100.0,2.0,婴童概念,1600.4300537109,sh,index_cn
880594,880594,100.0,2.0,一带一路,1454.8100585938,sh,index_cn
880595,880595,100.0,2.0,民营银行,1860.5400390625,sh,index_cn
880596,880596,100.0,2.0,体育概念,1051.7600097656,sh,index_cn
880597,880597,100.0,2.0,养老概念,1138.1700439453,sh,index_cn
880598,880598,100.0,2.0,博彩概念,1097.1099853516,sh,index_cn
880599,880599,100.0,2.0,民营医院,1494.1400146484,sh,index_cn
880600,880600,100.0,2.0,油气改革,719.5200195312,sh,index_cn
880601,880601,100.0,2.0,种植业,1153.0,sh,index_cn
880602,880602,100.0,2.0,渔业,392.3999938965,sh,index_cn
880603,880603,100.0,2.0,林业,875.7299804688,sh,index_cn
880604,880604,100.0,2.0,饲料,3501.2600097656,sh,index_cn
880605,880605,100.0,2.0,农产加工,549.7700195312,sh,index_cn
880606,880606,100.0,2.0,农业综合,1035.5400390625,sh,index_cn
880607,880607,100.0,2.0,畜禽养殖,4360.6899414062,sh,index_cn
880608,880608,100.0,2.0,动物保健,3384.7399902344,sh,index_cn
880609,880609,100.0,2.0,石油开采,385.6799926758,sh,index_cn
880610,880610,100.0,2.0,煤炭开采,469.5899963379,sh,index_cn
880612,880612,100.0,2.0,采掘服务,652.9899902344,sh,index_cn
880613,880613,100.0,2.0,石油化工,864.5300292969,sh,index_cn
880614,880614,100.0,2.0,化学原料,854.6099853516,sh,index_cn
880615,880615,100.0,2.0,化学制品,883.049987793,sh,index_cn
880616,880616,100.0,2.0,化学纤维,1432.5200195312,sh,index_cn
880617,880617,100.0,2.0,塑料,1067.9499511719,sh,index_cn
880618,880618,100.0,2.0,橡胶,767.0100097656,sh,index_cn
880619,880619,100.0,2.0,化工新材,2052.3500976562,sh,index_cn
880620,880620,100.0,2.0,钢铁,635.1699829102,sh,index_cn
880621,880621,100.0,2.0,有色金属,474.2099914551,sh,index_cn
880622,880622,100.0,2.0,金属新材,879.799987793,sh,index_cn
880623,880623,100.0,2.0,建筑材料,1433.9000244141,sh,index_cn
880624,880624,100.0,2.0,建筑装饰,1153.7900390625,sh,index_cn
880625,880625,100.0,2.0,通用机械,747.0999755859,sh,index_cn
880626,880626,100.0,2.0,专用设备,852.2600097656,sh,index_cn
880627,880627,100.0,2.0,仪器仪表,2365.9399414062,sh,index_cn
880628,880628,100.0,2.0,电气设备,952.4600219727,sh,index_cn
880629,880629,100.0,2.0,金属制品,832.1699829102,sh,index_cn
880630,880630,100.0,2.0,半导体,1923.3800048828,sh,index_cn
880631,880631,100.0,2.0,元件,2101.4899902344,sh,index_cn
880632,880632,100.0,2.0,光学光电,1156.1600341797,sh,index_cn
880633,880633,100.0,2.0,其他电子,4241.669921875,sh,index_cn
880634,880634,100.0,2.0,电子制造,1005.8400268555,sh,index_cn
880635,880635,100.0,2.0,汽车整车,1206.2399902344,sh,index_cn
880636,880636,100.0,2.0,汽车部件,1281.8299560547,sh,index_cn
880637,880637,100.0,2.0,其它交运,941.1799926758,sh,index_cn
880638,880638,100.0,2.0,交运服务,690.4600219727,sh,index_cn
880639,880639,100.0,2.0,通信设备,1498.9499511719,sh,index_cn
880640,880640,100.0,2.0,电脑设备,1686.0400390625,sh,index_cn
880641,880641,100.0,2.0,白色家电,4117.6098632812,sh,index_cn
880642,880642,100.0,2.0,视听器材,1368.9399414062,sh,index_cn
880643,880643,100.0,2.0,食品加工,3350.2199707031,sh,index_cn
880644,880644,100.0,2.0,饮料制造,3513.3100585938,sh,index_cn
880645,880645,100.0,2.0,纺织制造,867.2199707031,sh,index_cn
880646,880646,100.0,2.0,服装家纺,869.5200195312,sh,index_cn
880647,880647,100.0,2.0,造纸,1088.0999755859,sh,index_cn
880648,880648,100.0,2.0,包装印刷,1364.9599609375,sh,index_cn
880649,880649,100.0,2.0,家用轻工,1775.8699951172,sh,index_cn
880650,880650,100.0,2.0,其他轻工,1736.6899414062,sh,index_cn
880651,880651,100.0,2.0,化学制药,2267.0300292969,sh,index_cn
880652,880652,100.0,2.0,中药,1271.9899902344,sh,index_cn
880653,880653,100.0,2.0,生物制品,3519.4799804688,sh,index_cn
880654,880654,100.0,2.0,医药商业,1661.7099609375,sh,index_cn
880655,880655,100.0,2.0,医疗器械,3187.580078125,sh,index_cn
880656,880656,100.0,2.0,医疗服务,5855.4702148438,sh,index_cn
880657,880657,100.0,2.0,电力,1148.0400390625,sh,index_cn
880658,880658,100.0,2.0,水务,991.4600219727,sh,index_cn
880659,880659,100.0,2.0,燃气,586.7100219727,sh,index_cn
880660,880660,100.0,2.0,环保工程,1050.3299560547,sh,index_cn
880661,880661,100.0,2.0,港口,1070.2299804688,sh,index_cn
880662,880662,100.0,2.0,高速公路,1233.7900390625,sh,index_cn
880663,880663,100.0,2.0,公交,713.9099731445,sh,index_cn
880664,880664,100.0,2.0,航空运输,718.7299804688,sh,index_cn
880665,880665,100.0,2.0,机场,3372.169921875,sh,index_cn
880666,880666,100.0,2.0,航运,597.9799804688,sh,index_cn
880667,880667,100.0,2.0,铁路运输,1092.9100341797,sh,index_cn
880668,880668,100.0,2.0,物流,1851.6800537109,sh,index_cn
880669,880669,100.0,2.0,房产开发,1391.8100585938,sh,index_cn
880670,880670,100.0,2.0,园区开发,1183.4799804688,sh,index_cn
880671,880671,100.0,2.0,银行,1807.2099609375,sh,index_cn
880672,880672,100.0,2.0,多元金融,1008.3200073242,sh,index_cn
880673,880673,100.0,2.0,证券,1236.5,sh,index_cn
880674,880674,100.0,2.0,保险,1926.1099853516,sh,index_cn
880675,880675,100.0,2.0,零售,716.9000244141,sh,index_cn
880676,880676,100.0,2.0,贸易,678.4099731445,sh,index_cn
880677,880677,100.0,2.0,景点,1391.1700439453,sh,index_cn
880678,880678,100.0,2.0,酒店,981.1099853516,sh,index_cn
880679,880679,100.0,2.0,旅游综合,2554.4099121094,sh,index_cn
880680,880680,100.0,2.0,餐饮,747.6300048828,sh,index_cn
880681,880681,100.0,2.0,通信运营,1081.2399902344,sh,index_cn
880682,880682,100.0,2.0,网络服务,2261.080078125,sh,index_cn
880683,880683,100.0,2.0,电脑应用,2984.6298828125,sh,index_cn
880684,880684,100.0,2.0,传媒,1110.7199707031,sh,index_cn
880685,880685,100.0,2.0,综合,696.4400024414,sh,index_cn
880701,880701,100.0,2.0,国资驰援,996.8499755859,sh,index_cn
880702,880702,100.0,2.0,壳资源,1385.8599853516,sh,index_cn
880704,880704,100.0,2.0,工业大麻,690.2600097656,sh,index_cn
880705,880705,100.0,2.0,氢能源,623.1599731445,sh,index_cn
880706,880706,100.0,2.0,分散染料,551.3200073242,sh,index_cn
880707,880707,100.0,2.0,透明工厂,855.5100097656,sh,index_cn
880708,880708,100.0,2.0,台资背景,1027.1300048828,sh,index_cn
880709,880709,100.0,2.0,人造肉,1348.6700439453,sh,index_cn
880710,880710,100.0,2.0,种业,1380.1899414062,sh,index_cn
880711,880711,100.0,2.0,操作系统,1091.2299804688,sh,index_cn
880713,880713,100.0,2.0,ETC概念,1009.3099975586,sh,index_cn
880714,880714,100.0,2.0,氟概念,936.5700073242,sh,index_cn
880715,880715,100.0,2.0,磷概念,806.3400268555,sh,index_cn
880716,880716,100.0,2.0,光刻机,1376.5899658203,sh,index_cn
880717,880717,100.0,2.0,C2M概念,938.0300292969,sh,index_cn
880718,880718,100.0,2.0,RCS概念,1035.8800048828,sh,index_cn
880770,880770,100.0,2.0,昨日上榜,1023.4899902344,sh,index_cn
880771,880771,100.0,2.0,MSCI中盘,1160.4599609375,sh,index_cn
880772,880772,100.0,2.0,最近闪拉,397.200012207,sh,index_cn
880773,880773,100.0,2.0,最近闪跌,177.4299926758,sh,index_cn
880774,880774,100.0,2.0,昨日首板,20210.060546875,sh,index_cn
880775,880775,100.0,2.0,罗素大盘,1018.9899902344,sh,index_cn
880776,880776,100.0,2.0,罗素中盘,1039.9499511719,sh,index_cn
880777,880777,100.0,2.0,罗素小盘,1093.25,sh,index_cn
880778,880778,100.0,2.0,次新预增,1000.8699951172,sh,index_cn
880779,880779,100.0,2.0,高融资盘,1060.7199707031,sh,index_cn
880780,880780,100.0,2.0,融资增加,772.6900024414,sh,index_cn
880781,880781,100.0,2.0,QFII新进,1020.3400268555,sh,index_cn
880782,880782,100.0,2.0,保险新进,1012.3200073242,sh,index_cn
880783,880783,100.0,2.0,社保新进,1099.6800537109,sh,index_cn
880784,880784,100.0,2.0,昨日较弱,589.2700195312,sh,index_cn
880785,880785,100.0,2.0,最近多板,1461.6400146484,sh,index_cn
880786,880786,100.0,2.0,海外业务,1245.6400146484,sh,index_cn
880787,880787,100.0,2.0,高商誉,1034.7399902344,sh,index_cn
880790,880790,100.0,2.0,高负债率,979.6900024414,sh,index_cn
880791,880791,100.0,2.0,网红经济,990.5999755859,sh,index_cn
880792,880792,100.0,2.0,基金增仓,1050.8900146484,sh,index_cn
880793,880793,100.0,2.0,基金减仓,1132.9699707031,sh,index_cn
880794,880794,100.0,2.0,远程办公,975.6500244141,sh,index_cn
880795,880795,100.0,2.0,口罩防护,942.3099975586,sh,index_cn
880796,880796,100.0,2.0,医废处理,944.1400146484,sh,index_cn
880797,880797,100.0,2.0,虫害防治,907.3699951172,sh,index_cn
880798,880798,100.0,2.0,超级电容,856.3900146484,sh,index_cn
880799,880799,100.0,2.0,数据中心,901.9799804688,sh,index_cn
880800,880800,100.0,2.0,氮化镓,800.7899780273,sh,index_cn
880801,880801,100.0,2.0,基金重仓,1754.8900146484,sh,index_cn
880802,880802,100.0,2.0,QFII重仓,2271.2800292969,sh,index_cn
880803,880803,100.0,2.0,券商重仓,1241.4100341797,sh,index_cn
880804,880804,100.0,2.0,信托重仓,1086.4200439453,sh,index_cn
880805,880805,100.0,2.0,保险重仓,1575.4799804688,sh,index_cn
880806,880806,100.0,2.0,社保重仓,1869.5200195312,sh,index_cn
880807,880807,100.0,2.0,股东增持,1288.2399902344,sh,index_cn
880808,880808,100.0,2.0,股东减持,5745.830078125,sh,index_cn
880809,880809,100.0,2.0,基金独门,1552.0300292969,sh,index_cn
880810,880810,100.0,2.0,陆股通买,1144.0899658203,sh,index_cn
880811,880811,100.0,2.0,陆股通卖,985.4000244141,sh,index_cn
880812,880812,100.0,2.0,昨日连板,26250.9296875,sh,index_cn
880813,880813,100.0,2.0,重组预案,821.4600219727,sh,index_cn
880814,880814,100.0,2.0,拟增持,1166.8000488281,sh,index_cn
880815,880815,100.0,2.0,拟减持,1386.3800048828,sh,index_cn
880816,880816,100.0,2.0,密集调研,1398.3599853516,sh,index_cn
880817,880817,100.0,2.0,商誉减值,690.6699829102,sh,index_cn
880821,880821,100.0,2.0,大盘股,1371.8499755859,sh,index_cn
880823,880823,100.0,2.0,小盘股,1015.200012207,sh,index_cn
880824,880824,100.0,2.0,高市盈率,486.3900146484,sh,index_cn
880826,880826,100.0,2.0,低市盈率,1532.9799804688,sh,index_cn
880827,880827,100.0,2.0,高市净率,1323.0999755859,sh,index_cn
880829,880829,100.0,2.0,低市净率,1483.5799560547,sh,index_cn
880833,880833,100.0,2.0,亏损股,372.9100036621,sh,index_cn
880834,880834,100.0,2.0,微利股,879.9000244141,sh,index_cn
880835,880835,100.0,2.0,绩优股,1847.8100585938,sh,index_cn
880836,880836,100.0,2.0,配股股,1209.0799560547,sh,index_cn
880837,880837,100.0,2.0,活跃股,638.5900268555,sh,index_cn
880842,880842,100.0,2.0,业绩预升,3114.0300292969,sh,index_cn
880843,880843,100.0,2.0,业绩预降,748.3599853516,sh,index_cn
880844,880844,100.0,2.0,预计扭亏,3576.5200195312,sh,index_cn
880845,880845,100.0,2.0,高股息股,2431.9699707031,sh,index_cn
880846,880846,100.0,2.0,破净资产,4406.5400390625,sh,index_cn
880847,880847,100.0,2.0,行业龙头,1930.4699707031,sh,index_cn
880848,880848,100.0,2.0,被举牌,1762.7900390625,sh,index_cn
880849,880849,100.0,2.0,股份回购,1748.0100097656,sh,index_cn
880850,880850,100.0,2.0,定增预案,1263.2399902344,sh,index_cn
880851,880851,100.0,2.0,已高送转,688.5,sh,index_cn
880852,880852,100.0,2.0,参股新股,1870.1199951172,sh,index_cn
880853,880853,100.0,2.0,中字头,650.9699707031,sh,index_cn
880854,880854,100.0,2.0,预高送转,7077.7900390625,sh,index_cn
880856,880856,100.0,2.0,定增股,886.4199829102,sh,index_cn
880857,880857,100.0,2.0,证金持股,898.4600219727,sh,index_cn
880858,880858,100.0,2.0,国开持股,734.5599975586,sh,index_cn
880859,880859,100.0,2.0,员工持股,1206.1099853516,sh,index_cn
880860,880860,100.0,2.0,扣非亏损,615.6300048828,sh,index_cn
880861,880861,100.0,2.0,连续亏损,253.4100036621,sh,index_cn
880863,880863,100.0,2.0,昨日涨停,10367.3095703125,sh,index_cn
880864,880864,100.0,2.0,昨日振荡,675.9799804688,sh,index_cn
880865,880865,100.0,2.0,近期新高,956.0200195312,sh,index_cn
880866,880866,100.0,2.0,近期新低,789.6500244141,sh,index_cn
880867,880867,100.0,2.0,昨高换手,603.6099853516,sh,index_cn
880868,880868,100.0,2.0,高贝塔值,915.8800048828,sh,index_cn
880869,880869,100.0,2.0,股权转让,693.4400024414,sh,index_cn
880870,880870,100.0,2.0,两年新股,848.6799926758,sh,index_cn
880871,880871,100.0,2.0,股权分散,779.5300292969,sh,index_cn
880872,880872,100.0,2.0,最近复牌,963.8599853516,sh,index_cn
880873,880873,100.0,2.0,个人持股,509.6700134277,sh,index_cn
880874,880874,100.0,2.0,昨曾涨停,545.8300170898,sh,index_cn
880875,880875,100.0,2.0,中小银行,852.4099731445,sh,index_cn
880876,880876,100.0,2.0,户数增加,721.9000244141,sh,index_cn
880877,880877,100.0,2.0,户数减少,1293.0999755859,sh,index_cn
880878,880878,100.0,2.0,百元股,989.9799804688,sh,index_cn
880879,880879,100.0,2.0,低价股,715.8900146484,sh,index_cn
880880,880880,100.0,2.0,近期强势,507.5299987793,sh,index_cn
880881,880881,100.0,2.0,近期弱势,512.549987793,sh,index_cn
880882,880882,100.0,2.0,久不分红,546.3900146484,sh,index_cn
880883,880883,100.0,2.0,MSCI成份,1136.0,sh,index_cn
880884,880884,100.0,2.0,最近异动,796.5200195312,sh,index_cn
880885,880885,100.0,2.0,次新开板,679.3400268555,sh,index_cn
880886,880886,100.0,2.0,昨日较强,137.75,sh,index_cn
880887,880887,100.0,2.0,次新超跌,588.5800170898,sh,index_cn
880889,880889,100.0,2.0,不活跃股,1357.7399902344,sh,index_cn
880890,880890,100.0,2.0,配股预案,896.3300170898,sh,index_cn
880891,880891,100.0,2.0,破发行价,979.1400146484,sh,index_cn
880892,880892,100.0,2.0,高质押股,561.5399780273,sh,index_cn
880893,880893,100.0,2.0,送转超跌,831.2399902344,sh,index_cn
880894,880894,100.0,2.0,养老金,1170.0899658203,sh,index_cn
880895,880895,100.0,2.0,持续增长,1120.2700195312,sh,index_cn
880896,880896,100.0,2.0,风险提示,577.0300292969,sh,index_cn
880897,880897,100.0,2.0,近期解禁,871.3699951172,sh,index_cn
880901,880901,100.0,2.0,信息安全,2279.9099121094,sh,index_cn
880902,880902,100.0,2.0,特斯拉,1689.0200195312,sh,index_cn
880903,880903,100.0,2.0,水产品,639.299987793,sh,index_cn
880904,880904,100.0,2.0,智能机器,2027.9899902344,sh,index_cn
880905,880905,100.0,2.0,超导概念,1162.6400146484,sh,index_cn
880906,880906,100.0,2.0,智能家居,1709.75,sh,index_cn
880908,880908,100.0,2.0,在线教育,897.0399780273,sh,index_cn
880909,880909,100.0,2.0,燃料电池,1001.549987793,sh,index_cn
880910,880910,100.0,2.0,草甘膦,1175.5,sh,index_cn
880911,880911,100.0,2.0,雄安新区,1266.3399658203,sh,index_cn
880912,880912,100.0,2.0,电商概念,1450.7199707031,sh,index_cn
880913,880913,100.0,2.0,基因概念,2303.4099121094,sh,index_cn
880916,880916,100.0,2.0,国产软件,1899.5799560547,sh,index_cn
880917,880917,100.0,2.0,央企改革,1360.5699462891,sh,index_cn
880919,880919,100.0,2.0,粤港澳,1295.1500244141,sh,index_cn
880920,880920,100.0,2.0,免疫治疗,1212.9100341797,sh,index_cn
880921,880921,100.0,2.0,阿里概念,936.5,sh,index_cn
880922,880922,100.0,2.0,钛金属,820.8499755859,sh,index_cn
880923,880923,100.0,2.0,赛马概念,652.7199707031,sh,index_cn
880925,880925,100.0,2.0,特钢,955.3699951172,sh,index_cn
880926,880926,100.0,2.0,垃圾分类,821.3499755859,sh,index_cn
880927,880927,100.0,2.0,抗癌,1798.4300537109,sh,index_cn
880928,880928,100.0,2.0,抗流感,1559.1500244141,sh,index_cn
880929,880929,100.0,2.0,维生素,1446.6899414062,sh,index_cn
880930,880930,100.0,2.0,汽车电子,1338.8000488281,sh,index_cn
880931,880931,100.0,2.0,装饰园林,788.4099731445,sh,index_cn
880932,880932,100.0,2.0,农村金融,937.8499755859,sh,index_cn
880933,880933,100.0,2.0,智能医疗,1298.9599609375,sh,index_cn
880935,880935,100.0,2.0,智能电视,697.1599731445,sh,index_cn
880936,880936,100.0,2.0,猪肉,2580.6799316406,sh,index_cn
880937,880937,100.0,2.0,网贷概念,1135.7199707031,sh,index_cn
880938,880938,100.0,2.0,污水处理,758.7299804688,sh,index_cn
880939,880939,100.0,2.0,无人机,468.8800048828,sh,index_cn
880940,880940,100.0,2.0,PPP模式,424.1600036621,sh,index_cn
880941,880941,100.0,2.0,跨境电商,605.450012207,sh,index_cn
880942,880942,100.0,2.0,虚拟现实,686.6699829102,sh,index_cn
880943,880943,100.0,2.0,量子通信,883.0399780273,sh,index_cn
880944,880944,100.0,2.0,无人驾驶,903.6599731445,sh,index_cn
880945,880945,100.0,2.0,OLED概念,1029.8000488281,sh,index_cn
880946,880946,100.0,2.0,区块链,778.3499755859,sh,index_cn
880947,880947,100.0,2.0,债转股,572.7600097656,sh,index_cn
880948,880948,100.0,2.0,人工智能,1097.9100341797,sh,index_cn
880949,880949,100.0,2.0,智慧城市,748.3699951172,sh,index_cn
880950,880950,100.0,2.0,军民融合,811.0700073242,sh,index_cn
880951,880951,100.0,2.0,新能源车,734.0700073242,sh,index_cn
880952,880952,100.0,2.0,芯片,1180.6400146484,sh,index_cn
880953,880953,100.0,2.0,租购同权,560.6099853516,sh,index_cn
880954,880954,100.0,2.0,大数据,1087.4399414062,sh,index_cn
880955,880955,100.0,2.0,乡村振兴,925.0200195312,sh,index_cn
880956,880956,100.0,2.0,腾讯概念,894.6900024414,sh,index_cn
880957,880957,100.0,2.0,工业互联,1226.9000244141,sh,index_cn
880959,880959,100.0,2.0,知识产权,752.4799804688,sh,index_cn
880960,880960,100.0,2.0,仿制药,1098.3699951172,sh,index_cn
880961,880961,100.0,2.0,小米概念,1099.6300048828,sh,index_cn
880962,880962,100.0,2.0,百度概念,848.8900146484,sh,index_cn
880963,880963,100.0,2.0,华为概念,1761.2900390625,sh,index_cn
880964,880964,100.0,2.0,特高压,1161.1199951172,sh,index_cn
880965,880965,100.0,2.0,超清视频,1192.0500488281,sh,index_cn
880966,880966,100.0,2.0,消费电子,1167.3900146484,sh,index_cn
880967,880967,100.0,2.0,数字货币,1011.7199707031,sh,index_cn
880968,880968,100.0,2.0,胎压监测,929.1699829102,sh,index_cn
880969,880969,100.0,2.0,无线耳机,1126.3800048828,sh,index_cn
880970,880970,100.0,2.0,分拆预期,1054.6800537109,sh,index_cn
880981,880981,100.0,2.0,TDX 能源,848.9400024414,sh,index_cn
880982,880982,100.0,2.0,TDX 材料,1341.5100097656,sh,index_cn
880983,880983,100.0,2.0,TDX 消费,3256.3000488281,sh,index_cn
880984,880984,100.0,2.0,TDX 可选,2309.0500488281,sh,index_cn
880985,880985,100.0,2.0,TDX 商贸,1393.0500488281,sh,index_cn
880986,880986,100.0,2.0,TDX 服务,1487.0200195312,sh,index_cn
880987,880987,100.0,2.0,TDX 制造,1610.0699462891,sh,index_cn
880988,880988,100.0,2.0,TDX 公用,1126.6700439453,sh,index_cn
880989,880989,100.0,2.0,TDX 交运,1551.8900146484,sh,index_cn
880990,880990,100.0,2.0,TDX 金融,1811.1099853516,sh,index_cn
880991,880991,100.0,2.0,TDX 建设,1584.3399658203,sh,index_cn
880992,880992,100.0,2.0,TDX 信息,2878.919921875,sh,index_cn
880993,880993,100.0,2.0,TDX 综企,877.7199707031,sh,index_cn
399277,399277,100.0,2.0,公共健康,3153.1003417969,sz,index_cn
399278,399278,100.0,2.0,长江100,1730.4765625,sz,index_cn
399279,399279,100.0,2.0,云科技50,3338.7338867188,sz,index_cn
399280,399280,100.0,2.0,生物50,3719.75390625,sz,index_cn
399281,399281,100.0,2.0,电子50,3089.2626953125,sz,index_cn
880098,880098,100.0,2.0,可转债,127.0800018311,sh,index_cn
880099,880099,100.0,2.0,逆回购,132.8600006104,sh,index_cn
880719,880719,100.0,2.0,地摊经济,1000.0,sh,index_cn
880720,880720,100.0,2.0,字节跳动,991.3800048828,sh,index_cn
000688,000688,100.0,2.0,科创50,5.877471754e-39,sh,index_cn
880041,880041,100.0,2.0,科创总值,278.9100036621,sh,index_cn
880042,880042,100.0,2.0,科创流通,65.9400024414,sh,index_cn
880043,880043,100.0,2.0,科创平均,88.5699996948,sh,index_cn
880044,880044,100.0,2.0,科创均价,544.4800033569,sh,index_cn
880045,880045,100.0,2.0,科创涨跌,70.0,sh,index_cn
880046,880046,100.0,2.0,科创停板,573440.0078637693,sh,index_cn
880047,880047,100.0,2.0,科创活筹,516.0499992371,sh,index_cn
395006,395006,100.0,2.0,创业板DR,5.877471754e-39,sz,index_cn
880769,880769,100.0,2.0,股权集中,1000.0,sh,index_cn
880788,880788,100.0,2.0,深注册制,1000.0,sh,index_cn
399275,399275,100.0,2.0,创医药,6329.6811523438,sz,index_cn
399276,399276,100.0,2.0,创科技,5799.9560546875,sz,index_cn
880971,880971,100.0,2.0,降解塑料,1000.0,sh,index_cn
880789,880789,100.0,2.0,昨成交20,1001.200012207,sh,index_cn
880973,880973,100.0,2.0,医美概念,978.6900024414,sh,index_cn
880822,880822,100.0,2.0,昨收活跃,1000.0,sh,index_cn
395015,395015,100.0,2.0,REITS,5.877471754e-39,sz,index_cn
399269,399269,100.0,2.0,创质量,6388.8774414062,sz,index_cn
880974,880974,100.0,2.0,烟草概念,1026.0699462891,sh,index_cn
880975,880975,100.0,2.0,有机硅,1021.3699951172,sh,index_cn
880976,880976,100.0,2.0,新冠检测,945.4000244141,sh,index_cn
880825,880825,100.0,2.0,预计转亏,998.9000244141,sh,index_cn
880977,880977,100.0,2.0,BIPV概念,978.8900146484,sh,index_cn
000682,000682,100.0,2.0,科创信息,1527.4392089844,sh,index_cn
399030,399030,100.0,2.0,碳科技30,5870.1484375,sz,index_cn
399060,399060,100.0,2.0,碳科技60,4120.2778320312,sz,index_cn
880721,880721,100.0,2.0,北上重仓,916.3400268555,sh,index_cn
880722,880722,100.0,2.0,鸿蒙概念,1012.3200073242,sh,index_cn
880723,880723,100.0,2.0,发可转债,990.5399780273,sh,index_cn
880724,880724,100.0,2.0,地下管网,938.7199707031,sh,index_cn
880725,880725,100.0,2.0,MiniLE,888.3200073242,sh,index_cn
880726,880726,100.0,2.0,MCU芯片,1003.5599975586,sh,index_cn
880727,880727,100.0,2.0,盐湖提锂,1319.2900390625,sh,index_cn
880728,880728,100.0,2.0,航运概念,996.9899902344,sh,index_cn
880729,880729,100.0,2.0,CXO概念,1151.5500488281,sh,index_cn
880730,880730,100.0,2.0,储能,1357.9699707031,sh,index_cn
880731,880731,100.0,2.0,新材料,1209.5600585938,sh,index_cn
880732,880732,100.0,2.0,三板精选,1325.4399414062,sh,index_cn
880733,880733,100.0,2.0,人脑工程,987.3699951172,sh,index_cn
880734,880734,100.0,2.0,工业气体,966.5100097656,sh,index_cn
880735,880735,100.0,2.0,专精特新,1026.2399902344,sh,index_cn
880736,880736,100.0,2.0,工业母机,1024.8000488281,sh,index_cn
880737,880737,100.0,2.0,HJT电池,1129.9300537109,sh,index_cn
880738,880738,100.0,2.0,数字孪生,1007.0700073242,sh,index_cn
880739,880739,100.0,2.0,边缘计算,1061.6800537109,sh,index_cn
880740,880740,100.0,2.0,新型烟草,1185.4899902344,sh,index_cn
880741,880741,100.0,2.0,代糖概念,1052.6700439453,sh,index_cn
880742,880742,100.0,2.0,固态电池,1106.3599853516,sh,index_cn
880743,880743,100.0,2.0,物业管理,968.3499755859,sh,index_cn
880744,880744,100.0,2.0,汽车拆解,1010.8300170898,sh,index_cn
880745,880745,100.0,2.0,NMN概念,1135.5200195312,sh,index_cn
880746,880746,100.0,2.0,国资云,1050.0,sh,index_cn
880747,880747,100.0,2.0,北交所概,917.2600097656,sh,index_cn
880748,880748,100.0,2.0,元宇宙概,1266.9399414062,sh,index_cn
880749,880749,100.0,2.0,云游戏,1084.1300048828,sh,index_cn
880750,880750,100.0,2.0,天然气,940.7199707031,sh,index_cn
880751,880751,100.0,2.0,昨日跌停,370.75,sh,index_cn
880752,880752,100.0,2.0,昨曾跌停,728.3400268555,sh,index_cn
880753,880753,100.0,2.0,绿色电力,928.3499755859,sh,index_cn
880754,880754,100.0,2.0,培育钻石,1070.6899414062,sh,index_cn
880755,880755,100.0,2.0,钠电池,1143.8399658203,sh,index_cn
880756,880756,100.0,2.0,机构吸筹,1053.1700439453,sh,index_cn
880898,880898,100.0,2.0,近已解禁,1178.3000488281,sh,index_cn
880899,880899,100.0,2.0,钴金属,1196.8000488281,sh,index_cn
880995,880995,100.0,2.0,辅助代码,1000.0,sh,index_cn
000683,000683,100.0,2.0,科创生物,1287.8881835938,sh,index_cn
000685,000685,100.0,2.0,科创芯片,1170.0198974609,sh,index_cn
395000,395000,100.0,2.0,辅助代码,5.877471754e-39,sz,index_cn
395033,395033,100.0,2.0,债券现货,10637.0,sz,index_cn
395034,395034,100.0,2.0,ABS,1248.0,sz,index_cn
399274,399274,100.0,2.0,深新基建,3305.4619140625,sz,index_cn
399289,399289,100.0,2.0,碳中和债,105.8787994385,sz,index_cn
880008,880008,100.0,2.0,全Ａ等权,912.950012207,sh,index_cn
880018,880018,100.0,2.0,主板等权,944.299987793,sh,index_cn
880038,880038,100.0,2.0,创业等权,847.4600219727,sh,index_cn
880048,880048,100.0,2.0,科创等权,792.8900146484,sh,index_cn
880081,880081,100.0,2.0,轮动趋势,1106.1800537109,sh,index_cn
