time,holding_values,cash,total,orders
2022/09/02-13:55,-31615776,35517804.0,3902028.0,-1
2022/09/02-14:00,-31618720,35503300.0,3884580.0,1
2022/09/02-14:05,-31662320,35503300.0,3840980.0,0
2022/09/02-14:10,-31598328,35517788.0,3919460.0,-1
2022/09/02-14:15,-31636160,35503276.0,3867116.0,1
2022/09/02-14:20,-31644880,35503276.0,3858396.0,0
2022/09/02-14:25,-31589604,35517760.0,3928156.0,-1
2022/09/02-14:30,-31569176,35532228.0,3963052.0,-1
2022/09/02-14:35,-31601108,35546704.0,3945596.0,-1
2022/09/02-14:40,-31673912,35532188.0,3858276.0,1
2022/09/02-14:45,-31630272,35532188.0,3901916.0,0
2022/09/02-14:50,-31700096,35532188.0,3832092.0,0
2022/09/02-14:55,-31787376,35532188.0,3744812.0,0
2022/09/02-15:00,-31743736,35532188.0,3788452.0,0
2022/09/05-21:05,-31874656,35532188.0,3657532.0,0
2022/09/05-21:10,-31857200,35532188.0,3674988.0,0
2022/09/05-21:15,-31801944,35546756.0,3744812.0,-1
2022/09/05-21:20,-31781568,35561308.0,3779740.0,-1
2022/09/05-21:25,-31752420,35575840.0,3823420.0,-1
2022/09/05-21:30,-31833984,35561264.0,3727280.0,1
2022/09/05-21:35,-31799040,35561264.0,3762224.0,0
2022/09/05-21:40,-31752420,35575796.0,3823376.0,-1
2022/09/05-21:45,-31714488,35590304.0,3875816.0,-1
2022/09/05-21:50,-31737744,35604816.0,3867072.0,-1
2022/09/05-21:55,-31778512,35619340.0,3840828.0,-1
2022/09/05-22:00,-31810548,35633872.0,3823324.0,-1
2022/09/05-22:05,-31813520,35619332.0,3805812.0,1
2022/09/05-22:10,-31813520,35619332.0,3805812.0,0
2022/09/05-22:15,-31901040,35619332.0,3718292.0,0
2022/09/05-22:20,-31874784,35619332.0,3744548.0,0
2022/09/05-22:25,-31927296,35619332.0,3692036.0,0
2022/09/05-22:30,-31971056,35619332.0,3648276.0,0
2022/09/05-22:35,-32076080,35619332.0,3543252.0,0
2022/09/05-22:40,-32041072,35619332.0,3578260.0,0
2022/09/05-22:45,-32163600,35619332.0,3455732.0,0
2022/09/05-22:50,-32198608,35619332.0,3420724.0,0
2022/09/05-22:55,-32233616,35619332.0,3385716.0,0
2022/09/05-23:00,-32233616,35619332.0,3385716.0,0
2022/09/05-09:05,-32081984,35633988.0,3552004.0,-1
2022/09/05-09:10,-32035320,35648616.0,3613296.0,-1
2022/09/05-09:15,-32108252,35633948.0,3525696.0,1
2022/09/05-09:20,-32090740,35633948.0,3543208.0,0
2022/09/05-09:25,-32134520,35633948.0,3499428.0,0
2022/09/05-09:30,-32061600,35648588.0,3586988.0,-1
2022/09/05-09:35,-32099496,35633924.0,3534428.0,1
2022/09/05-09:40,-32009040,35648540.0,3639500.0,-1
2022/09/05-09:45,-31971072,35663132.0,3692060.0,-1
2022/09/05-09:50,-32029504,35677744.0,3648240.0,-1
2022/09/05-09:55,-32079204,35692372.0,3613168.0,-1
2022/09/05-10:00,-32076280,35706992.0,3630712.0,-1
2022/09/05-10:05,-32123064,35692344.0,3569280.0,1
2022/09/05-10:10,-32067504,35706960.0,3639456.0,-1
2022/09/05-10:15,-32076280,35706960.0,3630680.0,0
2022/09/05-10:35,-32149380,35692300.0,3542920.0,1
2022/09/05-10:40,-32166924,35692300.0,3525376.0,0
2022/09/05-10:45,-32114292,35692300.0,3578008.0,0
2022/09/05-10:50,-32184468,35692300.0,3507832.0,0
2022/09/05-10:55,-32175696,35692300.0,3516604.0,0
2022/09/05-11:00,-32166924,35692300.0,3525376.0,0
2022/09/05-11:05,-32193240,35692300.0,3499060.0,0
2022/09/05-11:10,-32245872,35692300.0,3446428.0,0
2022/09/05-11:15,-32307276,35692300.0,3385024.0,0
2022/09/05-11:20,-32254644,35692300.0,3437656.0,0
2022/09/05-11:25,-32251800,35707000.0,3455200.0,-1
2022/09/05-11:30,-32266500,35721700.0,3455200.0,-1
2022/09/05-13:35,-32275280,35721700.0,3446420.0,0
2022/09/05-13:40,-32310400,35721700.0,3411300.0,0
2022/09/05-13:45,-32310400,35721700.0,3411300.0,0
2022/09/05-13:50,-32263632,35736392.0,3472760.0,-1
2022/09/05-13:55,-32345520,35721656.0,3376136.0,1
2022/09/05-14:00,-32345520,35721656.0,3376136.0,0
2022/09/05-14:05,-32354300,35721656.0,3367356.0,0
2022/09/05-14:10,-32442100,35721656.0,3279556.0,0
2022/09/05-14:15,-32398200,35721656.0,3323456.0,0
2022/09/05-14:20,-32424540,35721656.0,3297116.0,0
2022/09/05-14:25,-32459660,35721656.0,3261996.0,0
2022/09/05-14:30,-32521120,35721656.0,3200536.0,0
2022/09/05-14:35,-32477220,35721656.0,3244436.0,0
2022/09/05-14:40,-32494780,35721656.0,3226876.0,0
2022/09/05-14:45,-32456880,35736436.0,3279556.0,-1
2022/09/05-14:50,-32462872,35751212.0,3288340.0,-1
2022/09/05-14:55,-32468856,35765984.0,3297128.0,-1
2022/09/05-15:00,-32466036,35780748.0,3314712.0,-1
2022/09/06-21:05,-32512816,35765956.0,3253140.0,1
2022/09/06-21:10,-32477648,35765956.0,3288308.0,0
2022/09/06-21:15,-32413260,35780696.0,3367436.0,-1
2022/09/06-21:20,-32436800,35795440.0,3358640.0,-1
2022/09/06-21:25,-32451544,35810184.0,3358640.0,-1
2022/09/06-21:30,-32395824,35824896.0,3429072.0,-1
2022/09/06-21:35,-32428160,35839616.0,3411456.0,-1
2022/09/06-21:40,-32434064,35854332.0,3420268.0,-1
2022/09/06-21:45,-32439960,35869044.0,3429084.0,-1
2022/09/06-21:50,-32495776,35854300.0,3358524.0,1
2022/09/06-21:55,-32513408,35854300.0,3340892.0,0
2022/09/06-22:00,-32566304,35854300.0,3287996.0,0
2022/09/06-22:05,-32601568,35854300.0,3252732.0,0
2022/09/06-22:10,-32583936,35854300.0,3270364.0,0
2022/09/06-22:15,-32619200,35854300.0,3235100.0,0
2022/09/06-22:20,-32575120,35854300.0,3279180.0,0
2022/09/06-22:25,-32575120,35854300.0,3279180.0,0
2022/09/06-22:30,-32619200,35854300.0,3235100.0,0
2022/09/06-22:35,-32628016,35854300.0,3226284.0,0
2022/09/06-22:40,-32636832,35854300.0,3217468.0,0
2022/09/06-22:45,-32581080,35869076.0,3287996.0,-1
2022/09/06-22:50,-32598720,35869076.0,3270356.0,0
2022/09/06-22:55,-32542912,35883828.0,3340916.0,-1
2022/09/06-23:00,-32607540,35869040.0,3261500.0,1
2022/09/06-09:05,-32678100,35869040.0,3190940.0,0
2022/09/06-09:10,-32622328,35883828.0,3261500.0,-1
2022/09/06-09:15,-32642820,35869024.0,3226204.0,1
2022/09/06-09:20,-32642820,35869024.0,3226204.0,0
2022/09/06-09:25,-32651640,35869024.0,3217384.0,0
2022/09/06-09:30,-32587032,35883796.0,3296764.0,-1
2022/09/06-09:35,-32575320,35898556.0,3323236.0,-1
2022/09/06-09:40,-32607744,35913324.0,3305580.0,-1
2022/09/06-09:45,-32542988,35928056.0,3385068.0,-1
2022/09/06-09:50,-32601920,35942808.0,3340888.0,-1
2022/09/06-09:55,-32563608,35957536.0,3393928.0,-1
2022/09/06-10:00,-32587184,35972268.0,3385084.0,-1
2022/09/06-10:05,-32637324,35987016.0,3349692.0,-1
2022/09/06-10:10,-32581224,36001732.0,3420508.0,-1
2022/09/06-10:15,-32578220,36016440.0,3438220.0,-1
2022/09/06-10:35,-32652072,36001692.0,3349620.0,1
2022/09/06-10:40,-32758344,36001692.0,3243348.0,0
2022/09/06-10:45,-32731776,36001692.0,3269916.0,0
2022/09/06-10:50,-32696352,36001692.0,3305340.0,0
2022/09/06-10:55,-32693400,36016452.0,3323052.0,-1
2022/09/06-11:00,-32708160,36031212.0,3323052.0,-1
2022/09/06-11:05,-32660844,36045944.0,3385100.0,-1
2022/09/06-11:10,-32779072,36031152.0,3252080.0,1
2022/09/06-11:15,-32849984,36031152.0,3181168.0,0
2022/09/06-11:20,-32793864,36045944.0,3252080.0,-1
2022/09/06-11:25,-32808656,36060736.0,3252080.0,-1
2022/09/06-11:30,-32823448,36075528.0,3252080.0,-1
2022/09/06-13:35,-32749440,36090280.0,3340840.0,-1
2022/09/06-13:40,-32823448,36075488.0,3252040.0,1
2022/09/06-13:45,-32796820,36075488.0,3278668.0,0
2022/09/06-13:50,-32731680,36090232.0,3358552.0,-1
2022/09/06-13:55,-32781960,36104992.0,3323032.0,-1
2022/09/06-14:00,-32799728,36104992.0,3305264.0,0
2022/09/06-14:05,-32793840,36090220.0,3296380.0,1
2022/09/06-14:10,-32820480,36090220.0,3269740.0,0
2022/09/06-14:15,-32838240,36090220.0,3251980.0,0
2022/09/06-14:20,-32829360,36090220.0,3260860.0,0
2022/09/06-14:25,-32847120,36090220.0,3243100.0,0
2022/09/06-14:30,-32793840,36090220.0,3296380.0,0
2022/09/06-14:35,-32829360,36090220.0,3260860.0,0
2022/09/06-14:40,-32847120,36090220.0,3243100.0,0
2022/09/06-14:45,-32793840,36090220.0,3296380.0,0
2022/09/06-14:50,-32847120,36090220.0,3243100.0,0
2022/09/06-14:55,-32820480,36090220.0,3269740.0,0
2022/09/06-15:00,-32793840,36090220.0,3296380.0,0
2022/09/07-21:05,-32802720,36090220.0,3287500.0,0
2022/09/07-21:10,-32998080,36090220.0,3092140.0,0
2022/09/07-21:15,-32971440,36090220.0,3118780.0,0
2022/09/07-21:20,-33051360,36090220.0,3038860.0,0
2022/09/07-21:25,-33051360,36090220.0,3038860.0,0
2022/09/07-21:30,-33078000,36090220.0,3012220.0,0
2022/09/07-21:35,-33015840,36090220.0,3074380.0,0
2022/09/07-21:40,-33033600,36090220.0,3056620.0,0
2022/09/07-21:45,-33012944,36105084.0,3092140.0,-1
2022/09/07-21:50,-33001144,36119936.0,3118792.0,-1
2022/09/07-21:55,-32980428,36134772.0,3154344.0,-1
2022/09/07-22:00,-32932992,36149580.0,3216588.0,-1
2022/09/07-22:05,-32894400,36164364.0,3269964.0,-1
2022/09/07-22:10,-32909184,36179148.0,3269964.0,-1
2022/09/07-22:15,-32772532,36193864.0,3421332.0,-1
2022/09/07-22:20,-32831808,36208600.0,3376792.0,-1
2022/09/07-22:25,-32837628,36223332.0,3385704.0,-1
2022/09/07-22:30,-32861280,36238068.0,3376788.0,-1
2022/09/07-22:35,-32867092,36252800.0,3385708.0,-1
2022/09/07-22:40,-32890752,36267536.0,3376784.0,-1
2022/09/07-22:45,-32905488,36282272.0,3376784.0,-1
2022/09/07-22:50,-32911288,36297004.0,3385716.0,-1
2022/09/07-22:55,-32926020,36311736.0,3385716.0,-1
2022/09/07-23:00,-32940752,36326468.0,3385716.0,-1
2022/09/07-09:05,-32794420,36341128.0,3546708.0,-1
2022/09/07-09:10,-32737464,36355756.0,3618292.0,-1
2022/09/07-09:15,-32778960,36370396.0,3591436.0,-1
2022/09/07-09:20,-32838400,36385056.0,3546656.0,-1
2022/09/07-09:25,-32906844,36399740.0,3492896.0,-1
2022/09/07-09:30,-32936960,36385036.0,3448076.0,1
2022/09/07-09:35,-33026560,36385036.0,3358476.0,0
2022/09/07-09:40,-33053440,36385036.0,3331596.0,0
2022/09/07-09:45,-32990720,36385036.0,3394316.0,0
2022/09/07-09:50,-32960628,36399744.0,3439116.0,-1
2022/09/07-09:55,-33026560,36385000.0,3358440.0,1
2022/09/07-10:00,-33053440,36385000.0,3331560.0,0
2022/09/07-10:05,-33152000,36385000.0,3233000.0,0
2022/09/07-10:10,-33125120,36385000.0,3259880.0,0
2022/09/07-10:15,-33098240,36385000.0,3286760.0,0
2022/09/07-10:35,-33086124,36399764.0,3313640.0,-1
2022/09/07-10:40,-33029144,36414496.0,3385352.0,-1
2022/09/07-10:45,-33052848,36429232.0,3376384.0,-1
2022/09/07-10:50,-33013728,36443944.0,3430216.0,-1
2022/09/07-10:55,-33001500,36458644.0,3457144.0,-1
2022/09/07-11:00,-33061120,36473364.0,3412244.0,-1
2022/09/07-11:05,-33093816,36488092.0,3394276.0,-1
2022/09/07-11:10,-33072576,36502804.0,3430228.0,-1
2022/09/07-11:15,-33060300,36517504.0,3457204.0,-1
2022/09/07-11:20,-33126528,36502768.0,3376240.0,1
2022/09/07-11:25,-32997328,36517440.0,3520112.0,-1
2022/09/07-11:30,-33090560,36502720.0,3412160.0,1
2022/09/07-13:35,-33045600,36502720.0,3457120.0,0
2022/09/07-13:40,-33027616,36502720.0,3475104.0,0
2022/09/07-13:45,-33072576,36502720.0,3430144.0,0
2022/09/07-13:50,-33135520,36502720.0,3367200.0,0
2022/09/07-13:55,-33090560,36502720.0,3412160.0,0
2022/09/07-14:00,-33144512,36502720.0,3358208.0,0
2022/09/07-14:05,-33144512,36502720.0,3358208.0,0
2022/09/07-14:10,-33234432,36502720.0,3268288.0,0
2022/09/07-14:15,-33207456,36502720.0,3295264.0,0
2022/09/07-14:20,-33216448,36502720.0,3286272.0,0
2022/09/07-14:25,-33159256,36517464.0,3358208.0,-1
2022/09/07-14:30,-33162496,36502712.0,3340216.0,1
2022/09/07-14:35,-33096284,36517428.0,3421144.0,-1
2022/09/07-14:40,-33093000,36532136.0,3439136.0,-1
2022/09/07-14:45,-33107708,36546844.0,3439136.0,-1
2022/09/07-14:50,-33131424,36561556.0,3430132.0,-1
2022/09/07-14:55,-33101076,36576248.0,3475172.0,-1
2022/09/07-15:00,-33115768,36590940.0,3475172.0,-1
2022/09/08-21:05,-33218232,36576196.0,3357964.0,1
2022/09/08-21:10,-33254280,36576196.0,3321916.0,0
2022/09/08-21:15,-33209220,36576196.0,3366976.0,0
2022/09/08-21:20,-33151832,36590904.0,3439072.0,-1
2022/09/08-21:25,-33184580,36605620.0,3421040.0,-1
2022/09/08-21:30,-33154176,36620316.0,3466140.0,-1
2022/09/08-21:35,-33204984,36635028.0,3430044.0,-1
2022/09/08-21:40,-33271488,36620280.0,3348792.0,1
2022/09/08-21:45,-33325632,36620280.0,3294648.0,0
2022/09/08-21:50,-33262464,36620280.0,3357816.0,0
2022/09/08-21:55,-33271488,36620280.0,3348792.0,0
2022/09/08-22:00,-33268180,36635020.0,3366840.0,-1
2022/09/08-22:05,-33295264,36635020.0,3339756.0,0
2022/09/08-22:10,-33331376,36635020.0,3303644.0,0
2022/09/08-22:15,-33322348,36635020.0,3312672.0,0
2022/09/08-22:20,-33304292,36635020.0,3330728.0,0
2022/09/08-22:25,-33295264,36635020.0,3339756.0,0
2022/09/08-22:30,-33358460,36635020.0,3276560.0,0
2022/09/08-22:35,-33439712,36635020.0,3195308.0,0
2022/09/08-22:40,-33412628,36635020.0,3222392.0,0
2022/09/08-22:45,-33457768,36635020.0,3177252.0,0
2022/09/08-22:50,-33394572,36635020.0,3240448.0,0
2022/09/08-22:55,-33403600,36635020.0,3231420.0,0
2022/09/08-23:00,-33412628,36635020.0,3222392.0,0
2022/09/08-09:05,-33448740,36635020.0,3186280.0,0
2022/09/08-09:10,-33475824,36635020.0,3159196.0,0
2022/09/08-09:15,-33557076,36635020.0,3077944.0,0
2022/09/08-09:20,-33499688,36649856.0,3150168.0,-1
2022/09/08-09:25,-33496452,36664684.0,3168232.0,-1
2022/09/08-09:30,-33520320,36679516.0,3159196.0,-1
2022/09/08-09:35,-33489932,36694328.0,3204396.0,-1
2022/09/08-09:40,-33513792,36709144.0,3195352.0,-1
2022/09/08-09:45,-33537660,36723964.0,3186304.0,-1
2022/09/08-09:50,-33543424,36738780.0,3195356.0,-1
2022/09/08-09:55,-33558240,36753596.0,3195356.0,-1
2022/09/08-10:00,-33561536,36738772.0,3177236.0,1
2022/09/08-10:05,-33552480,36738772.0,3186292.0,0
2022/09/08-10:10,-33579648,36738772.0,3159124.0,0
2022/09/08-10:15,-33633984,36738772.0,3104788.0,0
2022/09/08-10:35,-33733600,36738772.0,3005172.0,0
2022/09/08-10:40,-33679264,36738772.0,3059508.0,0
2022/09/08-10:45,-33724544,36738772.0,3014228.0,0
2022/09/08-10:50,-33724544,36738772.0,3014228.0,0
2022/09/08-10:55,-33769824,36738772.0,2968948.0,0
2022/09/08-11:00,-33769824,36738772.0,2968948.0,0
2022/09/08-11:05,-33869440,36738772.0,2869332.0,0
2022/09/08-11:10,-33869440,36738772.0,2869332.0,0
2022/09/08-11:15,-33896608,36738772.0,2842164.0,0
2022/09/08-11:20,-33914720,36738772.0,2824052.0,0
2022/09/08-11:25,-33914720,36738772.0,2824052.0,0
2022/09/08-11:30,-33914720,36738772.0,2824052.0,0
2022/09/08-13:35,-33820980,36753704.0,2932724.0,-1
2022/09/08-13:40,-33863104,36768648.0,2905544.0,-1
2022/09/08-13:45,-33984060,36753644.0,2769584.0,1
2022/09/08-13:50,-33926552,36768616.0,2842064.0,-1
2022/09/08-13:55,-33841776,36783544.0,2941768.0,-1
2022/09/08-14:00,-33865776,36798476.0,2932700.0,-1
2022/09/08-14:05,-33880708,36813408.0,2932700.0,-1
2022/09/08-14:10,-33859320,36828324.0,2969004.0,-1
2022/09/08-14:15,-33928740,36843264.0,2914524.0,-1
2022/09/08-14:20,-33925504,36858196.0,2932692.0,-1
2022/09/08-14:25,-33928740,36843256.0,2914516.0,1
2022/09/08-14:30,-33937824,36843256.0,2905432.0,0
2022/09/08-14:35,-33880064,36858168.0,2978104.0,-1
2022/09/08-14:40,-33813148,36873044.0,3059896.0,-1
2022/09/08-14:45,-33800736,36887908.0,3087172.0,-1
2022/09/08-14:50,-33879300,36902800.0,3023500.0,-1
2022/09/08-14:55,-33894192,36917692.0,3023500.0,-1
2022/09/08-15:00,-33872652,36932568.0,3059916.0,-1
2022/09/09-21:05,-33939712,36917656.0,2977944.0,1
2022/09/09-21:10,-33939712,36917656.0,2977944.0,0
2022/09/09-21:15,-33885088,36917656.0,3032568.0,0
2022/09/09-21:20,-33967024,36917656.0,2950632.0,0
2022/09/09-21:25,-33967024,36917656.0,2950632.0,0
2022/09/09-21:30,-33948816,36917656.0,2968840.0,0
2022/09/09-21:35,-33930608,36917656.0,2987048.0,0
2022/09/09-21:40,-33976128,36917656.0,2941528.0,0
2022/09/09-21:45,-33957920,36917656.0,2959736.0,0
2022/09/09-21:50,-33994336,36917656.0,2923320.0,0
2022/09/09-21:55,-34003440,36917656.0,2914216.0,0
2022/09/09-22:00,-34048960,36917656.0,2868696.0,0
2022/09/09-22:05,-33994336,36917656.0,2923320.0,0
2022/09/09-22:10,-34003440,36917656.0,2914216.0,0
2022/09/09-22:15,-33985232,36917656.0,2932424.0,0
2022/09/09-22:20,-33994336,36917656.0,2923320.0,0
2022/09/09-22:25,-33967024,36917656.0,2950632.0,0
2022/09/09-22:30,-34012544,36917656.0,2905112.0,0
2022/09/09-22:35,-34021648,36917656.0,2896008.0,0
2022/09/09-22:40,-34003440,36917656.0,2914216.0,0
2022/09/09-22:45,-34012544,36917656.0,2905112.0,0
2022/09/09-22:50,-34003440,36917656.0,2914216.0,0
2022/09/09-22:55,-34012544,36917656.0,2905112.0,0
2022/09/09-23:00,-34003440,36917656.0,2914216.0,0
2022/09/09-09:05,-34103584,36917656.0,2814072.0,0
2022/09/09-09:10,-34130896,36917656.0,2786760.0,0
2022/09/09-09:15,-34054812,36932612.0,2877800.0,-1
2022/09/09-09:20,-34058064,36917648.0,2859584.0,1
2022/09/09-09:25,-34048960,36917648.0,2868688.0,0
2022/09/09-09:30,-34112688,36917648.0,2804960.0,0
2022/09/09-09:35,-34076272,36917648.0,2841376.0,0
2022/09/09-09:40,-34085376,36917648.0,2832272.0,0
2022/09/09-09:45,-34158208,36917648.0,2759440.0,0
2022/09/09-09:50,-34140000,36917648.0,2777648.0,0
2022/09/09-09:55,-34176416,36917648.0,2741232.0,0
2022/09/09-10:00,-34231040,36917648.0,2686608.0,0
2022/09/09-10:05,-34212832,36917648.0,2704816.0,0
2022/09/09-10:10,-34258352,36917648.0,2659296.0,0
2022/09/09-10:15,-34294768,36917648.0,2622880.0,0
2022/09/09-10:35,-34331184,36917648.0,2586464.0,0
2022/09/09-10:40,-34276560,36917648.0,2641088.0,0
2022/09/09-10:45,-34267456,36917648.0,2650192.0,0
2022/09/09-10:50,-34267456,36917648.0,2650192.0,0
2022/09/09-10:55,-34331184,36917648.0,2586464.0,0
2022/09/09-11:00,-34358496,36917648.0,2559152.0,0
2022/09/09-11:05,-34312976,36917648.0,2604672.0,0
2022/09/09-11:10,-34294768,36917648.0,2622880.0,0
2022/09/09-11:15,-34358496,36917648.0,2559152.0,0
2022/09/09-11:20,-34340288,36917648.0,2577360.0,0
2022/09/09-11:25,-34312976,36917648.0,2604672.0,0
2022/09/09-11:30,-34294768,36917648.0,2622880.0,0
2022/09/09-13:35,-34376704,36917648.0,2540944.0,0
2022/09/09-13:40,-34394912,36917648.0,2522736.0,0
2022/09/09-13:45,-34331184,36917648.0,2586464.0,0
2022/09/09-13:50,-34318944,36932720.0,2613776.0,-1
2022/09/09-13:55,-34331184,36917636.0,2586452.0,1
2022/09/09-14:00,-34358496,36917636.0,2559140.0,0
2022/09/09-14:05,-34404016,36917636.0,2513620.0,0
2022/09/09-14:10,-34413120,36917636.0,2504516.0,0
2022/09/09-14:15,-34404016,36917636.0,2513620.0,0
2022/09/09-14:20,-34404016,36917636.0,2513620.0,0
2022/09/09-14:25,-34431328,36917636.0,2486308.0,0
2022/09/09-14:30,-34431328,36917636.0,2486308.0,0
2022/09/09-14:35,-34449536,36917636.0,2468100.0,0
2022/09/09-14:40,-34467744,36917636.0,2449892.0,0
2022/09/09-14:45,-34431328,36917636.0,2486308.0,0
2022/09/09-14:50,-34513264,36917636.0,2404372.0,0
2022/09/09-14:55,-34495056,36917636.0,2422580.0,0
2022/09/09-15:00,-34513264,36917636.0,2404372.0,0
2022/09/13-09:05,-34549680,36917636.0,2367956.0,0
2022/09/13-09:10,-34567888,36917636.0,2349748.0,0
2022/09/13-09:15,-34504160,36917636.0,2413476.0,0
2022/09/13-09:20,-34622512,36917636.0,2295124.0,0
2022/09/13-09:25,-34519320,36932796.0,2413476.0,-1
2022/09/13-09:30,-34507144,36947944.0,2440800.0,-1
2022/09/13-09:35,-34403784,36963040.0,2559256.0,-1
2022/09/13-09:40,-34400640,36978128.0,2577488.0,-1
2022/09/13-09:45,-34443100,36993228.0,2550128.0,-1
2022/09/13-09:50,-34467328,37008332.0,2541004.0,-1
2022/09/13-09:55,-34491564,37023440.0,2531876.0,-1
2022/09/13-10:00,-34522096,37008312.0,2486216.0,1
2022/09/13-10:05,-34531224,37008312.0,2477088.0,0
2022/09/13-10:10,-34558608,37008312.0,2449704.0,0
2022/09/13-10:15,-34640760,37008312.0,2367552.0,0
2022/09/13-10:35,-34631632,37008312.0,2376680.0,0
2022/09/13-10:40,-34576864,37008312.0,2431448.0,0
2022/09/13-10:45,-34595120,37008312.0,2413192.0,0
2022/09/13-10:50,-34595120,37008312.0,2413192.0,0
2022/09/13-10:55,-34585992,37008312.0,2422320.0,0
2022/09/13-11:00,-34585992,37008312.0,2422320.0,0
2022/09/13-11:05,-34631632,37008312.0,2376680.0,0
2022/09/13-11:10,-34613376,37008312.0,2394936.0,0
2022/09/13-11:15,-34668144,37008312.0,2340168.0,0
2022/09/13-11:20,-34604248,37008312.0,2404064.0,0
2022/09/13-11:25,-34604248,37008312.0,2404064.0,0
2022/09/13-11:30,-34622504,37008312.0,2385808.0,0
2022/09/13-13:35,-34659016,37008312.0,2349296.0,0
2022/09/13-13:40,-34640760,37008312.0,2367552.0,0
2022/09/13-13:45,-34631632,37008312.0,2376680.0,0
2022/09/13-13:50,-34649888,37008312.0,2358424.0,0
2022/09/13-13:55,-34659016,37008312.0,2349296.0,0
2022/09/13-14:00,-34659016,37008312.0,2349296.0,0
2022/09/13-14:05,-34649888,37008312.0,2358424.0,0
2022/09/13-14:10,-34677272,37008312.0,2331040.0,0
2022/09/13-14:15,-34622504,37008312.0,2385808.0,0
2022/09/13-14:20,-34613376,37008312.0,2394936.0,0
2022/09/13-14:25,-34631632,37008312.0,2376680.0,0
2022/09/13-14:30,-34613376,37008312.0,2394936.0,0
2022/09/13-14:35,-34659016,37008312.0,2349296.0,0
2022/09/13-14:40,-34640760,37008312.0,2367552.0,0
2022/09/13-14:45,-34631632,37008312.0,2376680.0,0
2022/09/13-14:50,-34640760,37008312.0,2367552.0,0
2022/09/13-14:55,-34631632,37008312.0,2376680.0,0
2022/09/13-15:00,-34631632,37008312.0,2376680.0,0
2022/09/14-21:05,-34473300,37023412.0,2550112.0,-1
2022/09/14-21:10,-34470128,37038504.0,2568376.0,-1
2022/09/14-21:15,-34494360,37053600.0,2559240.0,-1
2022/09/14-21:20,-34445448,37068668.0,2623220.0,-1
2022/09/14-21:25,-34478812,37083744.0,2604932.0,-1
2022/09/14-21:30,-34475584,37098812.0,2623228.0,-1
2022/09/14-21:35,-34536432,37113900.0,2577468.0,-1
2022/09/14-21:40,-34524040,37128976.0,2604936.0,-1
2022/09/14-21:45,-34548280,37144056.0,2595776.0,-1
2022/09/14-21:50,-34563360,37159136.0,2595776.0,-1
2022/09/14-21:55,-34578440,37174216.0,2595776.0,-1
2022/09/14-22:00,-34593520,37189296.0,2595776.0,-1
2022/09/14-22:05,-34571880,37204360.0,2632480.0,-1
2022/09/14-22:10,-34550208,37219408.0,2669200.0,-1
2022/09/14-22:15,-34602008,37234472.0,2632464.0,-1
2022/09/14-22:20,-34635456,37249544.0,2614088.0,-1
2022/09/14-22:25,-34622940,37264604.0,2641664.0,-1
2022/09/14-22:30,-34610400,37279652.0,2669252.0,-1
2022/09/14-22:35,-34616244,37294696.0,2678452.0,-1
2022/09/14-22:40,-34557624,37309708.0,2752084.0,-1
2022/09/14-22:45,-34563424,37324716.0,2761292.0,-1
2022/09/14-22:50,-34430976,37339660.0,2908684.0,-1
2022/09/14-22:55,-34473580,37354616.0,2881036.0,-1
2022/09/14-23:00,-34423968,37369544.0,2945576.0,-1
2022/09/14-09:05,-34337388,37384428.0,3047040.0,-1
2022/09/14-09:10,-34223024,37399256.0,3176232.0,-1
2022/09/14-09:15,-34256324,37414092.0,3157768.0,-1
2022/09/14-09:20,-34354320,37428964.0,3074644.0,-1
2022/09/14-09:25,-34378436,37443840.0,3065404.0,-1
2022/09/14-09:30,-34374816,37458708.0,3083892.0,-1
2022/09/14-09:35,-34461632,37443796.0,2982164.0,1
2022/09/14-09:40,-34452388,37443796.0,2991408.0,0
2022/09/14-09:45,-34461632,37443796.0,2982164.0,0
2022/09/14-09:50,-34406168,37443796.0,3037628.0,0
2022/09/14-09:55,-34452388,37443796.0,2991408.0,0
2022/09/14-10:00,-34470876,37443796.0,2972920.0,0
2022/09/14-10:05,-34507852,37443796.0,2935944.0,0
2022/09/14-10:10,-34544828,37443796.0,2898968.0,0
2022/09/14-10:15,-34517096,37443796.0,2926700.0,0
2022/09/14-10:35,-34544828,37443796.0,2898968.0,0
2022/09/14-10:40,-34535584,37443796.0,2908212.0,0
2022/09/14-10:45,-34517096,37443796.0,2926700.0,0
2022/09/14-10:50,-34498608,37443796.0,2945188.0,0
2022/09/14-10:55,-34480120,37443796.0,2963676.0,0
2022/09/14-11:00,-34467296,37458704.0,2991408.0,-1
2022/09/14-11:05,-34454448,37473600.0,3019152.0,-1
2022/09/14-11:10,-34506368,37488512.0,2982144.0,-1
2022/09/14-11:15,-34521280,37503424.0,2982144.0,-1
2022/09/14-11:20,-34452816,37518300.0,3065484.0,-1
2022/09/14-11:25,-34467692,37533176.0,3065484.0,-1
2022/09/14-11:30,-34538200,37548076.0,3009876.0,-1
2022/09/14-13:35,-34543824,37562972.0,3019148.0,-1
2022/09/14-13:40,-34575288,37548056.0,2972768.0,1
2022/09/14-13:45,-34510384,37548056.0,3037672.0,0
2022/09/14-13:50,-34506720,37562936.0,3056216.0,-1
2022/09/14-13:55,-34503040,37577808.0,3074768.0,-1
