,zig,p_pos,v_pos,peak,valley,,,
6508,0,24,64,3618,3564,40,-40,dw
6509,-1,25,0,3618,3572,-25,25,up
6510,0,26,1,3618,3572,-25,25,up
6511,0,27,2,3618,3572,-25,25,up
6512,0,28,3,3618,3572,-25,25,up
6513,0,29,4,3618,3572,-25,25,up
6514,0,30,5,3618,3572,-25,25,up
6515,0,31,6,3618,3572,-25,25,up
6516,0,32,7,3618,3572,-25,25,up
6517,0,33,8,3618,3572,-25,25,up
6518,0,34,9,3618,3572,-25,25,up
6519,0,35,10,3618,3572,-25,25,up
6520,0,36,11,3618,3572,-25,25,up
6521,0,37,12,3618,3572,-25,25,up
6522,0,38,13,3618,3572,-25,25,up
6523,0,39,14,3618,3572,-25,25,up
6524,0,40,15,3618,3572,-25,25,up
6525,0,41,16,3618,3572,-25,25,up
6526,0,42,17,3618,3572,-25,25,up
6527,0,43,18,3618,3572,-25,25,up
6528,0,44,19,3618,3572,-25,25,up
6529,0,45,20,3618,3572,-25,25,up
6530,0,46,21,3618,3572,-25,25,up
6531,0,47,22,3618,3572,-25,25,up
6532,0,48,23,3618,3572,-25,25,up
6533,0,49,24,3618,3572,-25,25,up
6534,0,50,25,3618,3572,-25,25,up
6535,0,51,26,3618,3572,-25,25,up
6536,0,52,27,3618,3572,-25,25,up
6537,0,53,28,3618,3572,-25,25,up
6538,1,0,29,3619,3572,29,-29,dw
6539,0,1,30,3619,3572,29,-29,dw
6540,0,2,31,3619,3572,29,-29,dw
6541,0,3,32,3619,3572,29,-29,dw
6542,0,4,33,3619,3572,29,-29,dw
6543,0,5,34,3619,3572,29,-29,dw
6544,0,6,35,3619,3572,29,-29,dw
6545,0,7,36,3619,3572,29,-29,dw
6546,0,8,37,3619,3572,29,-29,dw
6547,0,9,38,3619,3572,29,-29,dw
6548,0,10,39,3619,3572,29,-29,dw
6549,0,11,40,3619,3572,29,-29,dw
6550,0,12,41,3619,3572,29,-29,dw
6551,-1,13,0,3619,3572,-13,13,up
6552,0,14,1,3619,3572,-13,13,up
6553,0,15,2,3619,3572,-13,13,up
6554,0,16,3,3619,3572,-13,13,up
6555,0,17,4,3619,3572,-13,13,up
6556,1,0,5,3619,3572,5,-5,dw
6557,0,1,6,3619,3572,5,-5,dw
6558,0,2,7,3619,3572,5,-5,dw
6559,0,3,8,3619,3572,5,-5,dw
6560,0,4,9,3619,3572,5,-5,dw
6561,0,5,10,3619,3572,5,-5,dw
6562,0,6,11,3619,3572,5,-5,dw
6563,0,7,12,3619,3572,5,-5,dw
6564,0,8,13,3619,3572,5,-5,dw
6565,0,9,14,3619,3572,5,-5,dw
6566,0,10,15,3619,3572,5,-5,dw
6567,0,11,16,3619,3572,5,-5,dw
6568,0,12,17,3619,3572,5,-5,dw
6569,0,13,18,3619,3572,5,-5,dw
6570,0,14,19,3619,3572,5,-5,dw
6571,0,15,20,3619,3572,5,-5,dw
6572,0,16,21,3619,3572,5,-5,dw
6573,0,17,22,3619,3572,5,-5,dw
6574,0,18,23,3619,3572,5,-5,dw
6575,0,19,24,3619,3572,5,-5,dw
6576,0,20,25,3619,3572,5,-5,dw
6577,0,21,26,3619,3572,5,-5,dw
6578,0,22,27,3619,3572,5,-5,dw
6579,0,23,28,3619,3572,5,-5,dw
6580,0,24,29,3619,3572,5,-5,dw
6581,0,25,30,3619,3572,5,-5,dw
6582,0,26,31,3619,3572,5,-5,dw
6583,0,27,32,3619,3572,5,-5,dw
6584,0,28,33,3619,3572,5,-5,dw
6585,0,29,34,3619,3572,5,-5,dw
6586,0,30,35,3619,3572,5,-5,dw
6587,0,31,36,3619,3572,5,-5,dw
6588,0,32,37,3619,3572,5,-5,dw
6589,0,33,38,3619,3572,5,-5,dw
6590,0,34,39,3619,3572,5,-5,dw
6591,0,35,40,3619,3572,5,-5,dw
6592,0,36,41,3619,3572,5,-5,dw
6593,0,37,42,3619,3572,5,-5,dw
6594,-1,38,0,3619,3572,-38,38,up
6595,0,39,1,3619,3572,-38,38,up
6596,0,40,2,3619,3572,-38,38,up
6597,0,41,3,3619,3572,-38,38,up
6598,0,42,4,3619,3572,-38,38,up
6599,1,0,5,3619,3572,5,-5,dw
6600,0,1,6,3619,3572,5,-5,dw
6601,0,2,7,3619,3572,5,-5,dw
6602,0,3,8,3619,3572,5,-5,dw
6603,0,4,9,3619,3572,5,-5,dw
6604,0,5,10,3619,3572,5,-5,dw
6605,0,6,11,3619,3572,5,-5,dw
6606,0,7,12,3619,3572,5,-5,dw
6607,0,8,13,3619,3572,5,-5,dw
6608,0,9,14,3619,3572,5,-5,dw
6609,0,10,15,3619,3572,5,-5,dw
6610,0,11,16,3619,3572,5,-5,dw
6611,0,12,17,3619,3572,5,-5,dw
6612,0,13,18,3619,3572,5,-5,dw
6613,0,14,19,3619,3572,5,-5,dw
6614,0,15,20,3619,3572,5,-5,dw
6615,0,16,21,3619,3572,5,-5,dw
6616,0,17,22,3619,3572,5,-5,dw
6617,0,18,23,3619,3572,5,-5,dw
6618,0,19,24,3619,3572,5,-5,dw
6619,0,20,25,3619,3572,5,-5,dw
6620,0,21,26,3619,3572,5,-5,dw
6621,0,22,27,3619,3572,5,-5,dw
6622,0,23,28,3619,3572,5,-5,dw
6623,-1,24,0,3619,3484,-24,24,up
6624,0,25,1,3619,3484,-24,24,up
6625,0,26,2,3619,3484,-24,24,up
6626,0,27,3,3619,3484,-24,24,up
6627,0,28,4,3619,3484,-24,24,up
6628,0,29,5,3619,3484,-24,24,up
6629,0,30,6,3619,3484,-24,24,up
6630,1,0,7,3506,3484,7,-7,dw
6631,0,1,8,3506,3484,7,-7,dw
6632,0,2,9,3506,3484,7,-7,dw
6633,0,3,10,3506,3484,7,-7,dw
6634,0,4,11,3506,3484,7,-7,dw
6635,0,5,12,3506,3484,7,-7,dw
6636,0,6,13,3506,3484,7,-7,dw
6637,0,7,14,3506,3484,7,-7,dw
6638,0,8,15,3506,3484,7,-7,dw
6639,0,9,16,3506,3484,7,-7,dw
6640,0,10,17,3506,3484,7,-7,dw
6641,0,11,18,3506,3484,7,-7,dw
6642,0,12,19,3506,3484,7,-7,dw
6643,0,13,20,3506,3484,7,-7,dw
6644,0,14,21,3506,3484,7,-7,dw
6645,0,15,22,3506,3484,7,-7,dw
6646,-1,16,0,3506,3484,-16,16,up
6647,0,17,1,3506,3484,-16,16,up
6648,0,18,2,3506,3484,-16,16,up
6649,0,19,3,3506,3484,-16,16,up
6650,0,20,4,3506,3484,-16,16,up
6651,0,21,5,3506,3484,-16,16,up
6652,1,0,6,3506,3484,6,-6,dw
6653,0,1,7,3506,3484,6,-6,dw
6654,0,2,8,3506,3484,6,-6,dw
6655,0,3,9,3506,3484,6,-6,dw
6656,0,4,10,3506,3484,6,-6,dw
6657,0,5,11,3506,3484,6,-6,dw
6658,0,6,12,3506,3484,6,-6,dw
6659,0,7,13,3506,3484,6,-6,dw
6660,0,8,14,3506,3484,6,-6,dw
6661,0,9,15,3506,3484,6,-6,dw
6662,0,10,16,3506,3484,6,-6,dw
6663,0,11,17,3506,3484,6,-6,dw
6664,0,12,18,3506,3484,6,-6,dw
6665,0,13,19,3506,3484,6,-6,dw
6666,0,14,20,3506,3484,6,-6,dw
6667,0,15,21,3506,3484,6,-6,dw
6668,0,16,22,3506,3484,6,-6,dw
6669,0,17,23,3506,3484,6,-6,dw
6670,0,18,24,3506,3484,6,-6,dw
6671,0,19,25,3506,3484,6,-6,dw
6672,0,20,26,3506,3484,6,-6,dw
6673,-1,21,0,3506,3416,-21,21,up
6674,0,22,1,3506,3416,-21,21,up
6675,0,23,2,3506,3416,-21,21,up
6676,1,0,3,3445,3416,3,-3,dw
6677,0,1,4,3445,3416,3,-3,dw
6678,0,2,5,3445,3416,3,-3,dw
6679,0,3,6,3445,3416,3,-3,dw
6680,0,4,7,3445,3416,3,-3,dw
6681,0,5,8,3445,3416,3,-3,dw
6682,0,6,9,3445,3416,3,-3,dw
6683,-1,7,0,3445,3416,-7,7,up
6684,0,8,1,3445,3416,-7,7,up
6685,0,9,2,3445,3416,-7,7,up
6686,0,10,3,3445,3416,-7,7,up
6687,0,11,4,3445,3416,-7,7,up
6688,0,12,5,3445,3416,-7,7,up
6689,0,13,6,3445,3416,-7,7,up
6690,0,14,7,3445,3416,-7,7,up
6691,0,15,8,3445,3416,-7,7,up
6692,1,0,9,3445,3416,9,-9,dw
6693,0,1,10,3445,3416,9,-9,dw
6694,0,2,11,3445,3416,9,-9,dw
6695,0,3,12,3445,3416,9,-9,dw
6696,0,4,13,3445,3416,9,-9,dw
6697,0,5,14,3445,3416,9,-9,dw
6698,0,6,15,3445,3416,9,-9,dw
6699,0,7,16,3445,3416,9,-9,dw
6700,0,8,17,3445,3416,9,-9,dw
6701,0,9,18,3445,3416,9,-9,dw
6702,0,10,19,3445,3416,9,-9,dw
6703,0,11,20,3445,3416,9,-9,dw
6704,0,12,21,3445,3416,9,-9,dw
6705,0,13,22,3445,3416,9,-9,dw
6706,0,14,23,3445,3416,9,-9,dw
6707,0,15,24,3445,3416,9,-9,dw
6708,0,16,25,3445,3416,9,-9,dw
6709,0,17,26,3445,3416,9,-9,dw
6710,0,18,27,3445,3416,9,-9,dw
6711,0,19,28,3445,3416,9,-9,dw
6712,0,20,29,3445,3416,9,-9,dw
6713,0,21,30,3445,3416,9,-9,dw
6714,0,22,31,3445,3416,9,-9,dw
6715,0,23,32,3445,3416,9,-9,dw
6716,-1,24,0,3445,3394,-24,24,up
6717,0,25,1,3445,3394,-24,24,up
6718,0,26,2,3445,3394,-24,24,up
6719,0,27,3,3445,3394,-24,24,up
6720,0,28,4,3445,3394,-24,24,up
6721,0,29,5,3445,3394,-24,24,up
6722,0,30,6,3445,3394,-24,24,up
6723,0,31,7,3445,3394,-24,24,up
6724,0,32,8,3445,3394,-24,24,up
6725,0,33,9,3445,3394,-24,24,up
6726,0,34,10,3445,3394,-24,24,up
6727,0,35,11,3445,3394,-24,24,up
6728,0,36,12,3445,3394,-24,24,up
6729,0,37,13,3445,3394,-24,24,up
6730,0,38,14,3445,3394,-24,24,up
6731,0,39,15,3445,3394,-24,24,up
6732,0,40,16,3445,3394,-24,24,up
6733,0,41,17,3445,3394,-24,24,up
6734,0,42,18,3445,3394,-24,24,up
6735,0,43,19,3445,3394,-24,24,up
6736,0,44,20,3445,3394,-24,24,up
6737,0,45,21,3445,3394,-24,24,up
6738,0,46,22,3445,3394,-24,24,up
6739,0,47,23,3445,3394,-24,24,up
6740,0,48,24,3445,3394,-24,24,up
6741,0,49,25,3445,3394,-24,24,up
6742,0,50,26,3445,3394,-24,24,up
6743,0,51,27,3445,3394,-24,24,up
6744,0,52,28,3445,3394,-24,24,up
6745,0,53,29,3445,3394,-24,24,up
6746,0,54,30,3445,3394,-24,24,up
6747,0,55,31,3445,3394,-24,24,up
6748,0,56,32,3445,3394,-24,24,up
6749,0,57,33,3445,3394,-24,24,up
6750,0,58,34,3445,3394,-24,24,up
6751,0,59,35,3445,3394,-24,24,up
6752,0,60,36,3445,3394,-24,24,up
6753,0,61,37,3445,3394,-24,24,up
6754,0,62,38,3445,3394,-24,24,up
6755,0,63,39,3445,3394,-24,24,up
6756,0,64,40,3445,3394,-24,24,up
6757,0,65,41,3445,3394,-24,24,up
6758,0,66,42,3445,3394,-24,24,up
6759,0,67,43,3445,3394,-24,24,up
6760,0,68,44,3445,3394,-24,24,up
6761,0,69,45,3445,3394,-24,24,up
6762,1,0,46,3445,3394,46,-46,dw
6763,0,1,47,3445,3394,46,-46,dw
6764,0,2,48,3445,3394,46,-46,dw
6765,0,3,49,3445,3394,46,-46,dw
6766,0,4,50,3445,3394,46,-46,dw
6767,0,5,51,3445,3394,46,-46,dw
6768,-1,6,0,3445,3394,-6,6,up
6769,0,7,1,3445,3394,-6,6,up
6770,0,8,2,3445,3394,-6,6,up
6771,0,9,3,3445,3394,-6,6,up
6772,0,10,4,3445,3394,-6,6,up
6773,0,11,5,3445,3394,-6,6,up
6774,0,12,6,3445,3394,-6,6,up
6775,0,13,7,3445,3394,-6,6,up
6776,0,14,8,3445,3394,-6,6,up
6777,0,15,9,3445,3394,-6,6,up
6778,0,16,10,3445,3394,-6,6,up
6779,0,17,11,3445,3394,-6,6,up
6780,0,18,12,3445,3394,-6,6,up
6781,0,19,13,3445,3394,-6,6,up
6782,0,20,14,3445,3394,-6,6,up
6783,0,21,15,3445,3394,-6,6,up
6784,0,22,16,3445,3394,-6,6,up
6785,0,23,17,3445,3394,-6,6,up
6786,1,0,18,3490,3394,18,-18,dw
6787,0,1,19,3490,3394,18,-18,dw
6788,0,2,20,3490,3394,18,-18,dw
6789,0,3,21,3490,3394,18,-18,dw
6790,0,4,22,3490,3394,18,-18,dw
6791,0,5,23,3490,3394,18,-18,dw
6792,0,6,24,3490,3394,18,-18,dw
6793,0,7,25,3490,3394,18,-18,dw
6794,0,8,26,3490,3394,18,-18,dw
6795,-1,9,0,3490,3394,-9,9,up
6796,0,10,1,3490,3394,-9,9,up
6797,1,0,2,3490,3394,2,-2,dw
6798,0,1,3,3490,3394,2,-2,dw
6799,0,2,4,3490,3394,2,-2,dw
6800,0,3,5,3490,3394,2,-2,dw
6801,0,4,6,3490,3394,2,-2,dw
6802,0,5,7,3490,3394,2,-2,dw
6803,0,6,8,3490,3394,2,-2,dw
6804,0,7,9,3490,3394,2,-2,dw
6805,0,8,10,3490,3394,2,-2,dw
6806,0,9,11,3490,3394,2,-2,dw
6807,0,10,12,3490,3394,2,-2,dw
6808,0,11,13,3490,3394,2,-2,dw
6809,0,12,14,3490,3394,2,-2,dw
6810,0,13,15,3490,3394,2,-2,dw
6811,0,14,16,3490,3394,2,-2,dw
6812,0,15,17,3490,3394,2,-2,dw
6813,0,16,18,3490,3394,2,-2,dw
6814,0,17,19,3490,3394,2,-2,dw
6815,0,18,20,3490,3394,2,-2,dw
6816,0,19,21,3490,3394,2,-2,dw
6817,0,20,22,3490,3394,2,-2,dw
6818,0,21,23,3490,3394,2,-2,dw
6819,0,22,24,3490,3394,2,-2,dw
6820,0,23,25,3490,3394,2,-2,dw
6821,0,24,26,3490,3394,2,-2,dw
6822,0,25,27,3490,3394,2,-2,dw
6823,0,26,28,3490,3394,2,-2,dw
6824,0,27,29,3490,3394,2,-2,dw
6825,-1,28,0,3490,3453,-28,28,up
6826,0,29,1,3490,3453,-28,28,up
6827,0,30,2,3490,3453,-28,28,up
6828,0,31,3,3490,3453,-28,28,up
6829,0,32,4,3490,3453,-28,28,up
6830,0,33,5,3490,3453,-28,28,up
6831,0,34,6,3490,3453,-28,28,up
6832,0,35,7,3490,3453,-28,28,up
6833,0,36,8,3490,3453,-28,28,up
6834,0,37,9,3490,3453,-28,28,up
6835,0,38,10,3490,3453,-28,28,up
6836,0,39,11,3490,3453,-28,28,up
6837,0,40,12,3490,3453,-28,28,up
6838,0,41,13,3490,3453,-28,28,up
6839,0,42,14,3490,3453,-28,28,up
6840,0,43,15,3490,3453,-28,28,up
6841,1,0,16,3515,3453,16,-16,dw
6842,0,1,17,3515,3453,16,-16,dw
6843,0,2,18,3515,3453,16,-16,dw
6844,0,3,19,3515,3453,16,-16,dw
6845,0,4,20,3515,3453,16,-16,dw
6846,0,5,21,3515,3453,16,-16,dw
6847,0,6,22,3515,3453,16,-16,dw
6848,0,7,23,3515,3453,16,-16,dw
6849,0,8,24,3515,3453,16,-16,dw
6850,0,9,25,3515,3453,16,-16,dw
6851,0,10,26,3515,3453,16,-16,dw
6852,0,11,27,3515,3453,16,-16,dw
6853,0,12,28,3515,3453,16,-16,dw
6854,0,13,29,3515,3453,16,-16,dw
6855,0,14,30,3515,3453,16,-16,dw
6856,0,15,31,3515,3453,16,-16,dw
6857,0,16,32,3515,3453,16,-16,dw
6858,0,17,33,3515,3453,16,-16,dw
6859,-1,18,0,3515,3466,-18,18,up
6860,0,19,1,3515,3466,-18,18,up
6861,0,20,2,3515,3466,-18,18,up
6862,0,21,3,3515,3466,-18,18,up
6863,0,22,4,3515,3466,-18,18,up
6864,0,23,5,3515,3466,-18,18,up
6865,0,24,6,3515,3466,-18,18,up
6866,0,25,7,3515,3466,-18,18,up
6867,0,26,8,3515,3466,-18,18,up
6868,0,27,9,3515,3466,-18,18,up
6869,0,28,10,3515,3466,-18,18,up
6870,0,29,11,3515,3466,-18,18,up
6871,0,30,12,3515,3466,-18,18,up
6872,0,31,13,3515,3466,-18,18,up
6873,0,32,14,3515,3466,-18,18,up
6874,0,33,15,3515,3466,-18,18,up
6875,0,34,16,3515,3466,-18,18,up
6876,0,35,17,3515,3466,-18,18,up
6877,0,36,18,3515,3466,-18,18,up
6878,0,37,19,3515,3466,-18,18,up
6879,0,38,20,3515,3466,-18,18,up
6880,0,39,21,3515,3466,-18,18,up
6881,0,40,22,3515,3466,-18,18,up
6882,0,41,23,3515,3466,-18,18,up
6883,1,0,24,3501,3466,24,-24,dw
6884,0,1,25,3501,3466,24,-24,dw
6885,0,2,26,3501,3466,24,-24,dw
6886,0,3,27,3501,3466,24,-24,dw
6887,0,4,28,3501,3466,24,-24,dw
6888,0,5,29,3501,3466,24,-24,dw
6889,0,6,30,3501,3466,24,-24,dw
6890,0,7,31,3501,3466,24,-24,dw
6891,0,8,32,3501,3466,24,-24,dw
6892,-1,9,0,3501,3476,-9,9,up
6893,0,10,1,3501,3476,-9,9,up
6894,0,11,2,3501,3476,-9,9,up
6895,0,12,3,3501,3476,-9,9,up
6896,0,13,4,3501,3476,-9,9,up
6897,0,14,5,3501,3476,-9,9,up
6898,0,15,6,3501,3476,-9,9,up
6899,0,16,7,3501,3476,-9,9,up
6900,0,17,8,3501,3476,-9,9,up
6901,0,18,9,3501,3476,-9,9,up
6902,0,19,10,3501,3476,-9,9,up
6903,0,20,11,3501,3476,-9,9,up
6904,0,21,12,3501,3476,-9,9,up
6905,0,22,13,3501,3476,-9,9,up
6906,0,23,14,3501,3476,-9,9,up
6907,0,24,15,3501,3476,-9,9,up
6908,0,25,16,3501,3476,-9,9,up
6909,0,26,17,3501,3476,-9,9,up
6910,0,27,18,3501,3476,-9,9,up
6911,0,28,19,3501,3476,-9,9,up
6912,0,29,20,3501,3476,-9,9,up
6913,0,30,21,3501,3476,-9,9,up
6914,0,31,22,3501,3476,-9,9,up
6915,0,32,23,3501,3476,-9,9,up
6916,0,33,24,3501,3476,-9,9,up
6917,0,34,25,3501,3476,-9,9,up
6918,0,35,26,3501,3476,-9,9,up
6919,0,36,27,3501,3476,-9,9,up
6920,0,37,28,3501,3476,-9,9,up
6921,1,0,29,3519,3476,29,-29,dw
6922,0,1,30,3519,3476,29,-29,dw
6923,0,2,31,3519,3476,29,-29,dw
6924,0,3,32,3519,3476,29,-29,dw
6925,0,4,33,3519,3476,29,-29,dw
6926,0,5,34,3519,3476,29,-29,dw
6927,0,6,35,3519,3476,29,-29,dw
6928,0,7,36,3519,3476,29,-29,dw
6929,0,8,37,3519,3476,29,-29,dw
6930,0,9,38,3519,3476,29,-29,dw
6931,-1,10,0,3519,3491,-10,10,up
6932,0,11,1,3519,3491,-10,10,up
6933,0,12,2,3519,3491,-10,10,up
6934,0,13,3,3519,3491,-10,10,up
6935,0,14,4,3519,3491,-10,10,up
6936,0,15,5,3519,3491,-10,10,up
6937,0,16,6,3519,3491,-10,10,up
6938,0,17,7,3519,3491,-10,10,up
6939,0,18,8,3519,3491,-10,10,up
6940,0,19,9,3519,3491,-10,10,up
6941,0,20,10,3519,3491,-10,10,up
6942,0,21,11,3519,3491,-10,10,up
6943,0,22,12,3519,3491,-10,10,up
6944,0,23,13,3519,3491,-10,10,up
6945,0,24,14,3519,3491,-10,10,up
6946,0,25,15,3519,3491,-10,10,up
6947,0,26,16,3519,3491,-10,10,up
6948,0,27,17,3519,3491,-10,10,up
6949,0,28,18,3519,3491,-10,10,up
6950,0,29,19,3519,3491,-10,10,up
6951,0,30,20,3519,3491,-10,10,up
6952,0,31,21,3519,3491,-10,10,up
6953,0,32,22,3519,3491,-10,10,up
6954,0,33,23,3519,3491,-10,10,up
6955,0,34,24,3519,3491,-10,10,up
6956,0,35,25,3519,3491,-10,10,up
6957,0,36,26,3519,3491,-10,10,up
6958,0,37,27,3519,3491,-10,10,up
6959,0,38,28,3519,3491,-10,10,up
6960,0,39,29,3519,3491,-10,10,up
6961,0,40,30,3519,3491,-10,10,up
6962,0,41,31,3519,3491,-10,10,up
6963,0,42,32,3519,3491,-10,10,up
6964,0,43,33,3519,3491,-10,10,up
6965,0,44,34,3519,3491,-10,10,up
6966,0,45,35,3519,3491,-10,10,up
6967,0,46,36,3519,3491,-10,10,up
6968,0,47,37,3519,3491,-10,10,up
6969,0,48,38,3519,3491,-10,10,up
6970,0,49,39,3519,3491,-10,10,up
6971,0,50,40,3519,3491,-10,10,up
6972,0,51,41,3519,3491,-10,10,up
6973,0,52,42,3519,3491,-10,10,up
6974,0,53,43,3519,3491,-10,10,up
6975,0,54,44,3519,3491,-10,10,up
6976,0,55,45,3519,3491,-10,10,up
6977,0,56,46,3519,3491,-10,10,up
6978,0,57,47,3519,3491,-10,10,up
6979,0,58,48,3519,3491,-10,10,up
6980,0,59,49,3519,3491,-10,10,up
6981,0,60,50,3519,3491,-10,10,up
6982,0,61,51,3519,3491,-10,10,up
6983,1,0,52,3579,3491,52,-52,dw
6984,0,1,53,3579,3491,52,-52,dw
6985,0,2,54,3579,3491,52,-52,dw
6986,0,3,55,3579,3491,52,-52,dw
6987,0,4,56,3579,3491,52,-52,dw
6988,0,5,57,3579,3491,52,-52,dw
6989,0,6,58,3579,3491,52,-52,dw
6990,-1,7,0,3579,3553,-7,7,up
6991,0,8,1,3579,3553,-7,7,up
6992,0,9,2,3579,3553,-7,7,up
6993,0,10,3,3579,3553,-7,7,up
6994,0,11,4,3579,3553,-7,7,up
6995,0,12,5,3579,3553,-7,7,up
6996,0,13,6,3579,3553,-7,7,up
6997,0,14,7,3579,3553,-7,7,up
6998,0,15,8,3579,3553,-7,7,up
6999,0,16,9,3579,3553,-7,7,up
7000,0,17,10,3579,3553,-7,7,up
7001,0,18,11,3579,3553,-7,7,up
7002,0,19,12,3579,3553,-7,7,up
7003,0,20,13,3579,3553,-7,7,up
7004,0,21,14,3579,3553,-7,7,up
7005,0,22,15,3579,3553,-7,7,up
7006,0,23,16,3579,3553,-7,7,up
7007,0,24,17,3579,3553,-7,7,up
7008,0,25,18,3579,3553,-7,7,up
7009,0,26,19,3579,3553,-7,7,up
7010,0,27,20,3579,3553,-7,7,up
7011,0,28,21,3579,3553,-7,7,up
7012,0,29,22,3579,3553,-7,7,up
7013,0,30,23,3579,3553,-7,7,up
7014,0,31,24,3579,3553,-7,7,up
7015,0,32,25,3579,3553,-7,7,up
7016,0,33,26,3579,3553,-7,7,up
7017,1,0,27,3594,3553,27,-27,dw
7018,0,1,28,3594,3553,27,-27,dw
7019,0,2,29,3594,3553,27,-27,dw
7020,-1,3,0,3594,3553,-3,3,up
7021,0,4,1,3594,3553,-3,3,up
7022,0,5,2,3594,3553,-3,3,up
7023,0,6,3,3594,3553,-3,3,up
7024,1,0,4,3594,3553,4,-4,dw
7025,0,1,5,3594,3553,4,-4,dw
7026,0,2,6,3594,3553,4,-4,dw
7027,0,3,7,3594,3553,4,-4,dw
7028,0,4,8,3594,3553,4,-4,dw
7029,0,5,9,3594,3553,4,-4,dw
7030,0,6,10,3594,3553,4,-4,dw
7031,0,7,11,3594,3553,4,-4,dw
7032,0,8,12,3594,3553,4,-4,dw
7033,0,9,13,3594,3553,4,-4,dw
7034,0,10,14,3594,3553,4,-4,dw
7035,0,11,15,3594,3553,4,-4,dw
7036,0,12,16,3594,3553,4,-4,dw
7037,0,13,17,3594,3553,4,-4,dw
7038,0,14,18,3594,3553,4,-4,dw
7039,0,15,19,3594,3553,4,-4,dw
7040,0,16,20,3594,3553,4,-4,dw
7041,0,17,21,3594,3553,4,-4,dw
7042,0,18,22,3594,3553,4,-4,dw
7043,0,19,23,3594,3553,4,-4,dw
7044,0,20,24,3594,3553,4,-4,dw
7045,0,21,25,3594,3553,4,-4,dw
7046,0,22,26,3594,3553,4,-4,dw
7047,0,23,27,3594,3553,4,-4,dw
7048,0,24,28,3594,3553,4,-4,dw
7049,0,25,29,3594,3553,4,-4,dw
7050,0,26,30,3594,3553,4,-4,dw
7051,-1,27,0,3594,3514,-27,27,up
7052,0,28,1,3594,3514,-27,27,up
7053,0,29,2,3594,3514,-27,27,up
7054,0,30,3,3594,3514,-27,27,up
7055,0,31,4,3594,3514,-27,27,up
7056,0,32,5,3594,3514,-27,27,up
7057,0,33,6,3594,3514,-27,27,up
7058,0,34,7,3594,3514,-27,27,up
7059,0,35,8,3594,3514,-27,27,up
7060,0,36,9,3594,3514,-27,27,up
7061,0,37,10,3594,3514,-27,27,up
7062,0,38,11,3594,3514,-27,27,up
7063,0,39,12,3594,3514,-27,27,up
7064,0,40,13,3594,3514,-27,27,up
7065,0,41,14,3594,3514,-27,27,up
7066,1,0,15,3546,3514,15,-15,dw
7067,0,1,16,3546,3514,15,-15,dw
7068,0,2,17,3546,3514,15,-15,dw
7069,0,3,18,3546,3514,15,-15,dw
7070,0,4,19,3546,3514,15,-15,dw
7071,0,5,20,3546,3514,15,-15,dw
7072,0,6,21,3546,3514,15,-15,dw
7073,0,7,22,3546,3514,15,-15,dw
7074,0,8,23,3546,3514,15,-15,dw
7075,0,9,24,3546,3514,15,-15,dw
7076,0,10,25,3546,3514,15,-15,dw
7077,0,11,26,3546,3514,15,-15,dw
7078,0,12,27,3546,3514,15,-15,dw
7079,0,13,28,3546,3514,15,-15,dw
7080,0,14,29,3546,3514,15,-15,dw
7081,0,15,30,3546,3514,15,-15,dw
7082,0,16,31,3546,3514,15,-15,dw
7083,0,17,32,3546,3514,15,-15,dw
7084,0,18,33,3546,3514,15,-15,dw
7085,0,19,34,3546,3514,15,-15,dw
7086,0,20,35,3546,3514,15,-15,dw
7087,0,21,36,3546,3514,15,-15,dw
7088,0,22,37,3546,3514,15,-15,dw
7089,0,23,38,3546,3514,15,-15,dw
7090,0,24,39,3546,3514,15,-15,dw
7091,0,25,40,3546,3514,15,-15,dw
7092,0,26,41,3546,3514,15,-15,dw
7093,0,27,42,3546,3514,15,-15,dw
7094,0,28,43,3546,3514,15,-15,dw
7095,0,29,44,3546,3514,15,-15,dw
7096,0,30,45,3546,3514,15,-15,dw
7097,-1,31,0,3546,3513,-31,31,up
7098,0,32,1,3546,3513,-31,31,up
7099,0,33,2,3546,3513,-31,31,up
7100,0,34,3,3546,3513,-31,31,up
7101,0,35,4,3546,3513,-31,31,up
7102,0,36,5,3546,3513,-31,31,up
7103,0,37,6,3546,3513,-31,31,up
7104,0,38,7,3546,3513,-31,31,up
7105,0,39,8,3546,3513,-31,31,up
7106,0,40,9,3546,3513,-31,31,up
7107,0,41,10,3546,3513,-31,31,up
7108,0,42,11,3546,3513,-31,31,up
7109,0,43,12,3546,3513,-31,31,up
7110,0,44,13,3546,3513,-31,31,up
7111,0,45,14,3546,3513,-31,31,up
7112,0,46,15,3546,3513,-31,31,up
7113,0,47,16,3546,3513,-31,31,up
7114,0,48,17,3546,3513,-31,31,up
7115,0,49,18,3546,3513,-31,31,up
7116,0,50,19,3546,3513,-31,31,up
7117,0,51,20,3546,3513,-31,31,up
7118,0,52,21,3546,3513,-31,31,up
7119,0,53,22,3546,3513,-31,31,up
7120,0,54,23,3546,3513,-31,31,up
7121,0,55,24,3546,3513,-31,31,up
7122,0,56,25,3546,3513,-31,31,up
7123,0,57,26,3546,3513,-31,31,up
7124,0,58,27,3546,3513,-31,31,up
7125,0,59,28,3546,3513,-31,31,up
7126,0,60,29,3546,3513,-31,31,up
7127,0,61,30,3546,3513,-31,31,up
7128,0,62,31,3546,3513,-31,31,up
