,ma12_ratio,ma23_ratio,ma13_ratio,ma_category
369,1.0004027239635542,1.0004676008531919,1.000870513130815,4.0
370,1.0003973352998123,1.000485141721624,1.0008826697853679,4.0
371,1.0003972867175737,1.000503878825043,1.0009013657269812,4.0
372,1.000583403523382,1.0006230704765426,1.001206837501436,4.0
373,1.0006677118475156,1.0007020573815806,1.0013702380011276,4.0
374,1.0006940323352795,1.0007548326057616,1.0014493888192775,4.0
375,1.0006237879445257,1.0007548906271175,1.0013791494633157,4.0
376,1.000461068099255,1.0006959552022126,1.0011573441842099,4.0
377,1.000309273412818,1.00062682944071,1.0009362967152082,4.0
378,0.9999723710769323,1.0004425274189785,1.000414886269355,5.0
379,0.9995590566700232,1.0001869670686643,0.9997459412968057,6.0
380,0.999286649394875,0.9999737211910363,0.9992603893319156,1.0
381,0.9991322290930313,0.999804753123648,0.9989371516462384,1.0
382,0.99872486707064,0.9994895539353726,0.9982150718925983,1.0
383,0.9985486432077143,0.9992701262149182,0.9978198287299079,1.0
384,0.9984230765368693,0.9990702769866506,0.9974948196255539,1.0
385,0.9986037112952215,0.9990340916345289,0.997639151616691,1.0
386,0.9985807271775666,0.9989110391860474,0.9974933118961019,1.0
387,0.9986019558316096,0.9988167301432119,0.9974203402383445,1.0
388,0.9985541372169873,0.9986930847528739,0.9972491115899775,1.0
389,0.9985589951636319,0.9985998230754143,0.9971608359007663,1.0
390,0.9987129743343103,0.9985940071672353,0.9973087910504072,1.0
391,0.9990076993078396,0.9986838573200596,0.9976928626371915,1.0
392,0.9991652866769415,0.9987292311470889,0.9978955785517225,1.0
393,0.9994082313047321,0.9988374737742157,0.9982463930255757,1.0
394,0.9995339489647525,0.9989046981230264,0.9984391575543525,1.0
395,0.9995900605537661,0.9989451366221102,0.9985356296059852,1.0
396,0.9996816357206577,0.9990092647641826,0.9986912158995498,1.0
397,0.9997104582890435,0.9990463908119062,0.9987571252105856,1.0
398,0.9995542581335654,0.9989838757967157,0.9985385868593799,1.0
399,0.9994586461351395,0.9989392654219902,0.9983984857898931,1.0
400,0.9995907910215892,0.9990099460604791,0.9986011422210295,1.0
401,0.9996921756321141,0.9990755914468785,0.9987680516344711,1.0
402,0.9996991881232122,0.9990980888532639,0.9987975482820609,1.0
403,0.9996129817998883,0.9990692447277759,0.9986825867468944,1.0
404,0.9993660406289315,0.9989440830226117,0.9983107930600061,1.0
405,0.9992695556736527,0.9988786234447753,0.9981489982215704,1.0
406,0.9992223700835109,0.9988323164254632,0.9980555945346546,1.0
407,0.9992244207783826,0.9988099336254707,0.9980352773946056,1.0
408,0.9991894732306192,0.9987689880403487,0.9979594590391148,1.0
409,0.9993140170986792,0.9988132161487229,0.9981280473608316,1.0
410,0.9994881720424805,0.9988969002570156,0.9983856368967845,1.0
411,0.9996635033748209,0.9989972692510123,0.9986611100413462,1.0
412,0.999792614442222,0.9990876141843186,0.9988804178421818,1.0
413,0.9999290497874938,0.999192140624131,0.9991212477294191,1.0
414,0.9999538387058453,0.9992459857916364,0.9991998593037534,1.0
415,1.0000003303827496,0.9993114154976079,0.9993117456528612,2.0
416,1.000018090044804,0.9993628485171074,0.9993809270358124,2.0
417,1.0000722078335702,0.9994331548541554,0.9995053217570655,2.0
418,1.0001639801877467,0.9995263100408917,0.9996902125528699,2.0
419,1.0002791652331022,0.9996377313386036,0.9999167954388906,2.0
420,1.0002661352872522,0.9996864183217288,0.9999524701538309,2.0
421,1.0002078557882812,0.9997058877967893,0.9999136824521466,2.0
422,1.0000917834483065,0.9996855841742391,0.9997773387643769,2.0
423,0.9999531846183651,0.9996401577511499,0.9995933592156673,1.0
424,0.9997602977861876,0.9995510879198057,0.9993114933112128,1.0
425,0.9996907005830931,0.9995112831054135,0.9992021348483571,1.0
426,0.9996510042340204,0.9994817631365005,0.999132948232992,1.0
