time,holding_values,cash,total,orders
2022/09/01-14:40,0,17844.0,17844.0,0
2022/09/01-14:45,0,17844.0,17844.0,0
2022/09/01-14:50,0,17844.0,17844.0,0
2022/09/01-14:55,0,17844.0,17844.0,0
2022/09/01-15:00,0,17844.0,17844.0,0
2022/09/02-21:05,0,17844.0,17844.0,0
2022/09/02-21:10,0,17844.0,17844.0,0
2022/09/02-21:15,0,17844.0,17844.0,0
2022/09/02-21:20,0,17844.0,17844.0,0
2022/09/02-21:25,-14544,3300.0,17844.0,-1
2022/09/02-21:30,-14552,3300.0,17852.0,0
2022/09/02-21:35,-14556,3300.0,17856.0,0
2022/09/02-21:40,0,17876.0,17876.0,1
2022/09/02-21:45,0,17876.0,17876.0,0
2022/09/02-21:50,0,17876.0,17876.0,0
2022/09/02-21:55,0,17876.0,17876.0,0
2022/09/02-22:00,-14564,3312.0,17876.0,-1
2022/09/02-22:05,-14552,3312.0,17864.0,0
2022/09/02-22:10,0,17896.0,17896.0,1
2022/09/02-22:15,-14568,3328.0,17896.0,-1
2022/09/02-22:20,-14544,3328.0,17872.0,0
2022/09/02-22:25,-14556,3328.0,17884.0,0
2022/09/02-22:30,-14568,3328.0,17896.0,0
2022/09/02-22:35,-14560,3328.0,17888.0,0
2022/09/02-22:40,-14540,3328.0,17868.0,0
2022/09/02-22:45,-14528,3328.0,17856.0,0
2022/09/02-22:50,-14532,3328.0,17860.0,0
2022/09/02-22:55,-14484,3328.0,17812.0,0
2022/09/02-23:00,-14468,3328.0,17796.0,0
2022/09/02-09:05,0,17844.0,17844.0,1
2022/09/02-09:10,0,17844.0,17844.0,0
2022/09/02-09:15,0,17844.0,17844.0,0
2022/09/02-09:20,0,17844.0,17844.0,0
2022/09/02-09:25,0,17844.0,17844.0,0
2022/09/02-09:30,0,17844.0,17844.0,0
2022/09/02-09:35,0,17844.0,17844.0,0
2022/09/02-09:40,0,17844.0,17844.0,0
2022/09/02-09:45,0,17844.0,17844.0,0
2022/09/02-09:50,0,17844.0,17844.0,0
2022/09/02-09:55,0,17844.0,17844.0,0
2022/09/02-10:00,0,17844.0,17844.0,0
2022/09/02-10:05,0,17844.0,17844.0,0
2022/09/02-10:10,0,17844.0,17844.0,0
2022/09/02-10:15,0,17844.0,17844.0,0
2022/09/02-10:35,0,17844.0,17844.0,0
2022/09/02-10:40,0,17844.0,17844.0,0
2022/09/02-10:45,0,17844.0,17844.0,0
2022/09/02-10:50,0,17844.0,17844.0,0
2022/09/02-10:55,0,17844.0,17844.0,0
2022/09/02-11:00,0,17844.0,17844.0,0
2022/09/02-11:05,0,17844.0,17844.0,0
2022/09/02-11:10,0,17844.0,17844.0,0
2022/09/02-11:15,0,17844.0,17844.0,0
2022/09/02-11:20,0,17844.0,17844.0,0
2022/09/02-11:25,0,17844.0,17844.0,0
2022/09/02-11:30,0,17844.0,17844.0,0
2022/09/02-13:35,-14472,3372.0,17844.0,-1
2022/09/02-13:40,0,17876.0,17876.0,1
2022/09/02-13:45,0,17876.0,17876.0,0
2022/09/02-13:50,-14496,3380.0,17876.0,-1
2022/09/02-13:55,-14496,3380.0,17876.0,0
2022/09/02-14:00,-14504,3380.0,17884.0,0
2022/09/02-14:05,-14524,3380.0,17904.0,0
2022/09/02-14:10,-14488,3380.0,17868.0,0
2022/09/02-14:15,-14512,3380.0,17892.0,0
2022/09/02-14:20,-14516,3380.0,17896.0,0
2022/09/02-14:25,-14484,3380.0,17864.0,0
2022/09/02-14:30,-14468,3380.0,17848.0,0
2022/09/02-14:35,-14476,3380.0,17856.0,0
2022/09/02-14:40,0,17896.0,17896.0,1
2022/09/02-14:45,0,17896.0,17896.0,0
2022/09/02-14:50,0,17896.0,17896.0,0
2022/09/02-14:55,0,17896.0,17896.0,0
2022/09/02-15:00,0,17896.0,17896.0,0
2022/09/05-21:05,0,17896.0,17896.0,0
2022/09/05-21:10,0,17896.0,17896.0,0
2022/09/05-21:15,0,17896.0,17896.0,0
2022/09/05-21:20,-14552,3344.0,17896.0,-1
2022/09/05-21:25,-14532,3344.0,17876.0,0
2022/09/05-21:30,0,17920.0,17920.0,1
2022/09/05-21:35,0,17920.0,17920.0,0
2022/09/05-21:40,-14532,3388.0,17920.0,-1
2022/09/05-21:45,-14508,3388.0,17896.0,0
2022/09/05-21:50,-14512,3388.0,17900.0,0
2022/09/05-21:55,-14524,3388.0,17912.0,0
2022/09/05-22:00,-14532,3388.0,17920.0,0
2022/09/05-22:05,0,17928.0,17928.0,1
2022/09/05-22:10,0,17928.0,17928.0,0
2022/09/05-22:15,0,17928.0,17928.0,0
2022/09/05-22:20,0,17928.0,17928.0,0
2022/09/05-22:25,0,17928.0,17928.0,0
2022/09/05-22:30,0,17928.0,17928.0,0
2022/09/05-22:35,0,17928.0,17928.0,0
2022/09/05-22:40,0,17928.0,17928.0,0
2022/09/05-22:45,0,17928.0,17928.0,0
2022/09/05-22:50,0,17928.0,17928.0,0
2022/09/05-22:55,0,17928.0,17928.0,0
2022/09/05-23:00,0,17928.0,17928.0,0
2022/09/05-09:05,-14656,3272.0,17928.0,-1
2022/09/05-09:10,-14628,3272.0,17900.0,0
2022/09/05-09:15,0,17940.0,17940.0,1
2022/09/05-09:20,-14660,3280.0,17940.0,-1
2022/09/05-09:25,-14680,3280.0,17960.0,0
2022/09/05-09:30,-14640,3280.0,17920.0,0
2022/09/05-09:35,-14664,3280.0,17944.0,0
2022/09/05-09:40,-14616,3280.0,17896.0,0
2022/09/05-09:45,-14592,3280.0,17872.0,0
2022/09/05-09:50,-14612,3280.0,17892.0,0
2022/09/05-09:55,0,17908.0,17908.0,1
2022/09/05-10:00,0,17908.0,17908.0,0
2022/09/05-10:05,0,17908.0,17908.0,0
2022/09/05-10:10,-14616,3292.0,17908.0,-1
2022/09/05-10:15,-14620,3292.0,17912.0,0
2022/09/05-10:35,0,17952.0,17952.0,1
2022/09/05-10:40,0,17952.0,17952.0,0
2022/09/05-10:45,0,17952.0,17952.0,0
2022/09/05-10:50,0,17952.0,17952.0,0
2022/09/05-10:55,0,17952.0,17952.0,0
2022/09/05-11:00,0,17952.0,17952.0,0
2022/09/05-11:05,0,17952.0,17952.0,0
2022/09/05-11:10,0,17952.0,17952.0,0
2022/09/05-11:15,0,17952.0,17952.0,0
2022/09/05-11:20,0,17952.0,17952.0,0
2022/09/05-11:25,0,17952.0,17952.0,0
2022/09/05-11:30,0,17952.0,17952.0,0
2022/09/05-13:35,0,17952.0,17952.0,0
2022/09/05-13:40,0,17952.0,17952.0,0
2022/09/05-13:45,0,17952.0,17952.0,0
2022/09/05-13:50,-14692,3260.0,17952.0,-1
2022/09/05-13:55,0,17996.0,17996.0,1
2022/09/05-14:00,0,17996.0,17996.0,0
2022/09/05-14:05,0,17996.0,17996.0,0
2022/09/05-14:10,0,17996.0,17996.0,0
2022/09/05-14:15,0,17996.0,17996.0,0
2022/09/05-14:20,0,17996.0,17996.0,0
2022/09/05-14:25,0,17996.0,17996.0,0
2022/09/05-14:30,0,17996.0,17996.0,0
2022/09/05-14:35,0,17996.0,17996.0,0
2022/09/05-14:40,0,17996.0,17996.0,0
2022/09/05-14:45,0,17996.0,17996.0,0
2022/09/05-14:50,-14776,3220.0,17996.0,-1
2022/09/05-14:55,-14772,3220.0,17992.0,0
2022/09/05-15:00,-14764,3220.0,17984.0,0
2022/09/06-21:05,-14792,3220.0,18012.0,0
2022/09/06-21:10,-14776,3220.0,17996.0,0
2022/09/06-21:15,-14740,3220.0,17960.0,0
2022/09/06-21:20,-14744,3220.0,17964.0,0
2022/09/06-21:25,-14744,3220.0,17964.0,0
2022/09/06-21:30,-14712,3220.0,17932.0,0
2022/09/06-21:35,-14720,3220.0,17940.0,0
2022/09/06-21:40,-14716,3220.0,17936.0,0
2022/09/06-21:45,-14712,3220.0,17932.0,0
2022/09/06-21:50,0,17964.0,17964.0,1
2022/09/06-21:55,0,17964.0,17964.0,0
2022/09/06-22:00,0,17964.0,17964.0,0
2022/09/06-22:05,0,17964.0,17964.0,0
2022/09/06-22:10,0,17964.0,17964.0,0
2022/09/06-22:15,0,17964.0,17964.0,0
2022/09/06-22:20,0,17964.0,17964.0,0
2022/09/06-22:25,0,17964.0,17964.0,0
2022/09/06-22:30,0,17964.0,17964.0,0
2022/09/06-22:35,0,17964.0,17964.0,0
2022/09/06-22:40,0,17964.0,17964.0,0
2022/09/06-22:45,-14776,3188.0,17964.0,-1
2022/09/06-22:50,-14784,3188.0,17972.0,0
2022/09/06-22:55,-14752,3188.0,17940.0,0
2022/09/06-23:00,0,17976.0,17976.0,1
2022/09/06-09:05,0,17976.0,17976.0,0
2022/09/06-09:10,-14788,3188.0,17976.0,-1
2022/09/06-09:15,-14804,3188.0,17992.0,0
2022/09/06-09:20,-14804,3188.0,17992.0,0
2022/09/06-09:25,-14808,3188.0,17996.0,0
2022/09/06-09:30,-14772,3188.0,17960.0,0
2022/09/06-09:35,-14760,3188.0,17948.0,0
2022/09/06-09:40,-14768,3188.0,17956.0,0
2022/09/06-09:45,-14732,3188.0,17920.0,0
2022/09/06-09:50,-14752,3188.0,17940.0,0
2022/09/06-09:55,-14728,3188.0,17916.0,0
2022/09/06-10:00,-14732,3188.0,17920.0,0
2022/09/06-10:05,-14748,3188.0,17936.0,0
2022/09/06-10:10,-14716,3188.0,17904.0,0
2022/09/06-10:15,-14708,3188.0,17896.0,0
2022/09/06-10:35,0,17936.0,17936.0,1
2022/09/06-10:40,0,17936.0,17936.0,0
2022/09/06-10:45,0,17936.0,17936.0,0
2022/09/06-10:50,0,17936.0,17936.0,0
2022/09/06-10:55,0,17936.0,17936.0,0
2022/09/06-11:00,0,17936.0,17936.0,0
2022/09/06-11:05,-14732,3204.0,17936.0,-1
2022/09/06-11:10,0,17996.0,17996.0,1
2022/09/06-11:15,0,17996.0,17996.0,0
2022/09/06-11:20,0,17996.0,17996.0,0
2022/09/06-11:25,0,17996.0,17996.0,0
2022/09/06-11:30,0,17996.0,17996.0,0
2022/09/06-13:35,-14752,3244.0,17996.0,-1
2022/09/06-13:40,0,18036.0,18036.0,1
2022/09/06-13:45,0,18036.0,18036.0,0
2022/09/06-13:50,-14744,3292.0,18036.0,-1
2022/09/06-13:55,-14760,3292.0,18052.0,0
2022/09/06-14:00,-14768,3292.0,18060.0,0
2022/09/06-14:05,-14772,3292.0,18064.0,0
2022/09/06-14:10,0,18076.0,18076.0,1
2022/09/06-14:15,0,18076.0,18076.0,0
2022/09/06-14:20,0,18076.0,18076.0,0
2022/09/06-14:25,0,18076.0,18076.0,0
2022/09/06-14:30,-14772,3304.0,18076.0,-1
2022/09/06-14:35,-14788,3304.0,18092.0,0
2022/09/06-14:40,-14796,3304.0,18100.0,0
2022/09/06-14:45,-14772,3304.0,18076.0,0
2022/09/06-14:50,-14796,3304.0,18100.0,0
2022/09/06-14:55,-14784,3304.0,18088.0,0
2022/09/06-15:00,-14772,3304.0,18076.0,0
2022/09/07-21:05,-14776,3304.0,18080.0,0
2022/09/07-21:10,0,18168.0,18168.0,1
2022/09/07-21:15,0,18168.0,18168.0,0
2022/09/07-21:20,0,18168.0,18168.0,0
2022/09/07-21:25,0,18168.0,18168.0,0
2022/09/07-21:30,0,18168.0,18168.0,0
2022/09/07-21:35,0,18168.0,18168.0,0
2022/09/07-21:40,0,18168.0,18168.0,0
2022/09/07-21:45,0,18168.0,18168.0,0
2022/09/07-21:50,-14852,3316.0,18168.0,-1
2022/09/07-21:55,-14836,3316.0,18152.0,0
2022/09/07-22:00,-14808,3316.0,18124.0,0
2022/09/07-22:05,-14784,3316.0,18100.0,0
2022/09/07-22:10,-14784,3316.0,18100.0,0
2022/09/07-22:15,-14716,3316.0,18032.0,0
2022/09/07-22:20,-14736,3316.0,18052.0,0
2022/09/07-22:25,-14732,3316.0,18048.0,0
2022/09/07-22:30,-14736,3316.0,18052.0,0
2022/09/07-22:35,-14732,3316.0,18048.0,0
2022/09/07-22:40,-14736,3316.0,18052.0,0
2022/09/07-22:45,-14736,3316.0,18052.0,0
2022/09/07-22:50,-14732,3316.0,18048.0,0
2022/09/07-22:55,-14732,3316.0,18048.0,0
2022/09/07-23:00,-14732,3316.0,18048.0,0
2022/09/07-09:05,-14660,3316.0,17976.0,0
2022/09/07-09:10,-14628,3316.0,17944.0,0
2022/09/07-09:15,-14640,3316.0,17956.0,0
2022/09/07-09:20,0,17976.0,17976.0,1
2022/09/07-09:25,0,17976.0,17976.0,0
2022/09/07-09:30,0,17976.0,17976.0,0
2022/09/07-09:35,0,17976.0,17976.0,0
2022/09/07-09:40,0,17976.0,17976.0,0
2022/09/07-09:45,0,17976.0,17976.0,0
2022/09/07-09:50,-14708,3268.0,17976.0,-1
2022/09/07-09:55,0,18012.0,18012.0,1
2022/09/07-10:00,0,18012.0,18012.0,0
2022/09/07-10:05,0,18012.0,18012.0,0
2022/09/07-10:10,0,18012.0,18012.0,0
2022/09/07-10:15,0,18012.0,18012.0,0
2022/09/07-10:35,0,18012.0,18012.0,0
2022/09/07-10:40,-14732,3280.0,18012.0,-1
2022/09/07-10:45,-14736,3280.0,18016.0,0
2022/09/07-10:50,-14712,3280.0,17992.0,0
2022/09/07-10:55,-14700,3280.0,17980.0,0
2022/09/07-11:00,-14720,3280.0,18000.0,0
2022/09/07-11:05,-14728,3280.0,18008.0,0
2022/09/07-11:10,-14712,3280.0,17992.0,0
2022/09/07-11:15,-14700,3280.0,17980.0,0
2022/09/07-11:20,0,18016.0,18016.0,1
2022/09/07-11:25,-14672,3344.0,18016.0,-1
2022/09/07-11:30,0,18064.0,18064.0,1
2022/09/07-13:35,-14700,3364.0,18064.0,-1
2022/09/07-13:40,-14692,3364.0,18056.0,0
2022/09/07-13:45,-14712,3364.0,18076.0,0
2022/09/07-13:50,0,18104.0,18104.0,1
2022/09/07-13:55,0,18104.0,18104.0,0
2022/09/07-14:00,0,18104.0,18104.0,0
2022/09/07-14:05,0,18104.0,18104.0,0
2022/09/07-14:10,0,18104.0,18104.0,0
2022/09/07-14:15,0,18104.0,18104.0,0
2022/09/07-14:20,0,18104.0,18104.0,0
2022/09/07-14:25,-14744,3360.0,18104.0,-1
2022/09/07-14:30,-14752,3360.0,18112.0,0
2022/09/07-14:35,-14716,3360.0,18076.0,0
2022/09/07-14:40,-14708,3360.0,18068.0,0
2022/09/07-14:45,-14708,3360.0,18068.0,0
2022/09/07-14:50,-14712,3360.0,18072.0,0
2022/09/07-14:55,-14692,3360.0,18052.0,0
2022/09/07-15:00,-14692,3360.0,18052.0,0
2022/09/08-21:05,0,18104.0,18104.0,1
2022/09/08-21:10,0,18104.0,18104.0,0
2022/09/08-21:15,0,18104.0,18104.0,0
2022/09/08-21:20,-14708,3396.0,18104.0,-1
2022/09/08-21:25,-14716,3396.0,18112.0,0
2022/09/08-21:30,-14696,3396.0,18092.0,0
2022/09/08-21:35,-14712,3396.0,18108.0,0
2022/09/08-21:40,0,18144.0,18144.0,1
2022/09/08-21:45,0,18144.0,18144.0,0
2022/09/08-21:50,0,18144.0,18144.0,0
2022/09/08-21:55,0,18144.0,18144.0,0
2022/09/08-22:00,0,18144.0,18144.0,0
2022/09/08-22:05,0,18144.0,18144.0,0
2022/09/08-22:10,0,18144.0,18144.0,0
2022/09/08-22:15,0,18144.0,18144.0,0
2022/09/08-22:20,0,18144.0,18144.0,0
2022/09/08-22:25,0,18144.0,18144.0,0
2022/09/08-22:30,0,18144.0,18144.0,0
2022/09/08-22:35,0,18144.0,18144.0,0
2022/09/08-22:40,0,18144.0,18144.0,0
2022/09/08-22:45,0,18144.0,18144.0,0
2022/09/08-22:50,0,18144.0,18144.0,0
2022/09/08-22:55,0,18144.0,18144.0,0
2022/09/08-23:00,0,18144.0,18144.0,0
2022/09/08-09:05,0,18144.0,18144.0,0
2022/09/08-09:10,0,18144.0,18144.0,0
2022/09/08-09:15,0,18144.0,18144.0,0
2022/09/08-09:20,0,18144.0,18144.0,0
2022/09/08-09:25,0,18144.0,18144.0,0
2022/09/08-09:30,0,18144.0,18144.0,0
2022/09/08-09:35,-14812,3332.0,18144.0,-1
2022/09/08-09:40,-14816,3332.0,18148.0,0
2022/09/08-09:45,-14820,3332.0,18152.0,0
2022/09/08-09:50,-14816,3332.0,18148.0,0
2022/09/08-09:55,-14816,3332.0,18148.0,0
2022/09/08-10:00,-14824,3332.0,18156.0,0
2022/09/08-10:05,-14820,3332.0,18152.0,0
2022/09/08-10:10,-14832,3332.0,18164.0,0
2022/09/08-10:15,0,18188.0,18188.0,1
2022/09/08-10:35,0,18188.0,18188.0,0
2022/09/08-10:40,0,18188.0,18188.0,0
2022/09/08-10:45,0,18188.0,18188.0,0
2022/09/08-10:50,0,18188.0,18188.0,0
2022/09/08-10:55,0,18188.0,18188.0,0
2022/09/08-11:00,0,18188.0,18188.0,0
2022/09/08-11:05,0,18188.0,18188.0,0
2022/09/08-11:10,0,18188.0,18188.0,0
2022/09/08-11:15,0,18188.0,18188.0,0
2022/09/08-11:20,0,18188.0,18188.0,0
2022/09/08-11:25,0,18188.0,18188.0,0
2022/09/08-11:30,0,18188.0,18188.0,0
2022/09/08-13:35,-14932,3256.0,18188.0,-1
2022/09/08-13:40,-14944,3256.0,18200.0,0
2022/09/08-13:45,0,18260.0,18260.0,1
2022/09/08-13:50,0,18260.0,18260.0,0
2022/09/08-13:55,-14928,3332.0,18260.0,-1
2022/09/08-14:00,-14932,3332.0,18264.0,0
2022/09/08-14:05,-14932,3332.0,18264.0,0
2022/09/08-14:10,-14916,3332.0,18248.0,0
2022/09/08-14:15,-14940,3332.0,18272.0,0
2022/09/08-14:20,-14932,3332.0,18264.0,0
2022/09/08-14:25,-14940,3332.0,18272.0,0
2022/09/08-14:30,-14944,3332.0,18276.0,0
2022/09/08-14:35,-14912,3332.0,18244.0,0
2022/09/08-14:40,-14876,3332.0,18208.0,0
2022/09/08-14:45,-14864,3332.0,18196.0,0
2022/09/08-14:50,-14892,3332.0,18224.0,0
2022/09/08-14:55,-14892,3332.0,18224.0,0
2022/09/08-15:00,-14876,3332.0,18208.0,0
2022/09/09-21:05,0,18244.0,18244.0,1
2022/09/09-21:10,0,18244.0,18244.0,0
2022/09/09-21:15,-14888,3356.0,18244.0,-1
2022/09/09-21:20,0,18280.0,18280.0,1
2022/09/09-21:25,0,18280.0,18280.0,0
2022/09/09-21:30,0,18280.0,18280.0,0
2022/09/09-21:35,-14908,3372.0,18280.0,-1
2022/09/09-21:40,-14928,3372.0,18300.0,0
2022/09/09-21:45,-14920,3372.0,18292.0,0
2022/09/09-21:50,-14936,3372.0,18308.0,0
2022/09/09-21:55,0,18312.0,18312.0,1
2022/09/09-22:00,0,18312.0,18312.0,0
2022/09/09-22:05,0,18312.0,18312.0,0
2022/09/09-22:10,0,18312.0,18312.0,0
2022/09/09-22:15,-14932,3380.0,18312.0,-1
2022/09/09-22:20,-14936,3380.0,18316.0,0
2022/09/09-22:25,-14924,3380.0,18304.0,0
2022/09/09-22:30,-14944,3380.0,18324.0,0
2022/09/09-22:35,-14948,3380.0,18328.0,0
2022/09/09-22:40,-14940,3380.0,18320.0,0
2022/09/09-22:45,-14944,3380.0,18324.0,0
2022/09/09-22:50,-14940,3380.0,18320.0,0
2022/09/09-22:55,-14944,3380.0,18324.0,0
2022/09/09-23:00,-14940,3380.0,18320.0,0
2022/09/09-09:05,0,18364.0,18364.0,1
2022/09/09-09:10,0,18364.0,18364.0,0
2022/09/09-09:15,-14956,3408.0,18364.0,-1
2022/09/09-09:20,-14964,3408.0,18372.0,0
2022/09/09-09:25,-14960,3408.0,18368.0,0
2022/09/09-09:30,0,18396.0,18396.0,1
2022/09/09-09:35,0,18396.0,18396.0,0
2022/09/09-09:40,0,18396.0,18396.0,0
2022/09/09-09:45,0,18396.0,18396.0,0
2022/09/09-09:50,0,18396.0,18396.0,0
2022/09/09-09:55,0,18396.0,18396.0,0
2022/09/09-10:00,0,18396.0,18396.0,0
2022/09/09-10:05,0,18396.0,18396.0,0
2022/09/09-10:10,0,18396.0,18396.0,0
2022/09/09-10:15,0,18396.0,18396.0,0
2022/09/09-10:35,0,18396.0,18396.0,0
2022/09/09-10:40,0,18396.0,18396.0,0
2022/09/09-10:45,0,18396.0,18396.0,0
2022/09/09-10:50,0,18396.0,18396.0,0
2022/09/09-10:55,0,18396.0,18396.0,0
2022/09/09-11:00,0,18396.0,18396.0,0
2022/09/09-11:05,0,18396.0,18396.0,0
2022/09/09-11:10,0,18396.0,18396.0,0
2022/09/09-11:15,0,18396.0,18396.0,0
2022/09/09-11:20,0,18396.0,18396.0,0
2022/09/09-11:25,0,18396.0,18396.0,0
2022/09/09-11:30,-15068,3328.0,18396.0,-1
2022/09/09-13:35,0,18432.0,18432.0,1
2022/09/09-13:40,0,18432.0,18432.0,0
2022/09/09-13:45,-15084,3348.0,18432.0,-1
2022/09/09-13:50,-15072,3348.0,18420.0,0
2022/09/09-13:55,-15084,3348.0,18432.0,0
2022/09/09-14:00,-15096,3348.0,18444.0,0
2022/09/09-14:05,0,18464.0,18464.0,1
2022/09/09-14:10,0,18464.0,18464.0,0
2022/09/09-14:15,0,18464.0,18464.0,0
2022/09/09-14:20,0,18464.0,18464.0,0
2022/09/09-14:25,0,18464.0,18464.0,0
2022/09/09-14:30,0,18464.0,18464.0,0
2022/09/09-14:35,0,18464.0,18464.0,0
2022/09/09-14:40,0,18464.0,18464.0,0
2022/09/09-14:45,0,18464.0,18464.0,0
2022/09/09-14:50,0,18464.0,18464.0,0
2022/09/09-14:55,0,18464.0,18464.0,0
2022/09/09-15:00,0,18464.0,18464.0,0
2022/09/13-09:05,0,18464.0,18464.0,0
2022/09/13-09:10,0,18464.0,18464.0,0
2022/09/13-09:15,0,18464.0,18464.0,0
2022/09/13-09:20,0,18464.0,18464.0,0
2022/09/13-09:25,-15160,3304.0,18464.0,-1
2022/09/13-09:30,-15148,3304.0,18452.0,0
2022/09/13-09:35,-15096,3304.0,18400.0,0
2022/09/13-09:40,-15088,3304.0,18392.0,0
2022/09/13-09:45,-15100,3304.0,18404.0,0
2022/09/13-09:50,-15104,3304.0,18408.0,0
2022/09/13-09:55,-15108,3304.0,18412.0,0
2022/09/13-10:00,0,18432.0,18432.0,1
2022/09/13-10:05,0,18432.0,18432.0,0
2022/09/13-10:10,0,18432.0,18432.0,0
2022/09/13-10:15,0,18432.0,18432.0,0
2022/09/13-10:35,0,18432.0,18432.0,0
2022/09/13-10:40,0,18432.0,18432.0,0
2022/09/13-10:45,0,18432.0,18432.0,0
2022/09/13-10:50,0,18432.0,18432.0,0
2022/09/13-10:55,0,18432.0,18432.0,0
2022/09/13-11:00,0,18432.0,18432.0,0
2022/09/13-11:05,0,18432.0,18432.0,0
2022/09/13-11:10,0,18432.0,18432.0,0
2022/09/13-11:15,0,18432.0,18432.0,0
2022/09/13-11:20,-15164,3268.0,18432.0,-1
2022/09/13-11:25,-15164,3268.0,18432.0,0
2022/09/13-11:30,-15172,3268.0,18440.0,0
2022/09/13-13:35,-15188,3268.0,18456.0,0
2022/09/13-13:40,-15180,3268.0,18448.0,0
2022/09/13-13:45,-15176,3268.0,18444.0,0
2022/09/13-13:50,-15184,3268.0,18452.0,0
2022/09/13-13:55,-15188,3268.0,18456.0,0
2022/09/13-14:00,-15188,3268.0,18456.0,0
2022/09/13-14:05,-15184,3268.0,18452.0,0
2022/09/13-14:10,0,18464.0,18464.0,1
2022/09/13-14:15,-15172,3292.0,18464.0,-1
2022/09/13-14:20,-15168,3292.0,18460.0,0
2022/09/13-14:25,-15176,3292.0,18468.0,0
2022/09/13-14:30,-15168,3292.0,18460.0,0
2022/09/13-14:35,-15188,3292.0,18480.0,0
2022/09/13-14:40,-15180,3292.0,18472.0,0
2022/09/13-14:45,-15176,3292.0,18468.0,0
2022/09/13-14:50,-15180,3292.0,18472.0,0
2022/09/13-14:55,-15176,3292.0,18468.0,0
2022/09/13-15:00,-15176,3292.0,18468.0,0
2022/09/14-21:05,-15100,3292.0,18392.0,0
2022/09/14-21:10,-15092,3292.0,18384.0,0
2022/09/14-21:15,-15096,3292.0,18388.0,0
2022/09/14-21:20,-15068,3292.0,18360.0,0
2022/09/14-21:25,-15076,3292.0,18368.0,0
2022/09/14-21:30,-15068,3292.0,18360.0,0
2022/09/14-21:35,-15088,3292.0,18380.0,0
2022/09/14-21:40,-15076,3292.0,18368.0,0
2022/09/14-21:45,-15080,3292.0,18372.0,0
2022/09/14-21:50,-15080,3292.0,18372.0,0
2022/09/14-21:55,-15080,3292.0,18372.0,0
2022/09/14-22:00,-15080,3292.0,18372.0,0
2022/09/14-22:05,-15064,3292.0,18356.0,0
2022/09/14-22:10,-15048,3292.0,18340.0,0
2022/09/14-22:15,-15064,3292.0,18356.0,0
2022/09/14-22:20,-15072,3292.0,18364.0,0
2022/09/14-22:25,-15060,3292.0,18352.0,0
2022/09/14-22:30,-15048,3292.0,18340.0,0
2022/09/14-22:35,-15044,3292.0,18336.0,0
2022/09/14-22:40,-15012,3292.0,18304.0,0
2022/09/14-22:45,-15008,3292.0,18300.0,0
2022/09/14-22:50,-14944,3292.0,18236.0,0
2022/09/14-22:55,-14956,3292.0,18248.0,0
2022/09/14-23:00,-14928,3292.0,18220.0,0
2022/09/14-09:05,-14884,3292.0,18176.0,0
2022/09/14-09:10,-14828,3292.0,18120.0,0
2022/09/14-09:15,-14836,3292.0,18128.0,0
2022/09/14-09:20,0,18164.0,18164.0,1
2022/09/14-09:25,0,18164.0,18164.0,0
2022/09/14-09:30,0,18164.0,18164.0,0
2022/09/14-09:35,0,18164.0,18164.0,0
2022/09/14-09:40,0,18164.0,18164.0,0
2022/09/14-09:45,0,18164.0,18164.0,0
2022/09/14-09:50,-14888,3276.0,18164.0,-1
2022/09/14-09:55,-14908,3276.0,18184.0,0
2022/09/14-10:00,-14916,3276.0,18192.0,0
2022/09/14-10:05,0,18208.0,18208.0,1
2022/09/14-10:10,0,18208.0,18208.0,0
2022/09/14-10:15,0,18208.0,18208.0,0
2022/09/14-10:35,0,18208.0,18208.0,0
2022/09/14-10:40,0,18208.0,18208.0,0
2022/09/14-10:45,0,18208.0,18208.0,0
2022/09/14-10:50,-14928,3280.0,18208.0,-1
2022/09/14-10:55,-14920,3280.0,18200.0,0
2022/09/14-11:00,-14908,3280.0,18188.0,0
2022/09/14-11:05,-14896,3280.0,18176.0,0
2022/09/14-11:10,-14912,3280.0,18192.0,0
2022/09/14-11:15,-14912,3280.0,18192.0,0
2022/09/14-11:20,-14876,3280.0,18156.0,0
2022/09/14-11:25,-14876,3280.0,18156.0,0
2022/09/14-11:30,-14900,3280.0,18180.0,0
2022/09/14-13:35,-14896,3280.0,18176.0,0
2022/09/14-13:40,0,18196.0,18196.0,1
2022/09/14-13:45,-14888,3308.0,18196.0,-1
2022/09/14-13:50,-14880,3308.0,18188.0,0
2022/09/14-13:55,-14872,3308.0,18180.0,0
2022/09/14-14:00,-14852,3308.0,18160.0,0
2022/09/14-14:05,-14856,3308.0,18164.0,0
2022/09/14-14:10,0,18196.0,18196.0,1
2022/09/14-14:15,-14876,3320.0,18196.0,-1
2022/09/14-14:20,-14872,3320.0,18192.0,0
2022/09/14-14:25,-14852,3320.0,18172.0,0
2022/09/14-14:30,-14868,3320.0,18188.0,0
2022/09/14-14:35,0,18204.0,18204.0,1
2022/09/14-14:40,0,18204.0,18204.0,0
2022/09/14-14:45,0,18204.0,18204.0,0
2022/09/14-14:50,0,18204.0,18204.0,0
2022/09/14-14:55,0,18204.0,18204.0,0
2022/09/14-15:00,0,18204.0,18204.0,0
2022/09/15-21:05,0,18204.0,18204.0,0
2022/09/15-21:10,0,18204.0,18204.0,0
2022/09/15-21:15,0,18204.0,18204.0,0
2022/09/15-21:20,0,18204.0,18204.0,0
