,volume,vol_prev,mv1,mv2,mv3,vol1_strength,vol2_strength,vol3_strength,mv13_ratio,mv23_ratio,mv12_ratio
2710,1431,742.0,2668.4166666666665,3628.5,4056.991666666667,0.49326401057076374,0.3924006867280271,0.35194438409732787,0.657732843917599,0.8943819209225227,0.7354048964218455
2711,2001,1431.0,2444.5833333333335,3642.5652173913045,4020.5416666666665,0.7498828893538616,0.5514675485737909,0.49322260541986157,0.6080233799342958,0.9059886750063871,0.6711158723148601
2712,2236,2001.0,2379.1666666666665,3635.108695652174,3991.491666666667,0.9146753025396284,0.6138531135487413,0.5561439689925695,0.596059534969174,0.9107143392053949,0.6544967058377936
2713,2877,2236.0,2461.8333333333335,3621.7608695652175,3989.7833333333333,1.209246935201401,0.7914481356337649,0.720783165859046,0.6170343418815558,0.9077587846203555,0.6797338151231586
2714,1875,2877.0,2284.0833333333335,3605.4347826086955,3974.5583333333334,0.761627513370794,0.5177039753662943,0.4699503314716338,0.5746760122193871,0.9071284103119287,0.6335112049040298
2715,1424,1875.0,2159.3333333333335,3595.1304347826085,3964.8416666666667,0.6234448538801123,0.39495930057280676,0.35827880246652144,0.5446203190123188,0.9067525861140168,0.6006272574819402
2716,1295,1424.0,1934.9166666666667,3556.1304347826085,3950.9166666666665,0.5997221364618709,0.36020946207430343,0.32662086127861345,0.4897386682415474,0.9000773073209024,0.5441073386232389
2717,809,1295.0,1787.8333333333333,3462.913043478261,3855.625,0.41810586157887936,0.2274944676064604,0.20476260783362513,0.463694818176906,0.89814570749963,0.5162801695816122
2718,1571,809.0,1799.75,3425.8260869565215,3821.9166666666665,0.8787172555234456,0.4536642936959333,0.40745663802885396,0.4709024704009768,0.8963633657518754,0.5253477422138741
2719,1471,1571.0,1663.6666666666667,3397.6521739130435,3801.758333333333,0.8173357410751493,0.4293854862045334,0.38488541961930095,0.43760452948306816,0.8937054583724751,0.48965184824985714
2720,7086,1471.0,2068.1666666666665,3447.7608695652175,3818.4,4.2592666800240435,2.0855578020628056,1.8638743914548312,0.5416317480270968,0.9029333934541215,0.5998579208097673
2721,4082,7086.0,2346.5,3432.391304347826,3826.358333333333,1.9737287452655332,1.1839568213774536,1.0690341504294993,0.6132462763767987,0.8970386475428969,0.6836341756919374
2722,2786,4082.0,2459.4166666666665,3426.4565217391305,3826.325,1.1873002343916472,0.8116790170371778,0.7281074476819779,0.6427620933053692,0.8954954223018512,0.7177726175898961
2723,3553,2786.0,2588.75,3456.521739130435,3816.358333333333,1.4446515095042864,1.0369312954820864,0.9285672283457365,0.6783299087480866,0.9057120524925643,0.748946540880503
2724,3000,3553.0,2652.4166666666665,3402.3478260869565,3825.2,1.158860453887011,0.8679245283018867,0.7860897059369425,0.6934060092718464,0.8894561921172636,0.779584217207214
2725,2279,3000.0,2602.5833333333335,3392.217391304348,3821.858333333333,0.859216437839706,0.6698315741048381,0.595785841263202,0.6809732612625186,0.887583237117462,0.7672218590721301
2726,4274,2279.0,2802.5,3403.913043478261,3822.766666666667,1.6422144663955685,1.2599428359031541,1.118304140873877,0.7331077840656418,0.8904318103323755,0.8233171541703921
2727,4561,4274.0,3063.9166666666665,3439.108695652174,3838.225,1.6274754683318466,1.339928471069102,1.1931149342099525,0.7982639544754845,0.8960153966096761,0.8909042830022103
2728,4647,4561.0,3343.25,3451.4565217391305,3841.7,1.516686158783692,1.3512221948305614,1.2107158908089026,0.8702527526876123,0.8984190649293622,0.9686490265609352
2729,1803,4647.0,3426.0833333333335,3424.5,3824.225,0.5392955956030808,0.522388153709524,0.46932347658588647,0.8958895811133847,0.895475553870392,1.0004623546016451
2730,1882,1803.0,3452.0,3313.0434782608695,3826.9416666666666,0.5493153017293799,0.5495692801868886,0.49212585556550675,0.9020257690540532,0.8657156985480232,1.0419422572178478
2731,1871,1882.0,3485.3333333333335,3303.0434782608695,3826.425,0.5420046349942063,0.564737532808399,0.4889021477115103,0.9108589174839004,0.8632191871684064,1.0551884515817649
2732,2807,1871.0,3128.75,3296.782608695652,3835.8333333333335,0.8053749043611323,0.8498222982756352,0.7335829135550808,0.8156636975885292,0.8594697220149429,0.9490313348983199
2733,3055,2807.0,3043.1666666666665,3247.3260869565215,3848.45,0.9764282860567319,0.9266610397488988,0.796437106235064,0.7907512548341973,0.8438010333917607,0.9371299910070939
2734,6824,3055.0,3379.6666666666665,3333.782608695652,3885.85,2.2424010077222194,2.1014212362010216,1.7731814106978134,0.869736780026678,0.8579287951659617,1.013763362329425
2735,4513,6824.0,3459.6666666666665,3388.1739130434785,3906.108333333333,1.335338790807772,1.353717542418196,1.1613932601618693,0.8857067882995223,0.8674039795901237,1.021100674126544
2736,3806,4513.0,3526.8333333333335,3377.5434782608695,3922.5333333333333,1.1001059832353792,1.1233189610922902,0.9743713372004958,0.8991213161562256,0.8610617657621442,1.0442007204447106
2737,6085,3806.0,3844.0,3388.1521739130435,3965.633333333333,1.725343792826426,1.8016052314841633,1.5512933818280703,0.9693281443065,0.8543785794399491,1.134541721471881
2738,7807,6085.0,4138.416666666667,3527.413043478261,3988.5916666666667,2.0309573361082207,2.304205832344166,1.9686641057754541,1.0375633839011682,0.8843755737037328,1.1732157860894896
2739,3913,7807.0,4084.4166666666665,3546.804347826087,3995.758333333333,0.945530698133344,1.1093115412822552,0.9810480307376663,1.0221881119770757,0.8876423577066732,1.151576536543408
2740,5664,3913.0,4169.166666666667,3636.1304347826085,4015.133333333333,1.3867341317609614,1.5969304885598181,1.4175031439589065,1.038363192588042,0.9056063978238851,1.1465943649284756
2741,4663,5664.0,4407.5,3590.3695652173915,4037.4416666666666,1.118448930641615,1.2824072413339551,1.1613562023677089,1.0916566390020084,0.8892684679161247,1.2275895057430202
2742,4623,4663.0,4635.916666666667,3337.6304347826085,4059.1916666666666,1.048893930799773,1.287611182087347,1.1450320231664854,1.1420787800526788,0.8222401672211278,1.3889844179134292
2743,3276,4623.0,4753.0,3275.282608695652,4077.8416666666667,0.7066563606622207,0.9815346737792369,0.8070572343015748,1.165567569445438,0.8031902355279411,1.451172484286122
2744,6552,3276.0,5065.083333333333,3325.913043478261,4117.083333333333,1.3784977908689249,2.000438063758189,1.6067323195889982,1.2302600951320717,0.8078323352239477,1.5229151415324547
2745,4075,6552.0,5150.083333333333,3312.608695652174,4139.058333333333,0.8045277307053191,1.2252274628738757,0.9897783625139157,1.2442644965541678,0.8003290673568281,1.554691123069519
2746,4743,4075.0,4976.666666666667,3350.0434782608695,4145.083333333333,0.9209559715862203,1.431802073762961,1.145912818334283,1.2006192074948234,0.80819689469714,1.4855528589289346
2747,6023,4743.0,5102.5,3440.0,4090.8,1.2102478231748157,1.7978871137298673,1.4530467823324824,1.2473110394054951,0.8409113131905739,1.4832848837209303
2748,2902,6023.0,5027.166666666667,3415.9565217391305,4062.741666666667,0.5687408133268006,0.8436046511627907,0.7093966950229783,1.2373828018435826,0.8408008192511536,1.471671736649399
2749,2912,2902.0,4762.75,3415.7608695652175,4042.675,0.5792527268507774,0.8524698664833836,0.7167573621261504,1.1781184487993717,0.844925914045828,1.3943452665075577
2750,2678,2912.0,4335.333333333333,3387.282608695652,4020.85,0.5622801952653405,0.7840127287191726,0.6624326714366107,1.0782131473030163,0.8424294884652878,1.2798853341034775
2751,2553,2678.0,4222.0,3386.8260869565215,4008.8166666666666,0.588882054436414,0.7537015049898919,0.6349403733041521,1.0531786187944074,0.8448443439975691,1.2465948624465641
2752,1354,2553.0,3862.8333333333335,3385.217391304348,3994.3166666666666,0.32070108953102794,0.39978433059039503,0.3377555305181496,0.9670823962379882,0.847508516176154,1.141088706224848
2753,6046,1354.0,3978.0833333333335,3449.1739130434785,4023.9083333333333,1.56517236915908,1.786000513742615,1.5136506452918521,0.9886118181121588,0.8571701011355407,1.1533437958259276
2754,7692,6046.0,4233.833333333333,3567.8695652173915,4066.7916666666665,1.9335944864570458,2.2300992045984542,1.911574360747946,1.0410745571345144,0.8773180083113982,1.1866558616963803
2755,7913,7692.0,4620.25,3723.7608695652175,4117.783333333334,1.8689918513561392,2.2178501358745324,1.9457598639386084,1.1220235806481642,0.9043119970449839,1.2407483084539357
2756,11600,7913.0,5040.916666666667,3944.8260869565215,4200.05,2.5106866511552406,3.115130215478741,2.817049626214751,1.2002039658258037,0.9392331250714924,1.2778552350721732
2757,7812,11600.0,5352.333333333333,4071.1521739130435,4245.541666666667,1.5497181398885784,1.9803154379429304,1.8599778574064594,1.2606950428390564,0.9589240887392955,1.3146974381428893
2758,4686,7812.0,5347.583333333333,4124.413043478261,4261.433333333333,0.8755060098399452,1.1510255082152794,1.1037460865810211,1.2548790313118434,0.9678464312034905,1.2965683303201685
2759,2628,4686.0,5064.666666666667,4119.0,4243.925,0.4914369419208054,0.6371815752439082,0.6166939136284348,1.1933921232506859,0.9705638059108018,1.2295864692077365
2760,2914,2628.0,5065.666666666667,4141.586956521739,4225.75,0.5753586942214032,0.7074532653556689,0.6866285337276224,1.198761561064111,0.980083288533808,1.2231221316480592
2761,3606,2914.0,5123.5,4189.021739130435,4223.475,0.7118510232282687,0.870680740946812,0.8533396438502041,1.2131005866022646,0.9918424375971053,1.223077921066971
2762,2909,3606.0,5142.75,4224.108695652174,4214.033333333334,0.5677759344198302,0.6944342095020628,0.6887693191033449,1.220386644623915,1.0023909071243322,1.2174757731242505
2763,4146,2909.0,5275.5,4296.652173913043,4205.558333333333,0.8061834621554615,0.9815088338677055,0.9838555303311949,1.2544113246952941,1.0216603440874183,1.2278163990164235
2764,5438,4146.0,5615.833333333333,4380.717391304348,4196.391666666666,1.0308027675101885,1.2656365421005233,1.293050665092031,1.338252903784402,1.0439248142879136,1.281943762106332
2765,12822,5438.0,6180.5,4627.478260869565,4240.575,2.2831874165306427,2.926917866341129,3.0554821900561397,1.457467442504849,1.0912383959414855,1.3356086515333734
2766,8426,12822.0,6241.666666666667,4656.608695652174,4252.325,1.3633201197314133,1.8208621467227901,1.9869946882203475,1.46782446465561,1.0950735646151633,1.3403889127498398
2767,3527,8426.0,5876.166666666667,4644.54347826087,4237.908333333334,0.5650734312416555,0.7574181621258239,0.8294286067033917,1.3865723853551968,1.0959518500504462,1.265176371837297
2768,4307,3527.0,5268.416666666667,4677.608695652174,4196.733333333334,0.7329608304733811,0.9273247241971644,1.0163032470814022,1.2553613127670729,1.114583254194256,1.1263055568465246
2769,3706,4307.0,4926.25,4680.934782608696,4148.641666666666,0.7034371490485756,0.7922851698656875,0.8830677828787469,1.1874368518209777,1.128305396973394,1.0524073136636587
2770,6903,3706.0,5111.0,4765.782608695652,4161.891666666666,1.4012687135244861,1.4747054425212354,1.6639181097427471,1.2280473422542235,1.1451001108139494,1.072436663534435
2771,4859,6903.0,5296.916666666667,4821.869565217391,4076.1833333333334,0.9506945803169634,1.019559723755394,1.1674979526537412,1.2994794967514547,1.1829373634365623,1.0985192766050815
2772,2626,4859.0,5272.916666666667,4786.04347826087,4014.008333333333,0.4957601120148514,0.5446020396202087,0.6442301008705038,1.3136287293872917,1.1923352122905084,1.101727698592223
2773,4436,2626.0,5342.083333333333,4783.326086956522,3980.641666666667,0.8412801264322401,0.9268616175655665,1.1051297435439638,1.342015629808427,1.201646992496567,1.1168135385752742
2774,3257,4436.0,5371.083333333333,4753.108695652174,3964.55,0.6096872318851884,0.680906954865861,0.8182097944845576,1.3547775493645768,1.1989024468482359,1.130014833922574
2775,6059,3257.0,5530.5,4845.630434782609,3962.383333333333,1.1280778241509317,1.2747446751096536,1.5282945100957233,1.395750873842763,1.222908039719178,1.1413375564717652
2776,3209,6059.0,5344.75,4874.478260869565,3957.975,0.5802368682759245,0.6622461294128731,0.8098661159319097,1.35037487604141,1.231558628053377,1.0964763229955492
2777,4926,3209.0,4686.75,4940.891304347826,3965.15,0.9216520884980588,1.01056969307752,1.244575824758873,1.1819855490965032,1.2460792919177903,0.948563672282329
2778,2640,4926.0,4204.583333333333,4937.260869565217,3951.8083333333334,0.5632901264202272,0.534316550877548,0.665800789377451,1.0639643876115785,1.2493674928309741,0.851602425800846
2779,2927,2640.0,4154.583333333333,4934.478260869565,3946.7833333333333,0.6961450797740562,0.5928388386449096,0.7406735734906171,1.0526504706364255,1.250253141385913,0.8419498706234452
2780,4472,2927.0,4168.333333333333,4883.347826086957,3949.9583333333335,1.0764015645371579,0.906276158000934,1.1330746135038239,1.0552853933058364,1.236303630060306,0.8535810844900296
2781,3405,4472.0,4143.25,4859.260869565217,3944.875,0.8168732506997202,0.697267555223163,0.8620344096456714,1.0502867644728922,1.2317908348338584,0.852650250977515
2782,2544,3405.0,3780.0,4831.826086956522,3943.7166666666667,0.6140107403608278,0.5235364118715496,0.6448873538451789,0.9584867067022225,1.2251960511758846,0.782312925170068
2783,3735,2544.0,3686.3333333333335,4780.739130434783,3946.4166666666665,0.9880952380952381,0.7729996760609005,0.9470761506700532,0.9340963321156324,1.2114126647637604,0.7710802101427527
2784,8988,3735.0,4216.5,4806.413043478261,4002.383333333333,2.4381951351840128,1.880044017206726,2.277509132757565,1.0534972911973284,1.2008877319292908,0.8772654288880345
2785,3694,8988.0,4154.666666666667,4801.652173913043,4021.883333333333,0.8760820585793905,0.7685565028607612,0.922950075579967,1.0330152126076921,1.1938815166807533,0.8652577313364362
2786,6866,3694.0,4455.416666666667,4827.782608695652,4057.608333333333,1.6525994865211808,1.4299244825150765,1.7071604099240407,1.0980401016197967,1.1898099106893394,0.9228701927550982
2787,4062,6866.0,4289.0,4814.717391304348,4062.366666666667,0.9116992424950902,0.8413800556561208,1.0010823288760005,1.0557884976737697,1.1852001028885497,0.8908103324498706
2788,5401,4062.0,4471.666666666667,4831.630434782609,4085.491666666667,1.2592678946141291,1.1217688518446611,1.3295205586234624,1.0945235069626462,1.1826313278775362,0.9254984889728766
2789,8530,5401.0,4772.0,4945.847826086957,4140.758333333333,1.9075661572866194,1.7654495961845627,2.0878760002366095,1.1524459086600483,1.194430446778941,0.9648497422080005
2790,6014,8530.0,5053.166666666667,4934.152173913043,4165.133333333333,1.260268231349539,1.2159694781305355,1.4523909670330113,1.2132064599772718,1.1846324664867975,1.0241205557831912
2791,10531,6014.0,5686.833333333333,5074.5,4210.416666666667,2.084039711072265,2.1343079071775692,2.5283704403220386,1.3506580900544283,1.2052251360712518,1.1206687029920845
2792,6797,10531.0,5880.583333333333,5119.152173913043,4239.75,1.1952170217754463,1.3394423095871515,1.6143295398317663,1.387011812803428,1.2074184029513635,1.1487416536082884
2793,4673,6797.0,5986.25,5089.804347826087,4255.633333333333,0.7946490569246248,0.9128464716898604,1.1021876289875583,1.4066648912421966,1.1960157159121056,1.1761257586564786
2794,2244,4673.0,5961.25,5075.5,4234.491666666667,0.37485905199415326,0.44088138691587186,0.5273010676045086,1.4077840905736423,1.1986090420140945,1.174514826125505
2795,3013,2244.0,5901.083333333333,5077.695652173913,4219.691666666667,0.5054309079471587,0.5936360949660132,0.7115375910922012,1.3984631578531606,1.2033333364816734,1.1621577458678334
2796,3539,3013.0,5447.0,5096.413043478261,4223.691666666667,0.5997203903238106,0.696969696969697,0.8386868708811663,1.2896301221482787,1.2066252571652194,1.068790922857082
2797,2195,3539.0,5322.083333333333,5088.630434782609,4223.9,0.40297411419129797,0.43069507539403246,0.519687556107118,1.2599927397271085,1.2047232261139253,1.045877353748268
2798,2447,2195.0,4953.833333333333,5112.391304347826,4198.525,0.45978235340170676,0.48087595107592795,0.5793224271407941,1.1798984960988284,1.2176636567241654,0.9689855565477455
2799,3388,2447.0,4897.666666666667,5054.608695652174,4203.883333333333,0.6839148134441342,0.662703576136412,0.8069500598424447,1.1650339170528838,1.2023665489413775,0.9689507064868337
2800,2800,3388.0,4680.916666666667,4948.260869565217,4196.083333333333,0.5717008099094807,0.5539499036608863,0.6660508339511484,1.1155442575417553,1.1792570538951523,0.9459720879828956
2801,2447,2800.0,4174.0,4829.434782608696,4191.958333333333,0.5227608552455894,0.4945171777523944,0.583162870136834,0.9957160038565905,1.1520712751857098,0.86428333498384
2802,2016,2447.0,3840.8333333333335,4621.086956521739,4174.766666666666,0.48298993770963106,0.41744015412731705,0.4809208106791774,0.9200114976485713,1.1069090383945783,0.8311536591867777
2803,2691,2016.0,3187.5,4509.760869565217,4171.833333333333,0.700629203731829,0.5823305264148281,0.644586923021646,0.7640525748072391,1.0810021660098,0.7068002255976168
2804,5172,2691.0,3052.0833333333335,4520.326086956522,4156.525,1.6225882352941177,1.1468457307579214,1.239742719028405,0.7342872551791061,1.087525297443543,0.6751909651253196
2805,1845,5172.0,2816.4166666666665,4503.304347826087,4152.475,0.6045051194539249,0.4081563950272922,0.44388040490554015,0.6782501199084079,1.0844868055379229,0.6254111312788033
2806,1859,1845.0,2784.3333333333335,4480.369565217391,4142.175,0.6600585850815162,0.41280798640611727,0.4476848144781124,0.6721911395180873,1.0816466144519221,0.6214517112492338
2807,1971,1859.0,2697.5,4444.826086956522,4114.183333333333,0.7078893810606968,0.439919067235331,0.47583696970794326,0.6556586766916075,1.0803665580345687,0.6068853870156802
2808,3669,1971.0,2708.3333333333335,4461.347826086957,4121.033333333334,1.3601482854494902,0.8254541186137276,0.8917930249421716,0.6571976284265273,1.082579893251763,0.6070661689942274
2809,4252,3669.0,2879.75,4463.652173913043,4139.708333333333,1.5699692307692308,0.9530752063618909,1.0317800551641578,0.6956407959497952,1.0782528174681494,0.6451555559884673
2810,2255,4252.0,2863.75,4394.45652173913,4122.708333333333,0.783054084555951,0.5051916932907349,0.54472436665224,0.694628328869574,1.0659149681311753,0.6516733038165674
2811,2381,2255.0,2779.8333333333335,4167.478260869565,4095.9083333333333,0.8314273243125273,0.5418189913181133,0.5775329728637122,0.6786854360754331,1.017473517889495,0.6670300741420803
2812,1254,2381.0,2651.0,4011.5652173913045,4094.6833333333334,0.45110618142574493,0.30090138964236535,0.3061591954572551,0.6474249127934191,0.9797009660636283,0.6608393124227776
2813,2182,1254.0,2628.9166666666665,3982.3260869565215,4087.6916666666666,0.8230856280648812,0.5439273405154661,0.5328861409714223,0.6431298838178842,0.974223696819074,0.6601460074495825
2814,3522,2182.0,2754.4166666666665,3965.2608695652175,4104.083333333333,1.3397153453577204,0.8844077363568376,0.8616109744089472,0.6711405307721985,0.9661745504433108,0.694636937460481
2815,5327,3522.0,2974.0833333333335,4000.5,4092.075,1.933984812271201,1.3434172870911503,1.2979755934130643,0.726791012709526,0.9776213779072964,0.7434279048452277
2816,6569,5327.0,3090.5,3993.2391304347825,4011.4083333333333,2.208747793437754,1.642044744406949,1.605298045612556,0.7704276760655547,0.9954706174518382,0.773933115211036
2817,3451,6569.0,3224.3333333333335,3962.6304347826085,3988.9666666666667,1.116647791619479,0.8642107039615873,0.860296363081129,0.8083129298314518,0.9933977307696918,0.8136850979165867
2818,1975,3451.0,3234.0,3948.478260869565,3970.233333333333,0.6125297219063371,0.49840630674617764,0.4951156941229558,0.8145616966257231,0.9945204549362082,0.8190497164565326
2819,7236,1975.0,3672.75,4009.3478260869565,3991.475,2.2374768089053805,1.832604745912019,1.8225629056226755,0.9201485666326358,1.0044777497258424,0.9160467386000108
2820,5079,7236.0,3790.25,4048.9565217391305,4008.625,1.3828874821319175,1.266789567857724,1.2724619344978987,0.9455237144906296,1.0100611860024649,0.9361053841032579
2821,4828,5079.0,3838.25,4022.195652173913,4033.15,1.2737946045775346,1.1924059875867106,1.204403006018273,0.9516754893817487,0.9972839225354656,0.954267353435556
2822,7789,4828.0,4299.416666666667,4121.760869565217,4064.6583333333333,2.0293102325278447,1.936504504894039,1.931244808648327,1.0577559819501026,1.0140485451787176,1.043101917535597
2823,3192,7789.0,4367.0,4084.0652173913045,4066.9166666666665,0.7424262981412206,0.774426295219962,0.7853058580159464,1.0737864475544536,1.0042165975185062,1.0692777337158734
2824,2489,3192.0,4469.916666666667,4080.782608695652,4054.425,0.5699564918708495,0.6094417859443116,0.6120115566665983,1.102478567655504,1.00650094864146,1.0953577034811455
2825,1846,2489.0,4441.916666666667,4057.282608695652,4048.358333333333,0.4129830906616454,0.4523642097636856,0.455305006258594,1.0972143029170263,1.0022044183413406,1.094800903724739
2826,868,1846.0,4220.75,3978.9347826086955,4043.6916666666666,0.19541114008592386,0.21393629276395104,0.2144078978515983,1.0437863091275918,0.9839857018298944,1.060773857980342
2827,1408,868.0,3894.1666666666665,3935.521739130435,4029.5583333333334,0.3335900017769354,0.3538635531685889,0.34819667671661414,0.9664003705947922,0.9766632999391004,0.9894918449941262
2828,1481,1408.0,3470.1666666666665,3912.413043478261,4023.3,0.3803124331264712,0.3763160511285173,0.36753407631522894,0.8625175022162569,0.9724388048314222,0.8869632700083161
2829,3957,1481.0,3512.3333333333335,3917.2391304347825,4050.0916666666667,1.1402910523029635,1.0113962805118601,0.9835209902318991,0.86722316984595,0.9671976470741894,0.8966349044265501
2830,8401,3957.0,4047.8333333333335,3904.478260869565,4108.175,2.3918572648761507,2.144622710094177,2.074274039064959,0.9853118071487542,0.9504167327023715,1.0367155514477988
2831,3341,8401.0,3723.25,3896.804347826087,4119.341666666666,0.8253798328323795,0.8556841085487122,0.8132564946722084,0.9038458815223307,0.9459774554168859,0.9554623911454759
2832,4527,3341.0,3677.25,3845.9565217391305,4138.433333333333,1.2158732290337741,1.1617211427423808,1.0989620105154345,0.888560888581025,0.9293266828201808,0.9561340538340662
2833,10056,4527.0,4112.916666666667,3976.2608695652175,4198.258333333333,2.734652253722211,2.614694145177883,2.4299050365275106,0.9796721259411145,0.947121533230697,1.034367915381868
2834,11968,10056.0,4461.166666666667,4119.021739130435,4282.366666666667,2.909857157329551,3.0098628818859754,2.8507059475060097,1.0417526134302684,0.9618563891766472,1.0830646083476272
2835,10023,11968.0,5030.416666666667,4151.478260869565,4354.025,2.246721709567751,2.433344768439108,2.340528212592725,1.1553485950739069,0.9534805750700939,1.2117169717788672
2836,6720,10023.0,5383.0,4166.826086956522,4399.233333333334,1.3358734365940528,1.6187005152695741,1.5433994981654906,1.223622297824621,0.947170966219081,1.291870571908553
2837,5171,6720.0,5660.083333333333,4050.304347826087,4435.583333333333,0.960616756455508,1.2409925185471165,1.175432082862923,1.2760629004076878,0.9131390492402924,1.3974464255683057
2838,3379,5171.0,5869.333333333333,3976.0,4450.65,0.5969876768598814,0.834258295136168,0.7617938264414678,1.318758683188598,0.8933526563535664,1.476190476190476
2839,1982,3379.0,5917.166666666667,3917.5,4454.908333333334,0.33768741481144937,0.4984909456740443,0.4453282104861088,1.3282353359309675,0.8793671399897864,1.510444586258243
2840,3766,1982.0,6107.583333333333,3950.586956521739,4427.241666666667,0.6364532574711996,0.961327377153797,0.8453597062416173,1.379545955062313,0.892335963104583,1.5459938992738191
2841,2899,3766.0,6019.416666666667,3948.108695652174,4417.383333333333,0.4746558240438799,0.7338150082266257,0.6548095221065034,1.3626656806631379,0.8937663765469394,1.5246329649676327
2842,2085,2899.0,5493.083333333333,3916.5,4411.541666666667,0.3463790788143923,0.5281009619355442,0.47199888320008454,1.2451618387374026,0.8877848824579464,1.4025490446401974
2843,1466,2085.0,5336.833333333333,3900.6521739130435,4394.15,0.2668810777189496,0.37431380058725905,0.332310133456747,1.2145314414240145,0.8876920846837372,1.3681900091028998
2844,1865,1466.0,5115.0,3888.0,4384.691666666667,0.34945816807719937,0.47812517416262607,0.42442793259219647,1.1665586519766689,0.8867214152268403,1.3155864197530864
2845,2666,1865.0,4499.166666666667,3872.304347826087,4387.916666666667,0.5212121212121212,0.6856995884773662,0.6080245095151122,1.02535371759567,0.8824926820608308,1.1618835356245953
2846,5884,2666.0,3992.1666666666665,3939.3478260869565,4401.333333333333,1.3077977403222818,1.5195086624075094,1.3409552749026683,0.9070357467434111,0.8950351013526864,1.0134080164817982
2847,2182,5884.0,3338.75,3933.586956521739,4381.508333333333,0.5465703669686469,0.553898791457425,0.49575886095122695,0.7620092776269968,0.8977700502350003,0.8487800160269695
2848,3376,2182.0,3060.0833333333335,3963.1521739130435,4370.916666666667,1.01115687008611,0.8582497443974688,0.7705109161418918,0.7001010466911974,0.9067096163458565,0.7721336953639962
2849,5335,3376.0,3073.75,4020.6304347826085,4400.35,1.7434165736227225,1.3461506815501494,1.2205677680120492,0.6985239810469621,0.9137069630330787,0.7644945363316374
2850,2964,5335.0,3039.1666666666665,3972.6304347826085,4409.366666666667,0.9642944286295242,0.7371978221023093,0.6735827831877009,0.6892524247624375,0.9009526163506343,0.7650262758038243
2851,1922,2964.0,3034.1666666666665,3974.304347826087,4409.791666666667,0.6324102001645188,0.48381042021221293,0.43589026390789304,0.6880521566589501,0.9012453758003126,0.7634459772378358
2852,2213,1922.0,2904.75,3982.0,4404.841666666666,0.7293600659159571,0.5568270082814603,0.5018377663343884,0.6594448154587471,0.9040052517967919,0.7294701155198393
2853,2978,2213.0,2911.3333333333335,4003.891304347826,4404.2,1.0252173164644118,0.747865394274234,0.676074244060986,0.6610356780648775,0.9091075119994156,0.7271259662248863
2854,2675,2978.0,2960.5,3982.282608695652,4369.625,0.9188229906114037,0.6681000548379565,0.6073747786204078,0.6775180936579226,0.9113556904072208,0.7434178562655239
2855,2015,2675.0,3006.25,3933.6521739130435,4348.808333333333,0.680628272251309,0.5059912110707755,0.4611379695053923,0.6912813280266433,0.9045356503209983,0.7642388973627783
2856,8265,2015.0,3539.5833333333335,4064.304347826087,4385.966666666666,2.749272349272349,2.101100868757875,1.900520640711919,0.8070246771901293,0.9266610206399397,0.8708952456344919
2857,5549,8265.0,3779.8333333333335,4133.173913043478,4381.5,1.5676986462625073,1.3653012976176466,1.2651714939314025,0.8626802084522044,0.9433239559610813,0.9145110786180394
2858,7490,5549.0,3913.6666666666665,4268.739130434783,4378.858333333334,1.9815688522421622,1.81216666841989,1.709460230514664,0.8937641660782966,0.9748520745555328,0.9168202944901083
2859,7030,7490.0,4317.666666666667,4374.130434782609,4404.833333333333,1.7962694830082617,1.646856316395229,1.605441296532772,0.9802111317113777,0.9930297252523991,0.9870914301807399
2860,4828,7030.0,4438.666666666667,4402.521739130435,4397.866666666667,1.1181965567822125,1.1037622384573331,1.0960687123992585,1.009277225321368,1.0010584842189625,1.0082100508930982
2861,5134,4828.0,4421.916666666667,4398.326086956522,4401.791666666667,1.156653649744668,1.1661498350747594,1.167384186272132,1.0045720019310318,0.9992126888384135,1.0053635358642699
2862,2214,5134.0,4359.416666666667,4303.652173913043,4381.716666666666,0.5006878615984772,0.5033733189009653,0.5029770074685497,0.9949106704754227,0.9821840391124582,1.0129574813437863
2863,3555,2214.0,4495.5,4305.913043478261,4384.041666666667,0.8154760766922179,0.8260425927422614,0.8113258502185218,1.0254236482697663,0.9821788593428653,1.0440294438386042
2864,2550,3555.0,4523.583333333333,4318.413043478261,4350.691666666667,0.5672339005672339,0.5922088937356113,0.5816550557419428,1.0397388920918704,0.9925808065334273,1.0475105757113539
2865,3158,2550.0,4538.583333333333,4229.760869565217,4343.05,0.69811911648214,0.7312871576213081,0.7258615967192956,1.0450221234692976,0.9739148454577352,1.073011802154163
2866,1707,3158.0,4457.916666666667,4156.45652173913,4317.75,0.37610855075923105,0.403568913855753,0.3930417563693717,1.0324628954123483,0.9626440904960061,1.0725281603093495
2867,3892,1707.0,4614.333333333333,4136.108695652174,4299.991666666667,0.8730535564071408,0.9363745247048856,0.9013954026981645,1.0731028548504937,0.9618876072981941,1.115621873811939
2868,1900,3892.0,4083.9166666666665,4008.086956521739,4291.641666666666,0.41176045654843607,0.4593689720962257,0.44186132143666945,0.951597776297726,0.9339286146960248,1.018919177893968
2869,2087,1900.0,3795.4166666666665,3984.0652173913045,4284.766666666666,0.5110290366682311,0.5206972859219404,0.4862940949170578,0.8857930809145578,0.9298208111039818,0.952649231267313
2870,3480,2087.0,3461.25,4005.608695652174,4291.45,0.9168953781973872,0.8734796771922931,0.8121795819297823,0.8065455731745681,0.9333928382370001,0.864100880287423
