time,open,high,low,close,volume
2025/07/23-13:55,6152.6,6162.8,6152,6152.6,947
2025/07/23-14:00,6152.4,6156.2,6146.4,6147,483
2025/07/23-14:05,6147,6153,6143.6,6144.6,593
2025/07/23-14:10,6144.6,6152.8,6144.6,6145.6,670
2025/07/23-14:15,6146.4,6150,6123.8,6125,1292
2025/07/23-14:20,6124.8,6136.8,6118.2,6118.8,2201
2025/07/23-14:25,6118,6120.4,6101.8,6110.2,3307
2025/07/23-14:30,6110.8,6122.8,6105.2,6120.8,2140
2025/07/23-14:35,6121,6127.8,6113.4,6117.8,849
2025/07/23-14:40,6117.8,6120.6,6105,6105,707
2025/07/23-14:45,6105.2,6122.2,6104,6120,1069
2025/07/23-14:50,6120.8,6123.2,6117.6,6122.6,625
2025/07/23-14:55,6122.6,6124.4,6120.4,6123,737
2025/07/23-15:00,6122.6,6124.6,6118.8,6120,1509
2025/07/24-09:35,6120.4,6149,6117.6,6147,3798
2025/07/24-09:40,6147.2,6150.8,6136.2,6150.8,1884
2025/07/24-09:45,6150.4,6155,6142.2,6150.2,1444
2025/07/24-09:50,6150.2,6154.6,6146,6149.2,1222
2025/07/24-09:55,6148.2,6164,6146.6,6161.4,1395
2025/07/24-10:00,6161,6168,6155,6162.6,1298
2025/07/24-10:05,6162.4,6165.4,6157,6158.2,1183
2025/07/24-10:10,6158.2,6158.6,6152.2,6154,941
2025/07/24-10:15,6155.2,6163.8,6151.6,6162.6,557
2025/07/24-10:20,6163.2,6176.6,6163.2,6169.6,1458
2025/07/24-10:25,6170.4,6175,6166.2,6166.2,846
2025/07/24-10:30,6166,6166,6161.8,6165.6,624
2025/07/24-10:35,6165.2,6172,6164.6,6169,603
2025/07/24-10:40,6169.4,6182.8,6168,6182.8,835
2025/07/24-10:45,6183,6191.4,6179.8,6183,1331
2025/07/24-10:50,6183.6,6189.6,6177.4,6185.8,896
2025/07/24-10:55,6184.8,6188.6,6176.2,6176.2,633
2025/07/24-11:00,6177,6190,6175.6,6189.8,684
2025/07/24-11:05,6189.4,6193,6170,6171,1002
2025/07/24-11:10,6171.4,6179.6,6167.2,6171.4,659
2025/07/24-11:15,6171.2,6184,6169.2,6183.2,611
2025/07/24-11:20,6182.4,6201.2,6181.8,6193.6,1633
2025/07/24-11:25,6192.6,6196.2,6183.6,6185.2,750
2025/07/24-11:30,6185.8,6194.6,6181,6193.8,632
2025/07/24-13:05,6194.8,6204.8,6192.4,6204.4,1257
2025/07/24-13:10,6203.6,6211,6200,6203.8,883
2025/07/24-13:15,6204,6205.4,6195.4,6202.6,813
